Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:03:13,164,10.5,05:43,87,36,,517.90,,,
,00:03:14,164,10.5,05:43,87,36,,520.60,,,
,00:03:15,164,10.5,05:43,88,36,,523.20,,,
,00:03:16,164,10.4,05:46,87,36,,525.70,,,
,00:03:17,175,10.4,05:46,88,36,,528.00,,,
,00:03:18,175,10.4,05:46,88,36,,530.40,,,
,00:03:19,130,10.4,05:46,88,36,,532.90,,,
,00:03:20,130,10.3,05:50,88,36,,535.50,,,
,00:03:21,130,10.4,05:46,88,36,,538.20,,,
,00:03:22,130,10.3,05:50,87,36,,541.10,,,
,00:03:23,137,10.4,05:46,87,35,,544.20,,,
,00:03:24,137,10.4,05:46,87,35,,547.70,,,
,00:03:25,137,10.3,05:50,87,35,,551.10,,,
,00:03:26,137,10.3,05:50,87,35,,554.40,,,
,00:03:27,138,10.3,05:50,87,35,,557.60,,,
,00:03:28,141,10.3,05:50,87,35,,560.60,,,
,00:03:29,141,10.3,05:50,87,35,,563.20,,,
,00:03:30,141,10.3,05:50,87,35,,565.80,,,
,00:03:31,142,10.3,05:50,87,35,,568.40,,,
,00:03:32,142,10.3,05:50,87,35,,570.90,,,
,00:03:33,146,10.3,05:50,87,34,,573.30,,,
,00:03:34,146,10.3,05:50,87,34,,575.70,,,
,00:03:35,146,10.3,05:50,87,34,,578.50,,,
,00:03:36,146,10.3,05:50,87,34,,581.20,,,
,00:03:37,146,10.3,05:50,86,34,,584.30,,,
,00:03:38,146,10.3,05:50,86,34,,587.20,,,
,00:03:39,144,10.3,05:50,86,34,,590.30,,,
,00:03:40,144,10.3,05:50,86,34,,593.40,,,
,00:03:41,144,10.3,05:50,86,34,,596.70,,,
,00:03:42,142,10.3,05:50,86,34,,599.90,,,
,00:03:43,142,10.3,05:50,86,34,,603.00,,,
,00:03:44,142,10.3,05:50,86,34,,605.90,,,
,00:03:45,144,10.3,05:50,86,33,,608.70,,,
,00:03:46,144,10.3,05:50,86,33,,611.70,,,
,00:03:47,147,10.3,05:50,86,33,,614.70,,,
,00:03:48,148,10.3,05:50,87,33,,617.60,,,
,00:03:49,148,10.3,05:50,86,33,,620.50,,,
,00:03:50,150,10.3,05:50,85,33,,623.20,,,
,00:03:51,150,10.3,05:50,86,33,,626.00,,,
,00:03:52,136,10.3,05:50,86,33,,628.80,,,
,00:03:53,136,10.3,05:50,86,32,,631.80,,,
,00:03:54,138,10.3,05:50,86,32,,634.80,,,
,00:03:55,138,10.3,05:50,85,32,,637.70,,,
,00:03:56,138,10.3,05:50,85,32,,640.50,,,
,00:03:57,138,10.3,05:50,82,32,,643.30,,,
,00:03:58,138,10.3,05:50,82,32,,645.80,,,
,00:03:59,138,10.3,05:50,82,32,,648.30,,,
,00:04:00,138,10.3,05:50,84,32,,650.60,,,
,00:04:01,138,10.3,05:50,85,32,,653.40,,,
,00:04:02,144,10.3,05:50,86,32,,656.00,,,
,00:04:03,144,10.3,05:50,86,32,,658.70,,,
,00:04:04,144,10.3,05:50,86,32,,661.20,,,
,00:04:05,149,10.3,05:50,86,32,,664.10,,,
,00:04:06,149,10.3,05:50,86,32,,667.10,,,
,00:04:07,149,10.3,05:50,86,32,,670.30,,,
,00:04:08,149,10.4,05:46,86,32,,673.30,,,
,00:04:09,149,10.4,05:46,86,31,,676.50,,,
,00:04:10,173,10.4,05:46,86,31,,679.70,,,
,00:04:11,152,10.4,05:46,86,31,,683.10,,,
,00:04:12,152,10.4,05:46,86,31,,686.30,,,
,00:04:13,152,10.5,05:43,86,31,,689.50,,,
,00:04:14,162,10.5,05:43,86,31,,692.60,,,
,00:04:15,162,10.5,05:43,86,31,,695.70,,,
,00:04:16,162,10.6,05:40,86,31,,698.80,,,
,00:04:17,165,10.6,05:40,86,31,,702.10,,,
,00:04:18,167,10.6,05:40,86,31,,705.10,,,
,00:04:19,167,10.7,05:36,86,31,,708.20,,,
,00:04:20,167,10.7,05:36,86,31,,711.30,,,
,00:04:21,167,10.7,05:36,86,31,,714.40,,,
,00:04:22,164,10.7,05:36,86,31,,717.40,,,
,00:04:23,158,10.8,05:33,87,31,,720.50,,,
,00:04:24,158,10.8,05:33,87,31,,723.50,,,
,00:04:25,154,10.8,05:33,87,31,,726.70,,,
,00:04:26,154,10.8,05:33,87,31,,729.80,,,
,00:04:27,148,10.8,05:33,88,31,,732.90,,,
,00:04:28,148,10.8,05:33,88,31,,735.80,,,
,00:04:29,147,10.8,05:33,87,31,,738.70,,,
,00:04:30,150,10.9,05:30,87,31,,741.60,,,
,00:04:31,150,10.9,05:30,87,31,,744.70,,,
,00:04:32,150,10.9,05:30,87,31,,747.80,,,
,00:04:33,150,10.9,05:30,87,31,,750.90,,,
,00:04:34,150,11.0,05:27,87,31,,754.00,,,
,00:04:35,152,11.0,05:27,86,31,,757.40,,,
,00:04:36,152,11.0,05:27,85,31,,760.60,,,
,00:04:37,152,11.0,05:27,85,31,,763.90,,,
,00:04:38,152,11.0,05:27,85,31,,766.90,,,
,00:04:39,150,11.0,05:27,86,32,,769.80,,,
,00:04:40,150,11.0,05:27,86,32,,772.30,,,
,00:04:41,147,11.0,05:27,86,32,,774.70,,,
,00:04:42,147,11.0,05:27,86,32,,777.20,,,
,00:04:43,147,11.0,05:27,86,32,,779.80,,,
,00:04:44,147,11.0,05:27,86,32,,782.20,,,
,00:04:45,137,11.0,05:27,86,32,,784.80,,,
,00:04:46,133,11.0,05:27,85,32,,787.40,,,
,00:04:47,134,11.0,05:27,85,32,,790.30,,,
,00:04:48,134,11.0,05:27,85,32,,793.50,,,
,00:04:49,134,11.0,05:27,85,32,,796.70,,,
,00:04:50,139,10.9,05:30,86,32,,799.80,,,
,00:04:51,139,10.9,05:30,85,32,,802.40,,,
,00:04:52,142,10.9,05:30,85,32,,805.00,,,
,00:04:53,141,10.8,05:33,85,32,,807.60,,,
,00:04:54,141,10.8,05:33,85,32,,810.00,,,
,00:04:55,140,10.8,05:33,85,32,,812.20,,,
,00:04:56,139,10.7,05:36,85,32,,814.30,,,
,00:04:57,139,10.7,05:36,86,32,,816.60,,,
,00:04:58,141,10.7,05:36,86,32,,818.90,,,
,00:04:59,141,10.6,05:40,86,32,,821.30,,,
,00:05:00,144,10.6,05:40,86,32,,823.60,,,
,00:05:01,142,10.6,05:40,86,32,,826.30,,,
,00:05:02,142,10.6,05:40,86,32,,829.20,,,
,00:05:03,141,10.6,05:40,86,32,,832.10,,,
,00:05:04,140,10.6,05:40,85,32,,835.20,,,
,00:05:05,140,10.5,05:43,85,32,,838.40,,,
,00:05:06,140,10.5,05:43,85,32,,841.50,,,
,00:05:07,143,10.5,05:43,86,32,,844.80,,,
,00:05:08,145,10.5,05:43,86,32,,848.20,,,
,00:05:09,148,10.5,05:43,86,32,,851.40,,,
,00:05:10,150,10.5,05:43,86,32,,854.60,,,
,00:05:11,148,10.5,05:43,85,32,,857.70,,,
,00:05:12,148,10.5,05:43,85,32,,860.80,,,
,00:05:13,148,10.5,05:43,86,33,,863.90,,,
,00:05:14,147,10.5,05:43,85,33,,866.90,,,
,00:05:15,147,10.5,05:43,85,33,,869.80,,,
,00:05:16,147,10.5,05:43,85,33,,872.70,,,
,00:05:17,147,10.4,05:46,85,33,,875.60,,,
,00:05:18,154,10.4,05:46,85,33,,878.60,,,
,00:05:19,154,10.4,05:46,85,33,,881.40,,,
,00:05:20,154,10.4,05:46,85,33,,884.10,,,
,00:05:21,154,10.4,05:46,86,33,,886.30,,,
,00:05:22,154,10.3,05:50,86,33,,888.70,,,
,00:05:23,154,10.4,05:46,86,33,,891.10,,,
,00:05:24,154,10.4,05:46,86,33,,893.60,,,
,00:05:25,162,10.4,05:46,86,33,,895.60,,,
,00:05:26,158,10.4,05:46,85,33,,897.80,,,
,00:05:27,158,10.4,05:46,85,34,,900.60,,,
,00:05:28,158,10.4,05:46,86,34,,903.70,,,
,00:05:29,153,10.5,05:43,86,34,,906.70,,,
,00:05:30,150,10.5,05:43,86,34,,909.80,,,
,00:05:31,150,10.6,05:40,86,34,,913.10,,,
,00:05:32,150,10.6,05:40,86,34,,916.74,,,
,00:05:33,150,10.6,05:40,86,34,,920.38,,,
,00:05:34,147,10.6,05:40,86,34,,924.02,,,
,00:05:35,147,10.7,05:36,86,34,,927.66,,,
,00:05:36,147,10.6,05:40,86,34,,931.00,,,
,00:05:37,147,10.6,05:40,86,34,,933.80,,,
,00:05:38,147,10.6,05:40,86,34,,936.40,,,
,00:05:39,147,10.6,05:40,86,34,,938.90,,,
,00:05:40,147,10.6,05:40,86,34,,941.10,,,
,00:05:41,147,10.6,05:40,85,34,,943.30,,,
,00:05:42,141,10.6,05:40,86,34,,945.30,,,
,00:05:43,141,10.5,05:43,86,34,,947.40,,,
,00:05:44,141,10.5,05:43,86,34,,949.70,,,
,00:05:45,141,10.5,05:43,86,34,,952.00,,,
,00:05:46,144,10.4,05:46,86,34,,954.20,,,
,00:05:47,144,10.4,05:46,85,35,,956.30,,,
,00:05:48,144,10.3,05:50,86,35,,958.40,,,
,00:05:49,164,10.3,05:50,85,35,,960.70,,,
,00:05:50,164,10.2,05:53,85,35,,963.10,,,
,00:05:51,164,10.2,05:53,86,35,,965.30,,,
,00:05:52,155,10.2,05:53,86,35,,967.20,,,
,00:05:53,155,10.1,05:56,86,35,,969.20,,,
,00:05:54,155,10.1,05:56,86,35,,971.70,,,
,00:05:55,158,10.1,05:56,87,35,,974.60,,,
,00:05:56,158,10.1,05:56,87,35,,977.80,,,
,00:05:57,161,10.1,05:56,87,35,,981.00,,,
,00:05:58,159,10.2,05:53,87,35,,984.40,,,
,00:05:59,159,10.2,05:53,87,35,,987.80,,,
,00:06:00,159,10.2,05:53,87,35,,991.44,,,
,00:06:01,159,10.2,05:53,87,35,,995.08,,,
,00:06:02,153,10.2,05:53,87,35,,998.70,,,
,00:06:03,153,10.3,05:50,87,35,,1002.20,,,
,00:06:04,149,10.3,05:50,87,35,,1005.70,,,
,00:06:05,149,10.3,05:50,86,35,,1008.90,,,
,00:06:06,149,10.3,05:50,85,35,,1011.90,,,
,00:06:07,149,10.3,05:50,86,35,,1014.60,,,
,00:06:08,149,10.3,05:50,86,35,,1017.30,,,
,00:06:09,143,10.3,05:50,85,35,,1019.90,,,
,00:06:10,143,10.3,05:50,85,35,,1022.70,,,
,00:06:11,143,10.3,05:50,85,35,,1025.50,,,
,00:06:12,144,10.3,05:50,85,35,,1028.40,,,
,00:06:13,144,10.3,05:50,85,35,,1031.20,,,
,00:06:14,146,10.3,05:50,85,35,,1033.90,,,
,00:06:15,146,10.3,05:50,85,35,,1036.50,,,
,00:06:16,146,10.2,05:53,85,35,,1038.60,,,
,00:06:17,146,10.1,05:56,85,35,,1040.00,,,
,00:06:18,149,9.5,06:19,85,35,,1040.90,,,
,00:06:19,150,8.9,06:44,85,35,,1041.50,,,
,00:06:20,150,8.6,06:59,86,35,,1041.90,,,
,00:06:21,150,8.3,07:14,86,34,,1041.90,,,
,00:06:22,154,8.1,07:24,86,34,,1041.90,,,
,00:06:23,154,8.0,07:30,86,34,,1042.80,,,
,00:06:24,149,7.7,07:48,86,34,,1044.50,,,
,00:06:25,149,7.8,07:42,86,34,,1046.80,,,
,00:06:26,147,7.9,07:36,86,34,,1049.10,,,
,00:06:27,147,8.1,07:24,86,34,,1051.20,,,
,00:06:28,147,8.1,07:24,86,34,,1053.70,,,
,00:06:29,145,8.3,07:14,86,34,,1056.60,,,
,00:06:30,145,8.4,07:09,86,34,,1059.60,,,
,00:06:31,144,8.5,07:04,86,34,,1062.50,,,
,00:06:32,146,8.6,06:59,86,34,,1065.30,,,
,00:06:33,146,8.9,06:44,87,34,,1068.00,,,
,00:06:34,143,9.0,06:40,88,34,,1070.80,,,
,00:06:35,140,9.1,06:36,87,34,,1074.00,,,
,00:06:36,140,9.2,06:31,87,34,,1077.30,,,
,00:06:37,141,9.2,06:31,85,34,,1080.60,,,
,00:06:38,141,9.3,06:27,85,34,,1083.50,,,
,00:06:39,139,9.4,06:23,85,34,,1086.10,,,
,00:06:40,135,9.4,06:23,86,34,,1087.80,,,
,00:06:41,132,9.4,06:23,86,34,,1088.70,,,
,00:06:42,130,9.4,06:23,86,34,,1089.70,,,
,00:06:43,130,9.4,06:23,86,34,,1091.90,,,
,00:06:44,130,9.4,06:23,86,34,,1093.00,,,
,00:06:45,130,9.3,06:27,86,34,,1093.20,,,
,00:06:46,132,9.3,06:27,87,34,,1093.20,,,
,00:06:47,135,9.2,06:31,87,34,,1094.70,,,
,00:06:48,142,9.2,06:31,88,34,,1098.00,,,
,00:06:49,142,9.2,06:31,87,34,,1101.00,,,
,00:06:50,142,9.1,06:36,88,34,,1103.40,,,
,00:06:51,142,9.1,06:36,88,34,,1105.10,,,
,00:06:52,150,9.1,06:36,88,34,,1107.00,,,
,00:06:53,150,9.1,06:36,87,34,,1109.20,,,
,00:06:54,149,9.1,06:36,88,34,,1111.70,,,
,00:06:55,149,9.1,06:36,88,34,,1114.50,,,
,00:06:56,146,9.1,06:36,88,34,,1117.50,,,
,00:06:57,146,9.1,06:36,87,35,,1120.50,,,
,00:06:58,146,9.1,06:36,87,35,,1123.50,,,
,00:06:59,146,9.1,06:36,87,35,,1126.30,,,
,00:07:00,149,9.1,06:36,87,35,,1129.40,,,
,00:07:01,149,9.1,06:36,87,35,,1132.30,,,
,00:07:02,149,9.2,06:31,87,35,,1135.20,,,
,00:07:03,144,9.2,06:31,87,35,,1138.00,,,
,00:07:04,140,9.1,06:36,87,35,,1140.60,,,
,00:07:05,140,9.1,06:36,87,35,,1142.90,,,
,00:07:06,140,9.1,06:36,87,35,,1145.10,,,
,00:07:07,140,9.2,06:31,87,35,,1147.10,,,
,00:07:08,139,9.2,06:31,87,35,,1149.20,,,
,00:07:09,139,9.2,06:31,87,35,,1151.50,,,
,00:07:10,139,9.2,06:31,87,35,,1154.00,,,
,00:07:11,139,9.2,06:31,87,35,,1156.50,,,
,00:07:12,139,9.1,06:36,87,35,,1158.60,,,
,00:07:13,139,9.0,06:40,87,35,,1160.60,,,
,00:07:14,140,8.8,06:49,87,35,,1163.00,,,
,00:07:15,140,8.7,06:54,87,35,,1165.90,,,
,00:07:16,140,8.6,06:59,87,35,,1169.20,,,
,00:07:17,140,8.6,06:59,87,35,,1172.70,,,
,00:07:18,140,8.5,07:04,87,35,,1175.70,,,
,00:07:19,142,8.5,07:04,87,35,,1178.50,,,
,00:07:20,142,8.4,07:09,87,35,,1181.40,,,
,00:07:21,140,8.4,07:09,87,35,,1184.90,,,
,00:07:22,140,8.4,07:09,87,35,,1188.30,,,
,00:07:23,144,8.4,07:09,87,35,,1191.60,,,
,00:07:24,144,8.3,07:14,87,35,,1194.70,,,
,00:07:25,143,8.2,07:19,87,35,,1197.20,,,
,00:07:26,143,8.1,07:24,87,35,,1199.60,,,
,00:07:27,143,8.0,07:30,87,35,,1202.10,,,
,00:07:28,141,8.0,07:30,86,35,,1204.90,,,
,00:07:29,141,8.0,07:30,86,35,,1208.00,,,
,00:07:30,140,8.0,07:30,85,35,,1210.90,,,
,00:07:31,140,8.1,07:24,85,35,,1213.70,,,
,00:07:32,140,8.1,07:24,86,35,,1217.10,,,
,00:07:33,140,8.1,07:24,86,35,,1220.60,,,
,00:07:34,140,8.2,07:19,86,35,,1224.24,,,
,00:07:35,140,8.2,07:19,86,35,,1227.88,,,
,00:07:36,140,8.3,07:14,86,35,,1231.52,,,
,00:07:37,139,8.4,07:09,86,35,,1235.16,,,
,00:07:38,139,8.4,07:09,86,35,,1238.79,,,
,00:07:39,138,8.5,07:04,86,35,,1242.43,,,
,00:07:40,138,8.5,07:04,86,35,,1246.07,,,
,00:07:41,142,8.6,06:59,86,35,,1249.60,,,
,00:07:42,148,8.7,06:54,86,35,,1253.10,,,
,00:07:43,152,8.8,06:49,86,34,,1256.50,,,
,00:07:44,152,8.9,06:44,86,34,,1260.00,,,
,00:07:45,150,8.9,06:44,86,34,,1262.90,,,
,00:07:46,147,8.9,06:44,86,34,,1265.70,,,
,00:07:47,146,8.9,06:44,86,34,,1268.50,,,
,00:07:48,144,8.9,06:44,86,34,,1271.70,,,
,00:07:49,143,8.9,06:44,86,34,,1274.70,,,
,00:07:50,141,9.0,06:40,86,34,,1277.50,,,
,00:07:51,141,9.0,06:40,86,34,,1280.10,,,
,00:07:52,141,9.0,06:40,86,34,,1282.90,,,
