Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:01:24,127,7.8,07:42,84,14,,180.50,,,
,00:01:25,127,7.8,07:42,84,14,,183.10,,,
,00:01:26,164,7.7,07:48,84,15,,185.80,,,
,00:01:27,166,7.7,07:48,84,15,,188.50,,,
,00:01:28,166,7.7,07:48,84,15,,191.00,,,
,00:01:29,165,7.7,07:48,84,15,,193.20,,,
,00:01:30,166,7.7,07:48,84,16,,195.30,,,
,00:01:31,165,7.7,07:48,84,16,,197.30,,,
,00:01:32,165,7.8,07:42,84,16,,199.30,,,
,00:01:33,165,7.8,07:42,84,16,,201.30,,,
,00:01:34,165,7.9,07:36,84,17,,203.20,,,
,00:01:35,164,8.0,07:30,84,17,,205.90,,,
,00:01:36,164,8.1,07:24,84,17,,208.90,,,
,00:01:37,164,8.4,07:09,84,17,,212.40,,,
,00:01:38,165,8.7,06:54,84,17,,216.01,,,
,00:01:39,165,9.1,06:36,84,17,,219.62,,,
,00:01:40,165,9.5,06:19,84,17,,223.23,,,
,00:01:41,166,10.0,06:00,84,17,,226.84,,,
,00:01:42,166,10.4,05:46,83,18,,230.46,,,
,00:01:43,166,10.8,05:33,83,18,,234.07,,,
,00:01:44,166,11.0,05:27,83,18,,237.68,,,
,00:01:45,164,11.2,05:21,83,18,,241.29,,,
,00:01:46,164,11.4,05:16,83,18,,244.90,,,
,00:01:47,158,11.6,05:10,84,18,,248.51,,,
,00:01:48,157,11.6,05:10,84,18,,252.12,,,
,00:01:49,157,11.7,05:08,84,18,,255.73,,,
,00:01:50,157,11.7,05:08,84,18,,259.34,,,
,00:01:51,157,11.7,05:08,84,18,,262.96,,,
,00:01:52,157,11.7,05:08,84,17,,266.57,,,
,00:01:53,158,11.7,05:08,84,17,,270.18,,,
,00:01:54,158,11.7,05:08,84,17,,273.79,,,
,00:01:55,158,11.6,05:10,84,17,,277.40,,,
,00:01:56,167,11.6,05:10,84,17,,280.00,,,
,00:01:57,167,11.6,05:10,84,17,,282.30,,,
,00:01:58,170,11.5,05:13,83,17,,284.90,,,
,00:01:59,170,11.5,05:13,83,17,,287.50,,,
,00:02:00,170,11.5,05:13,83,17,,290.10,,,
,00:02:01,170,11.4,05:16,84,17,,292.80,,,
,00:02:02,170,11.4,05:16,84,17,,295.60,,,
,00:02:03,170,11.3,05:19,84,17,,298.50,,,
,00:02:04,170,11.3,05:19,84,17,,301.70,,,
,00:02:05,157,11.3,05:19,84,17,,304.60,,,
,00:02:06,157,11.2,05:21,84,17,,307.40,,,
,00:02:07,157,11.2,05:21,84,17,,310.20,,,
,00:02:08,152,11.1,05:24,84,17,,313.00,,,
,00:02:09,152,11.1,05:24,84,17,,315.90,,,
,00:02:10,155,11.0,05:27,84,17,,318.60,,,
,00:02:11,155,11.0,05:27,84,17,,321.30,,,
,00:02:12,155,11.0,05:27,84,17,,323.80,,,
,00:02:13,155,11.0,05:27,84,17,,326.10,,,
,00:02:14,186,11.0,05:27,84,16,,328.50,,,
,00:02:15,186,11.0,05:27,84,16,,331.50,,,
,00:02:16,186,11.0,05:27,84,17,,334.80,,,
,00:02:17,186,11.0,05:27,84,17,,338.00,,,
,00:02:18,186,11.0,05:27,84,17,,340.90,,,
,00:02:19,186,11.0,05:27,84,17,,344.00,,,
,00:02:20,169,11.0,05:27,84,17,,347.50,,,
,00:02:21,169,10.9,05:30,84,17,,351.11,,,
,00:02:22,169,10.9,05:30,84,17,,354.50,,,
,00:02:23,169,10.9,05:30,84,17,,357.50,,,
,00:02:24,162,10.9,05:30,84,18,,360.40,,,
,00:02:25,159,10.9,05:30,84,18,,362.90,,,
,00:02:26,159,10.9,05:30,84,18,,365.60,,,
,00:02:27,159,10.9,05:30,84,18,,368.50,,,
,00:02:28,159,10.9,05:30,84,18,,371.50,,,
,00:02:29,158,10.9,05:30,84,18,,374.30,,,
,00:02:30,158,10.9,05:30,84,18,,377.20,,,
,00:02:31,158,10.9,05:30,84,18,,380.00,,,
,00:02:32,154,10.9,05:30,84,18,,382.70,,,
,00:02:33,156,10.9,05:30,84,18,,385.70,,,
,00:02:34,157,10.8,05:33,84,19,,388.50,,,
,00:02:35,157,10.8,05:33,84,19,,391.20,,,
,00:02:36,157,10.8,05:33,84,19,,393.90,,,
,00:02:37,160,10.7,05:36,84,19,,396.60,,,
,00:02:38,160,10.7,05:36,84,19,,399.00,,,
,00:02:39,160,10.7,05:36,84,19,,401.50,,,
,00:02:40,160,10.6,05:40,84,19,,404.10,,,
,00:02:41,160,10.6,05:40,84,19,,406.60,,,
,00:02:42,160,10.6,05:40,84,19,,409.20,,,
,00:02:43,160,10.6,05:40,84,19,,411.70,,,
,00:02:44,160,10.5,05:43,86,19,,414.20,,,
,00:02:45,160,10.5,05:43,86,19,,416.80,,,
,00:02:46,160,10.5,05:43,86,19,,419.30,,,
,00:02:47,162,10.5,05:43,86,19,,422.10,,,
,00:02:48,162,10.5,05:43,86,20,,424.90,,,
,00:02:49,162,10.4,05:46,86,20,,427.60,,,
,00:02:50,162,10.4,05:46,85,20,,430.30,,,
,00:02:51,165,10.4,05:46,85,20,,433.10,,,
,00:02:52,165,10.4,05:46,85,20,,436.00,,,
,00:02:53,162,10.4,05:46,85,20,,438.80,,,
,00:02:54,163,10.4,05:46,85,20,,441.70,,,
,00:02:55,164,10.4,05:46,85,20,,444.70,,,
,00:02:56,164,10.4,05:46,85,20,,447.70,,,
,00:02:57,164,10.4,05:46,85,20,,450.70,,,
,00:02:58,165,10.4,05:46,85,20,,453.70,,,
,00:02:59,165,10.3,05:50,85,20,,456.70,,,
,00:03:00,165,10.3,05:50,85,21,,459.70,,,
,00:03:01,165,10.3,05:50,85,21,,462.60,,,
,00:03:02,165,10.3,05:50,85,21,,465.50,,,
,00:03:03,159,10.3,05:50,85,21,,468.30,,,
,00:03:04,159,10.3,05:50,85,21,,471.10,,,
,00:03:05,161,10.3,05:50,85,21,,474.00,,,
,00:03:06,161,10.3,05:50,85,21,,476.90,,,
,00:03:07,161,10.2,05:53,86,21,,479.80,,,
,00:03:08,163,10.2,05:53,86,22,,482.40,,,
,00:03:09,163,10.2,05:53,86,22,,484.80,,,
,00:03:10,166,10.1,05:56,86,22,,487.00,,,
,00:03:11,166,10.1,05:56,86,22,,489.00,,,
,00:03:12,169,10.0,06:00,85,23,,491.10,,,
,00:03:13,169,9.9,06:04,85,23,,492.90,,,
,00:03:14,169,9.9,06:04,85,23,,494.70,,,
,00:03:15,169,9.8,06:07,85,23,,496.40,,,
,00:03:16,169,9.8,06:07,85,23,,498.20,,,
,00:03:17,169,9.7,06:11,85,23,,500.30,,,
,00:03:18,166,9.6,06:15,85,23,,502.40,,,
,00:03:19,166,9.6,06:15,85,23,,504.60,,,
,00:03:20,166,9.6,06:15,85,23,,506.90,,,
,00:03:21,166,9.5,06:19,86,23,,509.00,,,
,00:03:22,166,9.4,06:23,86,23,,511.40,,,
,00:03:23,166,9.4,06:23,86,23,,513.70,,,
,00:03:24,166,9.4,06:23,86,23,,516.10,,,
,00:03:25,167,9.3,06:27,85,23,,518.50,,,
,00:03:26,167,9.3,06:27,85,23,,520.90,,,
,00:03:27,167,9.3,06:27,85,23,,523.40,,,
,00:03:28,167,9.3,06:27,85,23,,526.00,,,
,00:03:29,168,9.3,06:27,85,23,,528.80,,,
,00:03:30,168,9.3,06:27,85,24,,531.60,,,
,00:03:31,168,9.3,06:27,85,24,,534.50,,,
,00:03:32,172,9.3,06:27,85,24,,537.50,,,
,00:03:33,175,9.3,06:27,85,24,,540.60,,,
,00:03:34,175,9.4,06:23,85,24,,543.80,,,
,00:03:35,175,9.4,06:23,85,24,,547.00,,,
,00:03:36,172,9.5,06:19,85,24,,550.40,,,
,00:03:37,172,9.5,06:19,85,24,,554.00,,,
,00:03:38,172,9.6,06:15,86,24,,557.40,,,
,00:03:39,171,9.7,06:11,85,24,,560.90,,,
,00:03:40,173,9.7,06:11,85,24,,564.10,,,
,00:03:41,173,9.8,06:07,85,24,,567.50,,,
,00:03:42,173,9.9,06:04,85,24,,570.80,,,
,00:03:43,171,9.9,06:04,85,24,,574.10,,,
,00:03:44,169,10.0,06:00,85,24,,577.30,,,
,00:03:45,169,10.1,05:56,85,24,,580.50,,,
,00:03:46,169,10.1,05:56,85,24,,583.80,,,
,00:03:47,169,10.2,05:53,85,24,,587.00,,,
,00:03:48,167,10.2,05:53,85,24,,590.40,,,
,00:03:49,167,10.3,05:50,85,24,,593.70,,,
,00:03:50,167,10.3,05:50,85,24,,596.80,,,
,00:03:51,167,10.4,05:46,85,24,,600.00,,,
,00:03:52,164,10.4,05:46,85,24,,603.30,,,
,00:03:53,163,10.5,05:43,85,24,,606.50,,,
,00:03:54,163,10.5,05:43,85,24,,609.70,,,
,00:03:55,159,10.5,05:43,85,24,,612.70,,,
,00:03:56,157,10.6,05:40,85,25,,615.90,,,
,00:03:57,157,10.6,05:40,85,25,,619.00,,,
,00:03:58,152,10.7,05:36,85,25,,622.10,,,
,00:03:59,150,10.7,05:36,85,25,,625.30,,,
,00:04:00,151,10.7,05:36,85,25,,628.40,,,
,00:04:01,151,10.7,05:36,85,25,,631.50,,,
,00:04:02,151,10.8,05:33,85,25,,634.50,,,
,00:04:03,151,10.8,05:33,85,25,,637.50,,,
,00:04:04,151,10.8,05:33,85,26,,640.50,,,
,00:04:05,156,10.8,05:33,85,26,,643.60,,,
,00:04:06,156,10.8,05:33,85,26,,646.60,,,
,00:04:07,156,10.9,05:30,85,26,,649.40,,,
,00:04:08,156,10.9,05:30,85,26,,652.10,,,
,00:04:09,153,10.9,05:30,85,26,,654.80,,,
,00:04:10,153,10.9,05:30,85,27,,657.60,,,
,00:04:11,153,10.9,05:30,85,27,,660.40,,,
,00:04:12,147,10.9,05:30,85,27,,663.00,,,
,00:04:13,147,10.9,05:30,85,27,,665.60,,,
,00:04:14,147,10.9,05:30,85,27,,668.20,,,
,00:04:15,147,10.9,05:30,86,27,,670.90,,,
,00:04:16,151,10.9,05:30,86,27,,673.80,,,
,00:04:17,151,10.9,05:30,86,27,,676.80,,,
,00:04:18,158,10.9,05:30,85,27,,679.70,,,
,00:04:19,158,10.9,05:30,86,27,,682.60,,,
,00:04:20,161,11.0,05:27,86,28,,685.60,,,
,00:04:21,161,11.0,05:27,85,28,,688.70,,,
,00:04:22,161,11.0,05:27,85,28,,692.00,,,
,00:04:23,163,11.0,05:27,85,28,,695.30,,,
,00:04:24,163,11.0,05:27,85,28,,698.60,,,
,00:04:25,163,11.0,05:27,86,28,,701.90,,,
,00:04:26,163,11.0,05:27,85,28,,705.30,,,
,00:04:27,162,11.0,05:27,85,28,,708.60,,,
,00:04:28,162,11.0,05:27,85,29,,711.80,,,
,00:04:29,162,11.0,05:27,85,29,,714.90,,,
,00:04:30,161,11.0,05:27,85,29,,717.80,,,
,00:04:31,161,11.0,05:27,85,29,,720.70,,,
,00:04:32,163,11.0,05:27,85,29,,723.40,,,
,00:04:33,163,11.0,05:27,85,29,,726.20,,,
,00:04:34,163,11.0,05:27,85,30,,729.00,,,
,00:04:35,157,11.0,05:27,85,30,,731.80,,,
,00:04:36,157,11.0,05:27,85,30,,734.70,,,
,00:04:37,157,11.0,05:27,85,30,,737.60,,,
,00:04:38,157,11.0,05:27,85,30,,740.60,,,
,00:04:39,154,11.0,05:27,85,30,,743.60,,,
,00:04:40,154,11.0,05:27,85,31,,746.60,,,
,00:04:41,154,11.0,05:27,85,31,,749.40,,,
,00:04:42,154,10.9,05:30,85,31,,752.00,,,
,00:04:43,154,10.9,05:30,85,31,,754.60,,,
,00:04:44,154,10.9,05:30,85,31,,757.20,,,
,00:04:45,154,10.9,05:30,84,31,,759.60,,,
,00:04:46,154,10.9,05:30,84,32,,761.70,,,
,00:04:47,154,10.9,05:30,84,32,,764.10,,,
,00:04:48,154,10.9,05:30,84,32,,766.80,,,
,00:04:49,154,10.9,05:30,84,32,,769.50,,,
,00:04:50,154,10.9,05:30,84,32,,772.00,,,
,00:04:51,153,10.9,05:30,84,32,,774.50,,,
,00:04:52,153,10.9,05:30,84,32,,777.30,,,
,00:04:53,153,10.9,05:30,84,32,,780.70,,,
,00:04:54,153,10.9,05:30,84,32,,783.80,,,
,00:04:55,153,10.8,05:33,84,32,,786.40,,,
,00:04:56,153,10.8,05:33,84,32,,789.00,,,
,00:04:57,154,10.8,05:33,84,32,,791.60,,,
,00:04:58,154,10.8,05:33,84,32,,794.50,,,
,00:04:59,154,10.8,05:33,84,32,,797.40,,,
,00:05:00,153,10.8,05:33,84,33,,800.10,,,
,00:05:01,155,10.7,05:36,84,33,,802.60,,,
,00:05:02,155,10.7,05:36,84,33,,805.10,,,
,00:05:03,155,10.7,05:36,84,33,,807.70,,,
,00:05:04,156,10.7,05:36,84,33,,810.30,,,
,00:05:05,156,10.7,05:36,84,33,,813.10,,,
,00:05:06,156,10.7,05:36,84,33,,816.00,,,
,00:05:07,147,10.7,05:36,83,33,,818.80,,,
,00:05:08,147,10.7,05:36,83,33,,821.80,,,
,00:05:09,147,10.7,05:36,83,33,,824.80,,,
,00:05:10,141,10.7,05:36,83,33,,827.90,,,
,00:05:11,141,10.7,05:36,84,33,,831.20,,,
,00:05:12,141,10.7,05:36,84,34,,834.30,,,
,00:05:13,147,10.7,05:36,84,34,,837.50,,,
,00:05:14,150,10.7,05:36,84,34,,840.60,,,
,00:05:15,150,10.7,05:36,84,34,,843.60,,,
,00:05:16,150,10.7,05:36,84,34,,846.50,,,
,00:05:17,150,10.7,05:36,84,34,,849.30,,,
,00:05:18,150,10.6,05:40,83,34,,852.10,,,
,00:05:19,150,10.6,05:40,83,34,,854.70,,,
,00:05:20,150,10.6,05:40,84,34,,857.10,,,
,00:05:21,150,10.6,05:40,84,34,,859.40,,,
,00:05:22,150,10.5,05:43,84,34,,861.70,,,
,00:05:23,161,10.5,05:43,84,34,,864.20,,,
,00:05:24,159,10.5,05:43,84,34,,866.90,,,
,00:05:25,159,10.5,05:43,84,34,,869.60,,,
,00:05:26,159,10.5,05:43,84,35,,872.50,,,
,00:05:27,153,10.5,05:43,84,35,,875.60,,,
,00:05:28,149,10.4,05:46,84,35,,878.50,,,
,00:05:29,145,10.4,05:46,84,35,,881.30,,,
,00:05:30,145,10.3,05:50,84,35,,883.90,,,
,00:05:31,142,10.3,05:50,84,35,,886.40,,,
,00:05:32,142,10.3,05:50,83,35,,888.50,,,
,00:05:33,142,10.3,05:50,83,35,,890.60,,,
,00:05:34,142,10.2,05:53,84,35,,892.80,,,
,00:05:35,142,10.2,05:53,84,35,,895.20,,,
,00:05:36,138,10.2,05:53,84,35,,897.80,,,
,00:05:37,138,10.2,05:53,84,35,,900.40,,,
,00:05:38,137,10.3,05:50,84,35,,903.20,,,
,00:05:39,136,10.3,05:50,84,35,,906.30,,,
,00:05:40,135,10.3,05:50,84,35,,909.70,,,
,00:05:41,134,10.3,05:50,84,35,,913.20,,,
,00:05:42,134,10.4,05:46,84,36,,916.60,,,
,00:05:43,134,10.4,05:46,84,36,,920.00,,,
,00:05:44,134,10.4,05:46,84,36,,923.30,,,
,00:05:45,133,10.5,05:43,84,36,,926.70,,,
,00:05:46,133,10.5,05:43,84,36,,930.20,,,
,00:05:47,132,10.5,05:43,84,36,,933.70,,,
,00:05:48,132,10.6,05:40,84,36,,937.20,,,
,00:05:49,132,10.6,05:40,84,36,,940.70,,,
,00:05:50,132,10.6,05:40,84,36,,944.00,,,
,00:05:51,132,10.7,05:36,84,36,,947.00,,,
,00:05:52,132,10.7,05:36,84,36,,950.00,,,
,00:05:53,132,10.7,05:36,84,36,,952.90,,,
,00:05:54,132,10.7,05:36,84,36,,955.90,,,
,00:05:55,132,10.7,05:36,84,36,,958.60,,,
,00:05:56,132,10.8,05:33,84,36,,961.30,,,
,00:05:57,136,10.8,05:33,84,36,,964.00,,,
,00:05:58,132,10.8,05:33,85,37,,966.50,,,
,00:05:59,136,10.8,05:33,85,37,,969.20,,,
,00:06:00,135,10.8,05:33,84,37,,972.20,,,
,00:06:01,135,10.8,05:33,83,37,,975.40,,,
,00:06:02,135,10.8,05:33,84,37,,978.20,,,
,00:06:03,136,10.8,05:33,84,37,,980.70,,,
,00:06:04,136,10.8,05:33,84,37,,983.20,,,
,00:06:05,136,10.8,05:33,84,37,,986.10,,,
,00:06:06,136,10.8,05:33,85,36,,989.20,,,
,00:06:07,136,10.8,05:33,86,36,,992.20,,,
,00:06:08,136,10.8,05:33,86,36,,995.00,,,
,00:06:09,136,10.8,05:33,85,36,,997.80,,,
,00:06:10,136,10.8,05:33,85,36,,1000.60,,,
,00:06:11,136,10.8,05:33,85,36,,1003.80,,,
,00:06:12,136,10.9,05:30,85,36,,1007.20,,,
,00:06:13,136,10.9,05:30,85,36,,1010.70,,,
,00:06:14,134,10.9,05:30,85,36,,1014.10,,,
,00:06:15,133,10.9,05:30,86,36,,1017.30,,,
,00:06:16,132,11.0,05:27,85,35,,1020.40,,,
,00:06:17,132,10.9,05:30,85,35,,1023.40,,,
,00:06:18,132,10.9,05:30,85,35,,1026.10,,,
,00:06:19,132,11.0,05:27,85,35,,1028.60,,,
,00:06:20,130,11.0,05:27,86,35,,1031.20,,,
,00:06:21,133,11.0,05:27,86,35,,1033.60,,,
,00:06:22,133,11.0,05:27,85,34,,1036.30,,,
,00:06:23,132,11.0,05:27,85,34,,1039.20,,,
,00:06:24,131,10.9,05:30,85,34,,1042.20,,,
,00:06:25,131,10.9,05:30,83,34,,1045.00,,,
,00:06:26,130,10.9,05:30,83,34,,1047.40,,,
,00:06:27,130,10.9,05:30,84,34,,1049.20,,,
,00:06:28,130,10.9,05:30,84,33,,1050.50,,,
,00:06:29,129,10.8,05:33,84,33,,1051.60,,,
,00:06:30,129,10.8,05:33,85,33,,1052.90,,,
,00:06:31,129,10.8,05:33,86,33,,1053.90,,,
,00:06:32,132,10.7,05:36,85,32,,1054.70,,,
,00:06:33,132,10.7,05:36,85,32,,1055.30,,,
,00:06:34,132,10.6,05:40,85,32,,1056.80,,,
,00:06:35,132,10.6,05:40,85,32,,1059.80,,,
,00:06:36,132,10.6,05:40,85,31,,1063.20,,,
,00:06:37,132,10.5,05:43,85,31,,1066.60,,,
,00:06:38,131,10.5,05:43,85,31,,1069.50,,,
,00:06:39,131,10.4,05:46,85,31,,1072.20,,,
,00:06:40,133,10.4,05:46,85,30,,1074.90,,,
,00:06:41,137,10.3,05:50,85,30,,1077.50,,,
,00:06:42,137,10.2,05:53,86,30,,1080.10,,,
,00:06:43,137,10.0,06:00,86,30,,1082.30,,,
,00:06:44,137,10.0,06:00,86,29,,1084.40,,,
,00:06:45,137,10.0,06:00,86,29,,1086.60,,,
,00:06:46,137,9.9,06:04,86,28,,1089.00,,,
,00:06:47,137,9.8,06:07,85,28,,1091.50,,,
,00:06:48,174,9.7,06:11,85,28,,1094.00,,,
,00:06:49,174,9.6,06:15,84,28,,1096.30,,,
,00:06:50,134,9.6,06:15,83,27,,1098.50,,,
,00:06:51,134,9.6,06:15,84,27,,1100.20,,,
,00:06:52,154,9.6,06:15,85,27,,1101.30,,,
,00:06:53,154,9.6,06:15,86,27,,1101.90,,,
,00:06:54,154,9.6,06:15,86,26,,1103.40,,,
,00:06:55,145,9.6,06:15,86,26,,1105.10,,,
,00:06:56,145,9.6,06:15,86,26,,1106.30,,,
,00:06:57,145,9.6,06:15,86,26,,1106.80,,,
,00:06:58,145,9.5,06:19,86,25,,1108.60,,,
,00:06:59,141,9.5,06:19,86,25,,1112.00,,,
,00:07:00,142,9.5,06:19,86,24,,1115.61,,,
,00:07:01,142,9.5,06:19,86,24,,1118.80,,,
,00:07:02,142,9.4,06:23,88,24,,1121.20,,,
,00:07:03,142,9.4,06:23,87,24,,1123.20,,,
,00:07:04,148,9.4,06:23,87,23,,1125.30,,,
,00:07:05,153,9.4,06:23,87,23,,1127.30,,,
,00:07:06,153,9.4,06:23,87,22,,1129.50,,,
,00:07:07,153,9.4,06:23,87,22,,1131.90,,,
,00:07:08,149,9.4,06:23,87,22,,1134.70,,,
,00:07:09,149,9.4,06:23,87,22,,1138.00,,,
,00:07:10,146,9.5,06:19,87,21,,1141.60,,,
,00:07:11,143,9.5,06:19,87,21,,1145.10,,,
,00:07:12,143,9.5,06:19,87,21,,1148.30,,,
,00:07:13,143,9.5,06:19,87,21,,1151.50,,,
,00:07:14,143,9.5,06:19,87,20,,1154.40,,,
,00:07:15,143,9.5,06:19,87,20,,1157.30,,,
,00:07:16,143,9.5,06:19,87,20,,1160.00,,,
,00:07:17,143,9.6,06:15,87,20,,1162.60,,,
,00:07:18,140,9.6,06:15,87,19,,1165.20,,,
,00:07:19,138,9.6,06:15,87,19,,1167.80,,,
,00:07:20,137,9.5,06:19,87,19,,1170.50,,,
,00:07:21,137,9.5,06:19,87,19,,1173.20,,,
,00:07:22,137,9.5,06:19,87,18,,1175.40,,,
,00:07:23,137,9.4,06:23,87,18,,1177.10,,,
,00:07:24,135,9.3,06:27,87,18,,1178.70,,,
,00:07:25,133,9.2,06:31,87,18,,1180.20,,,
,00:07:26,133,9.2,06:31,87,17,,1181.40,,,
,00:07:27,132,9.1,06:36,87,17,,1182.60,,,
,00:07:28,131,9.1,06:36,87,16,,1183.90,,,
,00:07:29,131,9.1,06:36,87,16,,1185.60,,,
,00:07:30,131,9.2,06:31,87,16,,1187.90,,,
,00:07:31,131,9.2,06:31,87,16,,1191.30,,,
,00:07:32,131,9.3,06:27,87,15,,1194.91,,,
,00:07:33,128,9.4,06:23,87,15,,1198.52,,,
,00:07:34,129,9.6,06:15,87,15,,1202.13,,,
,00:07:35,130,9.8,06:07,86,15,,1205.74,,,
,00:07:36,132,10.0,06:00,86,14,,1209.36,,,
,00:07:37,132,10.3,05:50,85,14,,1212.97,,,
,00:07:38,133,10.6,05:40,85,14,,1216.58,,,
,00:07:39,133,10.8,05:33,85,14,,1220.19,,,
,00:07:40,133,11.0,05:27,85,13,,1223.80,,,
,00:07:41,133,11.1,05:24,85,13,,1227.41,,,
,00:07:42,134,11.2,05:21,86,13,,1231.02,,,
,00:07:43,134,11.3,05:19,86,13,,1234.63,,,
,00:07:44,135,11.4,05:16,86,12,,1238.24,,,
,00:07:45,136,11.4,05:16,86,12,,1241.86,,,
,00:07:46,136,11.5,05:13,86,12,,1245.47,,,
,00:07:47,137,11.5,05:13,86,12,,1249.08,,,
,00:07:48,137,11.6,05:10,86,12,,1252.69,,,
,00:07:49,137,11.6,05:10,86,12,,1255.90,,,
,00:07:50,138,11.6,05:10,86,11,,1259.30,,,
,00:07:51,139,11.6,05:10,86,11,,1262.70,,,
,00:07:52,140,11.6,05:10,86,11,,1266.20,,,
,00:07:53,140,11.6,05:10,86,11,,1269.40,,,
