Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:02:46,131,9.6,06:15,84,198,,450.10,,,
,00:02:47,131,9.6,06:15,84,198,,452.70,,,
,00:02:48,131,9.6,06:15,83,198,,455.40,,,
,00:02:49,132,9.6,06:15,83,198,,458.20,,,
,00:02:50,132,9.6,06:15,83,197,,460.90,,,
,00:02:51,132,9.6,06:15,80,197,,463.60,,,
,00:02:52,133,9.6,06:15,80,197,,466.20,,,
,00:02:53,133,9.6,06:15,80,197,,469.00,,,
,00:02:54,133,9.6,06:15,80,197,,471.70,,,
,00:02:55,133,9.5,06:19,80,197,,474.40,,,
,00:02:56,134,9.5,06:19,80,197,,476.90,,,
,00:02:57,134,9.5,06:19,79,197,,479.60,,,
,00:02:58,134,9.5,06:19,78,197,,481.90,,,
,00:02:59,134,9.5,06:19,78,197,,484.30,,,
,00:03:00,134,9.4,06:23,78,197,,486.50,,,
,00:03:01,135,9.4,06:23,78,197,,488.60,,,
,00:03:02,134,9.3,06:27,79,198,,490.40,,,
,00:03:03,134,9.3,06:27,78,198,,492.20,,,
,00:03:04,134,9.2,06:31,78,198,,494.00,,,
,00:03:05,134,9.2,06:31,79,198,,495.80,,,
,00:03:06,134,9.1,06:36,79,199,,497.80,,,
,00:03:07,134,9.0,06:40,79,199,,499.80,,,
,00:03:08,134,9.0,06:40,78,199,,501.80,,,
,00:03:09,134,8.9,06:44,78,199,,503.70,,,
,00:03:10,134,8.9,06:44,78,199,,505.70,,,
,00:03:11,134,8.9,06:44,79,199,,507.90,,,
,00:03:12,135,8.8,06:49,81,200,,510.20,,,
,00:03:13,134,8.8,06:49,81,200,,512.40,,,
,00:03:14,135,8.7,06:54,82,201,,514.60,,,
,00:03:15,135,8.7,06:54,82,201,,516.70,,,
,00:03:16,135,8.7,06:54,80,201,,518.90,,,
,00:03:17,136,8.6,06:59,81,201,,521.30,,,
,00:03:18,137,8.6,06:59,82,201,,523.70,,,
,00:03:19,137,8.6,06:59,82,201,,526.20,,,
,00:03:20,137,8.6,06:59,82,202,,528.60,,,
,00:03:21,138,8.6,06:59,82,202,,531.10,,,
,00:03:22,138,8.6,06:59,82,202,,533.60,,,
,00:03:23,138,8.6,06:59,82,202,,536.20,,,
,00:03:24,139,8.6,06:59,82,203,,538.80,,,
,00:03:25,139,8.6,06:59,82,203,,541.50,,,
,00:03:26,139,8.5,07:04,82,203,,544.00,,,
,00:03:27,140,8.5,07:04,82,203,,546.30,,,
,00:03:28,140,8.5,07:04,81,203,,548.60,,,
,00:03:29,141,8.5,07:04,81,203,,550.90,,,
,00:03:30,141,8.6,06:59,80,203,,553.20,,,
,00:03:31,141,8.6,06:59,80,203,,555.60,,,
,00:03:32,141,8.6,06:59,80,203,,557.80,,,
,00:03:33,142,8.6,06:59,80,203,,560.20,,,
,00:03:34,142,8.6,06:59,80,203,,562.60,,,
,00:03:35,143,8.6,06:59,81,203,,565.20,,,
,00:03:36,143,8.6,06:59,82,204,,567.70,,,
,00:03:37,144,8.6,06:59,82,204,,570.50,,,
,00:03:38,144,8.7,06:54,82,204,,573.30,,,
,00:03:39,144,8.7,06:54,82,204,,576.00,,,
,00:03:40,145,8.7,06:54,82,204,,578.80,,,
,00:03:41,145,8.8,06:49,83,204,,581.60,,,
,00:03:42,146,8.8,06:49,84,204,,584.30,,,
,00:03:43,146,8.8,06:49,84,204,,587.10,,,
,00:03:44,147,8.9,06:44,84,204,,590.10,,,
,00:03:45,147,9.0,06:40,84,204,,593.10,,,
,00:03:46,147,9.0,06:40,84,204,,596.20,,,
,00:03:47,147,9.1,06:36,84,204,,599.20,,,
,00:03:48,147,9.1,06:36,84,204,,602.30,,,
,00:03:49,147,9.2,06:31,84,204,,605.20,,,
,00:03:50,147,9.3,06:27,83,204,,608.00,,,
,00:03:51,147,9.3,06:27,83,204,,610.90,,,
,00:03:52,147,9.4,06:23,83,204,,614.10,,,
,00:03:53,146,9.4,06:23,84,204,,617.32,,,
,00:03:54,146,9.4,06:23,84,205,,620.50,,,
,00:03:55,146,9.5,06:19,84,205,,622.90,,,
,00:03:56,146,9.5,06:19,84,205,,625.70,,,
,00:03:57,145,9.5,06:19,84,205,,628.60,,,
,00:03:58,144,9.6,06:15,84,205,,631.70,,,
,00:03:59,144,9.6,06:15,84,205,,634.70,,,
,00:04:00,144,9.6,06:15,84,205,,637.10,,,
,00:04:01,143,9.6,06:15,84,205,,639.30,,,
,00:04:02,143,9.6,06:15,84,205,,641.40,,,
,00:04:03,143,9.7,06:11,84,205,,643.90,,,
,00:04:04,143,9.7,06:11,84,206,,646.80,,,
,00:04:05,143,9.7,06:11,84,206,,649.70,,,
,00:04:06,143,9.7,06:11,84,206,,652.50,,,
,00:04:07,143,9.7,06:11,84,206,,655.30,,,
,00:04:08,144,9.7,06:11,84,206,,658.10,,,
,00:04:09,144,9.7,06:11,84,206,,660.90,,,
,00:04:10,144,9.7,06:11,84,206,,663.60,,,
,00:04:11,144,9.7,06:11,84,206,,666.30,,,
,00:04:12,144,9.7,06:11,83,207,,669.00,,,
,00:04:13,144,9.7,06:11,83,207,,671.50,,,
,00:04:14,145,9.7,06:11,83,207,,673.90,,,
,00:04:15,145,9.8,06:07,83,207,,676.20,,,
,00:04:16,145,9.8,06:07,83,207,,678.60,,,
,00:04:17,144,9.8,06:07,83,207,,681.20,,,
,00:04:18,144,9.8,06:07,83,207,,684.00,,,
,00:04:19,143,9.8,06:07,84,207,,686.80,,,
,00:04:20,143,9.8,06:07,83,207,,689.70,,,
,00:04:21,142,9.8,06:07,83,207,,692.60,,,
,00:04:22,143,9.8,06:07,83,207,,695.60,,,
,00:04:23,142,9.8,06:07,83,207,,698.50,,,
,00:04:24,143,9.8,06:07,84,208,,701.50,,,
,00:04:25,142,9.8,06:07,84,208,,704.30,,,
,00:04:26,142,9.8,06:07,84,208,,707.00,,,
,00:04:27,142,9.8,06:07,84,208,,709.50,,,
,00:04:28,143,9.8,06:07,84,208,,712.10,,,
,00:04:29,142,9.8,06:07,84,208,,714.70,,,
,00:04:30,142,9.8,06:07,84,208,,717.40,,,
,00:04:31,142,9.8,06:07,84,208,,720.00,,,
,00:04:32,143,9.8,06:07,84,208,,722.70,,,
,00:04:33,142,9.8,06:07,84,208,,725.30,,,
,00:04:34,141,9.8,06:07,84,209,,727.80,,,
,00:04:35,141,9.8,06:07,84,209,,730.30,,,
,00:04:36,140,9.8,06:07,84,209,,733.00,,,
,00:04:37,140,9.8,06:07,84,209,,735.60,,,
,00:04:38,139,9.8,06:07,84,209,,738.30,,,
,00:04:39,139,9.8,06:07,84,209,,741.00,,,
,00:04:40,139,9.8,06:07,84,209,,743.70,,,
,00:04:41,139,9.8,06:07,84,209,,746.50,,,
,00:04:42,139,9.8,06:07,84,209,,749.20,,,
,00:04:43,140,9.8,06:07,84,209,,751.90,,,
,00:04:44,139,9.8,06:07,83,209,,754.50,,,
,00:04:45,139,9.8,06:07,84,209,,757.10,,,
,00:04:46,139,9.8,06:07,84,210,,759.60,,,
,00:04:47,139,9.8,06:07,84,210,,762.20,,,
,00:04:48,139,9.8,06:07,84,210,,764.80,,,
,00:04:49,139,9.8,06:07,83,210,,767.60,,,
,00:04:50,140,9.8,06:07,83,210,,770.30,,,
,00:04:51,140,9.8,06:07,83,210,,773.30,,,
,00:04:52,140,9.9,06:04,83,210,,776.10,,,
,00:04:53,139,9.9,06:04,83,210,,779.10,,,
,00:04:54,139,9.9,06:04,83,210,,782.10,,,
,00:04:55,138,9.9,06:04,84,210,,785.20,,,
,00:04:56,138,9.9,06:04,84,210,,788.20,,,
,00:04:57,138,9.9,06:04,84,210,,791.30,,,
,00:04:58,139,9.9,06:04,84,211,,794.30,,,
,00:04:59,139,9.9,06:04,83,211,,797.52,,,
,00:05:00,139,9.9,06:04,81,211,,800.70,,,
,00:05:01,140,9.9,06:04,81,211,,803.70,,,
,00:05:02,140,9.8,06:07,80,211,,806.30,,,
,00:05:03,140,9.8,06:07,80,211,,808.60,,,
,00:05:04,141,9.7,06:11,81,212,,810.80,,,
,00:05:05,142,9.7,06:11,82,212,,812.80,,,
,00:05:06,142,9.6,06:15,83,212,,814.80,,,
,00:05:07,143,9.6,06:15,84,212,,816.70,,,
,00:05:08,143,9.6,06:15,84,212,,818.50,,,
,00:05:09,144,9.6,06:15,84,212,,820.70,,,
,00:05:10,144,9.5,06:19,84,212,,823.20,,,
,00:05:11,144,9.5,06:19,84,212,,826.10,,,
,00:05:12,145,9.4,06:23,84,213,,828.90,,,
,00:05:13,146,9.4,06:23,84,213,,831.70,,,
,00:05:14,145,9.4,06:23,83,213,,834.50,,,
,00:05:15,146,9.3,06:27,83,213,,837.30,,,
,00:05:16,146,9.3,06:27,83,213,,839.80,,,
,00:05:17,146,9.2,06:31,83,213,,842.30,,,
,00:05:18,146,9.2,06:31,83,213,,844.30,,,
,00:05:19,146,9.1,06:36,83,213,,846.20,,,
,00:05:20,147,9.1,06:36,81,214,,847.90,,,
,00:05:21,146,9.0,06:40,80,214,,849.70,,,
,00:05:22,146,8.9,06:44,81,214,,851.50,,,
,00:05:23,146,8.9,06:44,82,214,,853.10,,,
,00:05:24,146,8.9,06:44,82,214,,854.70,,,
,00:05:25,146,8.8,06:49,82,214,,856.60,,,
,00:05:26,146,8.8,06:49,82,214,,858.50,,,
,00:05:27,146,8.8,06:49,82,214,,860.60,,,
,00:05:28,145,8.7,06:54,82,214,,862.80,,,
,00:05:29,144,8.7,06:54,82,214,,865.20,,,
,00:05:30,145,8.7,06:54,82,214,,867.60,,,
,00:05:31,143,8.6,06:59,82,214,,870.10,,,
,00:05:32,143,8.6,06:59,83,214,,872.70,,,
,00:05:33,142,8.6,06:59,84,214,,875.30,,,
,00:05:34,142,8.5,07:04,84,214,,877.80,,,
,00:05:35,143,8.5,07:04,84,214,,880.00,,,
,00:05:36,142,8.5,07:04,83,214,,882.10,,,
,00:05:37,143,8.4,07:09,83,214,,884.20,,,
,00:05:38,143,8.3,07:14,83,214,,886.00,,,
,00:05:39,143,8.3,07:14,83,214,,887.80,,,
,00:05:40,143,8.2,07:19,83,214,,889.30,,,
,00:05:41,143,8.2,07:19,83,214,,890.90,,,
,00:05:42,143,8.1,07:24,83,214,,892.50,,,
,00:05:43,143,8.1,07:24,83,214,,894.00,,,
,00:05:44,143,8.0,07:30,80,214,,895.50,,,
,00:05:45,143,8.0,07:30,80,214,,897.00,,,
,00:05:46,143,8.0,07:30,80,214,,898.60,,,
,00:05:47,143,8.0,07:30,80,214,,900.50,,,
,00:05:48,143,7.9,07:36,80,214,,902.70,,,
,00:05:49,143,7.9,07:36,81,214,,905.00,,,
,00:05:50,143,7.9,07:36,80,214,,907.30,,,
,00:05:51,143,7.9,07:36,81,214,,909.70,,,
,00:05:52,143,8.0,07:30,80,214,,912.10,,,
,00:05:53,143,7.9,07:36,80,214,,914.60,,,
,00:05:54,144,7.9,07:36,80,214,,917.20,,,
,00:05:55,144,7.9,07:36,81,214,,919.80,,,
,00:05:56,144,7.9,07:36,80,214,,922.10,,,
,00:05:57,145,7.9,07:36,81,214,,924.10,,,
,00:05:58,144,7.9,07:36,82,213,,926.00,,,
,00:05:59,144,7.9,07:36,80,213,,927.90,,,
,00:06:00,144,7.9,07:36,80,213,,929.90,,,
,00:06:01,144,7.9,07:36,80,213,,932.10,,,
,00:06:02,144,8.0,07:30,80,213,,934.30,,,
,00:06:03,145,8.0,07:30,81,213,,936.60,,,
,00:06:04,144,8.0,07:30,81,212,,939.00,,,
,00:06:05,145,8.0,07:30,84,212,,941.20,,,
,00:06:06,145,8.0,07:30,84,212,,943.60,,,
,00:06:07,145,8.0,07:30,84,212,,945.80,,,
,00:06:08,146,8.1,07:24,83,212,,948.30,,,
,00:06:09,145,8.1,07:24,83,212,,950.60,,,
,00:06:10,146,8.1,07:24,83,212,,953.10,,,
,00:06:11,146,8.2,07:19,83,212,,955.50,,,
,00:06:12,146,8.2,07:19,83,212,,958.00,,,
,00:06:13,145,8.2,07:19,83,212,,960.40,,,
,00:06:14,145,8.2,07:19,83,212,,962.80,,,
,00:06:15,146,8.3,07:14,83,212,,965.40,,,
,00:06:16,146,8.3,07:14,83,212,,968.00,,,
,00:06:17,146,8.3,07:14,80,212,,970.30,,,
,00:06:18,146,8.3,07:14,80,212,,972.50,,,
,00:06:19,147,8.3,07:14,80,212,,974.60,,,
,00:06:20,147,8.3,07:14,80,212,,976.50,,,
,00:06:21,147,8.3,07:14,80,212,,978.20,,,
,00:06:22,147,8.3,07:14,80,212,,979.90,,,
,00:06:23,148,8.2,07:19,80,212,,981.70,,,
,00:06:24,148,8.2,07:19,80,212,,983.50,,,
,00:06:25,149,8.2,07:19,80,212,,985.40,,,
,00:06:26,149,8.2,07:19,80,212,,987.50,,,
,00:06:27,149,8.3,07:14,80,212,,989.50,,,
,00:06:28,149,8.2,07:19,81,212,,991.80,,,
,00:06:29,149,8.2,07:19,82,212,,994.40,,,
,00:06:30,149,8.3,07:14,81,213,,997.20,,,
,00:06:31,150,8.3,07:14,80,213,,1000.10,,,
,00:06:32,149,8.3,07:14,80,213,,1002.90,,,
,00:06:33,150,8.3,07:14,80,213,,1005.90,,,
,00:06:34,149,8.3,07:14,80,214,,1008.70,,,
,00:06:35,149,8.3,07:14,80,214,,1011.20,,,
,00:06:36,149,8.3,07:14,80,214,,1013.80,,,
,00:06:37,149,8.3,07:14,79,214,,1016.10,,,
,00:06:38,149,8.3,07:14,79,215,,1018.30,,,
,00:06:39,149,8.3,07:14,79,215,,1020.50,,,
,00:06:40,149,8.3,07:14,79,215,,1022.80,,,
,00:06:41,149,8.3,07:14,79,215,,1025.30,,,
,00:06:42,149,8.4,07:09,79,216,,1027.90,,,
,00:06:43,149,8.4,07:09,81,216,,1030.30,,,
,00:06:44,149,8.5,07:04,82,217,,1033.20,,,
,00:06:45,149,8.5,07:04,83,217,,1036.20,,,
,00:06:46,150,8.6,06:59,84,218,,1039.42,,,
,00:06:47,149,8.8,06:49,84,218,,1042.64,,,
,00:06:48,149,8.9,06:44,83,218,,1045.87,,,
,00:06:49,148,9.0,06:40,83,218,,1049.09,,,
,00:06:50,148,9.2,06:31,84,219,,1052.31,,,
,00:06:51,148,9.3,06:27,84,219,,1055.53,,,
,00:06:52,148,9.5,06:19,84,220,,1058.76,,,
,00:06:53,147,9.6,06:15,83,220,,1061.98,,,
,00:06:54,146,9.7,06:11,83,221,,1065.20,,,
,00:06:55,147,9.7,06:11,83,221,,1068.42,,,
,00:06:56,146,9.9,06:04,83,222,,1071.64,,,
,00:06:57,145,9.9,06:04,83,222,,1074.87,,,
,00:06:58,146,10.0,06:00,83,223,,1078.09,,,
,00:06:59,146,10.1,05:56,83,223,,1081.31,,,
,00:07:00,146,10.1,05:56,83,224,,1084.53,,,
,00:07:01,146,10.2,05:53,83,224,,1087.76,,,
,00:07:02,146,10.3,05:50,80,225,,1090.98,,,
,00:07:03,146,10.3,05:50,80,225,,1094.20,,,
,00:07:04,147,10.3,05:50,80,226,,1097.42,,,
,00:07:05,147,10.3,05:50,80,226,,1100.64,,,
,00:07:06,147,10.4,05:46,80,227,,1103.87,,,
,00:07:07,147,10.3,05:50,79,227,,1107.09,,,
,00:07:08,148,10.2,05:53,79,228,,1110.31,,,
,00:07:09,148,10.1,05:56,78,228,,1112.80,,,
,00:07:10,148,10.0,06:00,78,229,,1114.20,,,
,00:07:11,149,9.9,06:04,78,229,,1115.20,,,
,00:07:12,149,9.8,06:07,79,230,,1116.00,,,
,00:07:13,149,9.7,06:11,82,230,,1117.10,,,
,00:07:14,149,9.6,06:15,82,231,,1118.40,,,
,00:07:15,149,9.6,06:15,82,231,,1120.00,,,
,00:07:16,149,9.5,06:19,82,232,,1122.20,,,
,00:07:17,150,9.4,06:23,82,232,,1124.60,,,
,00:07:18,150,9.4,06:23,82,233,,1127.50,,,
,00:07:19,150,9.3,06:27,82,233,,1130.60,,,
,00:07:20,150,9.2,06:31,82,233,,1133.82,,,
,00:07:21,150,9.2,06:31,82,233,,1136.80,,,
,00:07:22,150,9.1,06:36,82,234,,1139.30,,,
,00:07:23,149,9.1,06:36,82,234,,1141.60,,,
,00:07:24,149,9.0,06:40,83,235,,1144.00,,,
,00:07:25,149,9.0,06:40,84,235,,1146.20,,,
,00:07:26,149,9.0,06:40,84,235,,1148.30,,,
,00:07:27,149,9.0,06:40,84,235,,1150.30,,,
,00:07:28,149,9.0,06:40,86,236,,1152.70,,,
,00:07:29,148,9.0,06:40,86,236,,1155.50,,,
,00:07:30,150,9.0,06:40,86,236,,1158.60,,,
,00:07:31,149,9.0,06:40,85,236,,1161.82,,,
,00:07:32,149,9.0,06:40,85,237,,1165.04,,,
,00:07:33,148,9.1,06:36,85,237,,1168.00,,,
,00:07:34,149,9.1,06:36,85,237,,1170.80,,,
,00:07:35,148,9.1,06:36,85,237,,1173.60,,,
,00:07:36,147,9.1,06:36,85,237,,1176.50,,,
,00:07:37,147,9.1,06:36,85,237,,1179.00,,,
,00:07:38,146,9.1,06:36,84,238,,1181.10,,,
,00:07:39,146,9.2,06:31,83,238,,1183.30,,,
,00:07:40,146,9.2,06:31,83,238,,1185.60,,,
,00:07:41,146,9.2,06:31,83,238,,1188.10,,,
,00:07:42,146,9.2,06:31,83,238,,1190.80,,,
,00:07:43,146,9.2,06:31,83,238,,1193.60,,,
,00:07:44,146,9.2,06:31,84,239,,1196.40,,,
,00:07:45,146,9.2,06:31,84,239,,1199.20,,,
,00:07:46,146,9.2,06:31,84,239,,1201.50,,,
,00:07:47,146,9.2,06:31,83,239,,1204.00,,,
,00:07:48,145,9.2,06:31,83,239,,1206.50,,,
,00:07:49,145,9.2,06:31,83,239,,1208.70,,,
,00:07:50,145,9.2,06:31,83,239,,1210.90,,,
,00:07:51,144,9.2,06:31,83,239,,1212.80,,,
,00:07:52,144,9.2,06:31,83,239,,1214.70,,,
,00:07:53,145,9.2,06:31,83,239,,1216.40,,,
