Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:00:33,110,9.4,06:23,89,47,,82.00,,,
,00:00:34,110,9.5,06:19,88,47,,85.90,,,
,00:00:35,110,9.5,06:19,87,47,,89.30,,,
,00:00:36,130,9.5,06:19,87,47,,92.40,,,
,00:00:37,130,9.5,06:19,87,46,,95.70,,,
,00:00:38,130,9.6,06:15,87,46,,98.90,,,
,00:00:39,130,9.6,06:15,87,45,,102.00,,,
,00:00:40,128,9.6,06:15,87,45,,104.60,,,
,00:00:41,128,9.6,06:15,86,44,,106.90,,,
,00:00:42,128,9.6,06:15,85,44,,109.00,,,
,00:00:43,134,9.6,06:15,85,43,,111.20,,,
,00:00:44,134,9.6,06:15,83,43,,113.50,,,
,00:00:45,134,9.6,06:15,83,42,,115.50,,,
,00:00:46,134,9.5,06:19,84,42,,117.40,,,
,00:00:47,130,9.5,06:19,84,41,,119.30,,,
,00:00:48,129,9.5,06:19,84,41,,121.10,,,
,00:00:49,127,9.4,06:23,84,40,,122.90,,,
,00:00:50,127,9.4,06:23,84,40,,124.90,,,
,00:00:51,126,9.3,06:27,83,40,,126.80,,,
,00:00:52,125,9.3,06:27,83,40,,128.50,,,
,00:00:53,124,9.2,06:31,84,39,,130.20,,,
,00:00:54,124,9.2,06:31,84,39,,131.90,,,
,00:00:55,124,9.2,06:31,84,38,,133.80,,,
,00:00:56,131,9.2,06:31,84,38,,136.00,,,
,00:00:57,131,9.2,06:31,84,38,,138.70,,,
,00:00:58,130,9.2,06:31,84,38,,141.50,,,
,00:00:59,130,9.2,06:31,84,37,,144.20,,,
,00:01:00,130,9.2,06:31,84,37,,147.10,,,
,00:01:01,130,9.2,06:31,84,37,,150.10,,,
,00:01:02,130,9.2,06:31,84,37,,153.20,,,
,00:01:03,130,9.3,06:27,84,37,,156.10,,,
,00:01:04,130,9.3,06:27,84,37,,159.00,,,
,00:01:05,121,9.3,06:27,84,36,,161.60,,,
,00:01:06,125,9.3,06:27,83,36,,164.30,,,
,00:01:07,125,9.3,06:27,84,36,,166.70,,,
,00:01:08,127,9.3,06:27,83,36,,169.50,,,
,00:01:09,127,9.3,06:27,83,36,,172.30,,,
,00:01:10,127,9.3,06:27,83,36,,175.40,,,
,00:01:11,135,9.3,06:27,83,35,,178.40,,,
,00:01:12,135,9.4,06:23,83,35,,181.40,,,
,00:01:13,135,9.4,06:23,81,35,,184.10,,,
,00:01:14,135,9.4,06:23,82,35,,186.90,,,
,00:01:15,132,9.4,06:23,82,35,,189.70,,,
,00:01:16,137,9.4,06:23,82,35,,192.40,,,
,00:01:17,137,9.4,06:23,80,35,,195.10,,,
,00:01:18,136,9.3,06:27,80,35,,197.50,,,
,00:01:19,136,9.3,06:27,80,35,,199.70,,,
,00:01:20,136,9.2,06:31,81,35,,201.50,,,
,00:01:21,136,9.1,06:36,84,36,,202.80,,,
,00:01:22,136,9.0,06:40,84,36,,203.80,,,
,00:01:23,141,8.9,06:44,84,37,,204.30,,,
,00:01:24,141,8.5,07:04,83,37,,204.60,,,
,00:01:25,141,8.1,07:24,84,37,,204.90,,,
,00:01:26,141,7.8,07:42,84,37,,205.10,,,
,00:01:27,141,7.5,08:00,84,38,,205.30,,,
,00:01:28,86,6.5,09:14,85,38,,205.70,,,
,00:01:29,86,6.3,09:31,86,39,,206.30,,,
,00:01:30,86,6.0,10:00,86,39,,207.20,,,
,00:01:31,86,5.9,10:10,85,39,,208.50,,,
,00:01:32,126,5.8,10:21,85,39,,210.10,,,
,00:01:33,126,5.8,10:21,85,40,,211.80,,,
,00:01:34,126,5.7,10:32,85,40,,213.80,,,
,00:01:35,126,5.8,10:21,85,40,,215.70,,,
,00:01:36,126,5.9,10:10,85,40,,218.00,,,
,00:01:37,126,6.0,10:00,85,41,,220.80,,,
,00:01:38,126,6.1,09:50,86,41,,224.10,,,
,00:01:39,138,6.2,09:41,85,41,,227.80,,,
,00:01:40,138,6.3,09:31,85,41,,231.40,,,
,00:01:41,138,6.4,09:23,85,41,,234.90,,,
,00:01:42,138,6.6,09:05,85,41,,238.40,,,
,00:01:43,134,6.8,08:49,85,41,,241.90,,,
,00:01:44,132,7.0,08:34,85,41,,245.80,,,
,00:01:45,132,7.2,08:20,85,41,,250.20,,,
,00:01:46,132,7.5,08:00,85,41,,254.90,,,
,00:01:47,132,7.8,07:42,84,41,,259.80,,,
,00:01:48,132,8.2,07:19,83,41,,264.70,,,
,00:01:49,132,8.5,07:04,83,42,,270.20,,,
,00:01:50,132,8.9,06:44,83,42,,275.60,,,
,00:01:51,131,9.2,06:31,83,42,,281.00,,,
,00:01:52,128,9.5,06:19,84,42,,286.10,,,
,00:01:53,128,9.8,06:07,84,42,,290.80,,,
,00:01:54,124,10.1,05:56,84,42,,294.80,,,
,00:01:55,124,10.3,05:50,84,42,,298.10,,,
,00:01:56,123,10.5,05:43,84,42,,300.60,,,
,00:01:57,124,10.6,05:40,84,42,,303.30,,,
,00:01:58,124,10.7,05:36,84,42,,306.10,,,
,00:01:59,126,10.9,05:30,84,42,,308.90,,,
,00:02:00,126,10.9,05:30,84,42,,311.70,,,
,00:02:01,125,11.0,05:27,84,41,,314.30,,,
,00:02:02,125,11.1,05:24,85,41,,317.20,,,
,00:02:03,125,11.1,05:24,86,41,,320.10,,,
,00:02:04,125,11.2,05:21,85,41,,323.10,,,
,00:02:05,125,11.2,05:21,85,41,,326.20,,,
,00:02:06,125,11.3,05:19,85,41,,329.30,,,
,00:02:07,125,11.3,05:19,85,41,,332.30,,,
,00:02:08,126,11.3,05:19,85,41,,335.30,,,
,00:02:09,125,11.4,05:16,85,40,,338.40,,,
,00:02:10,125,11.4,05:16,85,40,,341.60,,,
,00:02:11,125,11.4,05:16,85,40,,344.60,,,
,00:02:12,125,11.4,05:16,86,40,,347.50,,,
,00:02:13,131,11.4,05:16,85,39,,350.40,,,
,00:02:14,134,11.4,05:16,85,39,,353.40,,,
,00:02:15,138,11.4,05:16,85,39,,356.40,,,
,00:02:16,141,11.3,05:19,85,39,,359.20,,,
,00:02:17,141,11.3,05:19,84,39,,361.80,,,
,00:02:18,141,11.3,05:19,83,39,,363.90,,,
,00:02:19,141,11.3,05:19,84,39,,365.80,,,
,00:02:20,141,11.2,05:21,85,39,,367.90,,,
,00:02:21,141,11.2,05:21,86,38,,370.30,,,
,00:02:22,141,11.2,05:21,86,38,,372.80,,,
,00:02:23,141,11.1,05:24,86,38,,375.00,,,
,00:02:24,137,11.1,05:24,85,38,,377.20,,,
,00:02:25,137,11.1,05:24,86,38,,379.60,,,
,00:02:26,135,11.1,05:24,85,38,,382.50,,,
,00:02:27,135,11.0,05:27,85,38,,385.70,,,
,00:02:28,135,11.0,05:27,85,38,,388.90,,,
,00:02:29,135,11.0,05:27,85,38,,392.00,,,
,00:02:30,135,11.0,05:27,85,38,,394.80,,,
,00:02:31,135,10.9,05:30,85,38,,397.40,,,
,00:02:32,137,10.9,05:30,85,38,,400.30,,,
,00:02:33,137,10.9,05:30,85,38,,403.10,,,
,00:02:34,137,10.9,05:30,85,38,,406.10,,,
,00:02:35,137,10.9,05:30,85,38,,409.10,,,
,00:02:36,138,10.8,05:33,85,38,,411.90,,,
,00:02:37,138,10.8,05:33,85,38,,414.80,,,
,00:02:38,139,10.8,05:33,85,38,,417.60,,,
,00:02:39,141,10.8,05:33,85,37,,420.60,,,
,00:02:40,141,10.8,05:33,85,37,,423.70,,,
,00:02:41,139,10.8,05:33,85,37,,426.60,,,
,00:02:42,139,10.7,05:36,85,37,,429.40,,,
,00:02:43,139,10.7,05:36,85,37,,432.10,,,
,00:02:44,139,10.7,05:36,85,37,,434.70,,,
,00:02:45,139,10.6,05:40,85,37,,437.30,,,
,00:02:46,139,10.6,05:40,85,37,,439.80,,,
,00:02:47,138,10.6,05:40,85,37,,442.40,,,
,00:02:48,138,10.6,05:40,85,37,,444.80,,,
,00:02:49,137,10.6,05:40,86,37,,447.40,,,
,00:02:50,135,10.6,05:40,85,37,,450.00,,,
,00:02:51,135,10.6,05:40,85,37,,452.60,,,
,00:02:52,133,10.5,05:43,85,37,,455.40,,,
,00:02:53,131,10.5,05:43,85,37,,458.20,,,
,00:02:54,131,10.5,05:43,85,37,,461.30,,,
,00:02:55,131,10.5,05:43,86,37,,464.30,,,
,00:02:56,131,10.5,05:43,86,37,,467.30,,,
,00:02:57,131,10.5,05:43,86,37,,470.20,,,
,00:02:58,131,10.5,05:43,86,37,,473.00,,,
,00:02:59,131,10.4,05:46,86,37,,475.90,,,
,00:03:00,131,10.4,05:46,86,37,,478.90,,,
,00:03:01,131,10.4,05:46,85,37,,481.70,,,
,00:03:02,131,10.4,05:46,85,37,,484.50,,,
,00:03:03,131,10.4,05:46,85,37,,487.20,,,
,00:03:04,135,10.4,05:46,85,37,,489.80,,,
,00:03:05,135,10.3,05:50,85,36,,492.30,,,
,00:03:06,135,10.3,05:50,85,36,,494.70,,,
,00:03:07,135,10.3,05:50,85,36,,497.00,,,
,00:03:08,135,10.2,05:53,85,36,,499.20,,,
,00:03:09,132,10.2,05:53,85,36,,501.50,,,
,00:03:10,132,10.2,05:53,85,36,,503.80,,,
,00:03:11,134,10.1,05:56,85,36,,506.10,,,
,00:03:12,134,10.1,05:56,85,36,,508.20,,,
,00:03:13,134,10.0,06:00,85,36,,510.40,,,
,00:03:14,134,10.0,06:00,85,36,,512.70,,,
,00:03:15,131,9.9,06:04,85,36,,515.10,,,
,00:03:16,126,9.9,06:04,85,36,,517.50,,,
,00:03:17,126,9.8,06:07,86,36,,519.70,,,
,00:03:18,126,9.8,06:07,86,36,,521.80,,,
,00:03:19,126,9.8,06:07,86,36,,524.20,,,
,00:03:20,126,9.8,06:07,86,36,,526.80,,,
,00:03:21,126,9.7,06:11,85,36,,529.50,,,
,00:03:22,126,9.7,06:11,85,36,,532.10,,,
,00:03:23,126,9.7,06:11,85,36,,534.70,,,
,00:03:24,126,9.7,06:11,85,36,,537.40,,,
,00:03:25,126,9.6,06:15,85,36,,540.20,,,
,00:03:26,126,9.6,06:15,85,36,,543.00,,,
,00:03:27,126,9.5,06:19,85,36,,545.50,,,
,00:03:28,182,9.5,06:19,85,36,,547.70,,,
,00:03:29,182,9.5,06:19,85,36,,549.90,,,
,00:03:30,182,9.5,06:19,85,36,,552.20,,,
,00:03:31,182,9.5,06:19,85,36,,554.80,,,
,00:03:32,182,9.5,06:19,85,36,,557.20,,,
,00:03:33,178,9.5,06:19,86,36,,559.90,,,
,00:03:34,178,9.5,06:19,85,36,,562.70,,,
,00:03:35,178,9.6,06:15,86,36,,566.00,,,
,00:03:36,178,9.6,06:15,86,36,,569.60,,,
,00:03:37,178,9.6,06:15,86,36,,573.20,,,
,00:03:38,167,9.7,06:11,85,36,,576.80,,,
,00:03:39,167,9.8,06:07,85,36,,580.30,,,
,00:03:40,162,9.8,06:07,85,36,,583.90,,,
,00:03:41,165,9.9,06:04,85,36,,587.50,,,
,00:03:42,165,9.9,06:04,85,36,,590.70,,,
,00:03:43,161,9.9,06:04,85,36,,593.60,,,
,00:03:44,161,10.0,06:00,85,36,,596.10,,,
,00:03:45,161,10.0,06:00,85,36,,598.60,,,
,00:03:46,161,10.1,05:56,85,36,,601.30,,,
,00:03:47,161,10.1,05:56,85,36,,604.20,,,
,00:03:48,161,10.2,05:53,85,36,,607.10,,,
,00:03:49,161,10.2,05:53,85,36,,609.90,,,
,00:03:50,156,10.2,05:53,85,36,,612.70,,,
,00:03:51,150,10.2,05:53,84,36,,615.60,,,
,00:03:52,150,10.3,05:50,84,36,,618.50,,,
,00:03:53,145,10.3,05:50,84,36,,621.50,,,
,00:03:54,145,10.3,05:50,83,36,,624.40,,,
,00:03:55,145,10.3,05:50,84,36,,627.30,,,
,00:03:56,141,10.4,05:46,84,36,,630.10,,,
,00:03:57,141,10.4,05:46,84,36,,632.90,,,
,00:03:58,141,10.4,05:46,84,36,,635.80,,,
,00:03:59,141,10.5,05:43,84,36,,638.90,,,
,00:04:00,144,10.5,05:43,84,36,,642.20,,,
,00:04:01,144,10.5,05:43,84,36,,645.70,,,
,00:04:02,144,10.6,05:40,84,36,,649.30,,,
,00:04:03,144,10.6,05:40,84,36,,652.80,,,
,00:04:04,144,10.6,05:40,84,36,,656.10,,,
,00:04:05,137,10.7,05:36,84,35,,659.40,,,
,00:04:06,137,10.7,05:36,84,35,,662.50,,,
,00:04:07,137,10.7,05:36,83,35,,665.50,,,
,00:04:08,137,10.7,05:36,83,35,,668.40,,,
,00:04:09,137,10.7,05:36,80,35,,671.00,,,
,00:04:10,128,10.6,05:40,79,35,,673.10,,,
,00:04:11,127,10.5,05:43,79,35,,674.80,,,
,00:04:12,126,10.4,05:46,77,35,,676.10,,,
,00:04:13,126,8.5,07:04,75,35,,676.80,,,
,00:04:14,124,6.9,08:42,75,35,,677.20,,,
,00:04:15,121,0.0,00:00,75,34,,677.20,,,
,00:04:16,119,0.0,00:00,75,34,,677.20,,,
,00:04:17,117,0.0,00:00,75,34,,677.20,,,
,00:04:18,115,0.0,00:00,0,34,,677.20,,,
,00:04:19,113,1.0,60:00,0,34,,677.20,,,
,00:04:20,113,1.3,46:09,0,34,,677.20,,,
,00:04:21,113,2.2,27:16,0,34,,677.20,,,
,00:04:22,113,3.8,15:47,0,34,,677.20,,,
,00:04:23,113,5.9,10:10,0,34,,677.20,,,
,00:04:24,113,7.8,07:42,43,34,,677.20,,,
,00:04:25,113,9.0,06:40,76,34,,679.40,,,
,00:04:26,119,9.2,06:31,76,34,,682.50,,,
,00:04:27,119,9.3,06:27,82,34,,685.90,,,
,00:04:28,119,9.5,06:19,83,34,,689.70,,,
,00:04:29,126,9.5,06:19,84,34,,693.80,,,
,00:04:30,126,9.6,06:15,86,34,,698.00,,,
,00:04:31,126,9.6,06:15,86,34,,702.10,,,
,00:04:32,126,9.9,06:04,85,34,,705.80,,,
,00:04:33,126,10.0,06:00,85,34,,708.90,,,
,00:04:34,123,10.0,06:00,85,34,,711.70,,,
,00:04:35,123,9.9,06:04,85,33,,714.50,,,
,00:04:36,123,9.9,06:04,85,33,,717.50,,,
,00:04:37,123,9.9,06:04,85,33,,720.50,,,
,00:04:38,123,9.8,06:07,85,33,,723.40,,,
,00:04:39,127,9.7,06:11,85,33,,726.30,,,
,00:04:40,127,9.5,06:19,85,33,,729.00,,,
,00:04:41,125,9.4,06:23,85,33,,731.60,,,
,00:04:42,124,9.3,06:27,86,33,,734.10,,,
,00:04:43,124,9.3,06:27,86,33,,736.80,,,
,00:04:44,124,9.3,06:27,86,33,,739.70,,,
,00:04:45,124,9.4,06:23,86,33,,742.40,,,
,00:04:46,124,9.4,06:23,85,33,,745.10,,,
,00:04:47,126,9.4,06:23,85,33,,747.60,,,
,00:04:48,126,9.4,06:23,85,33,,750.60,,,
,00:04:49,128,9.4,06:23,85,33,,753.50,,,
,00:04:50,128,9.4,06:23,85,33,,756.60,,,
,00:04:51,133,9.4,06:23,86,33,,759.50,,,
,00:04:52,133,9.4,06:23,85,33,,762.60,,,
,00:04:53,131,9.4,06:23,85,33,,765.40,,,
,00:04:54,130,9.4,06:23,85,33,,768.30,,,
,00:04:55,130,9.4,06:23,85,33,,771.30,,,
,00:04:56,129,9.4,06:23,85,33,,774.30,,,
,00:04:57,128,9.3,06:27,85,33,,776.90,,,
,00:04:58,128,9.2,06:31,85,33,,779.60,,,
,00:04:59,128,9.1,06:36,85,33,,781.80,,,
,00:05:00,129,9.0,06:40,85,33,,784.00,,,
,00:05:01,129,8.9,06:44,85,33,,786.00,,,
,00:05:02,129,8.8,06:49,85,33,,788.00,,,
,00:05:03,129,8.7,06:54,85,33,,790.10,,,
,00:05:04,129,8.6,06:59,85,33,,792.30,,,
,00:05:05,129,8.5,07:04,85,33,,794.60,,,
,00:05:06,129,8.5,07:04,85,33,,797.10,,,
,00:05:07,129,8.5,07:04,85,33,,799.50,,,
,00:05:08,129,8.5,07:04,85,33,,802.60,,,
,00:05:09,129,8.6,06:59,85,33,,805.40,,,
,00:05:10,129,8.6,06:59,85,33,,808.60,,,
,00:05:11,130,8.6,06:59,85,33,,811.70,,,
,00:05:12,129,8.7,06:54,84,33,,815.00,,,
,00:05:13,130,8.7,06:54,84,33,,818.10,,,
,00:05:14,130,8.7,06:54,84,33,,821.10,,,
,00:05:15,130,8.6,06:59,84,33,,823.80,,,
,00:05:16,130,8.6,06:59,84,33,,826.60,,,
,00:05:17,130,8.5,07:04,84,34,,829.20,,,
,00:05:18,131,8.5,07:04,84,34,,831.90,,,
,00:05:19,131,8.5,07:04,84,34,,834.40,,,
,00:05:20,131,8.4,07:09,84,34,,836.70,,,
,00:05:21,131,8.4,07:09,84,34,,839.20,,,
,00:05:22,132,8.4,07:09,84,34,,841.70,,,
,00:05:23,132,8.4,07:09,84,34,,844.50,,,
,00:05:24,132,8.5,07:04,84,34,,847.50,,,
,00:05:25,132,8.5,07:04,84,34,,850.50,,,
,00:05:26,132,8.5,07:04,84,34,,853.60,,,
,00:05:27,132,8.6,06:59,84,34,,856.60,,,
,00:05:28,132,8.6,06:59,84,34,,859.90,,,
,00:05:29,132,8.7,06:54,84,34,,863.40,,,
,00:05:30,132,8.7,06:54,85,34,,866.80,,,
,00:05:31,132,8.8,06:49,85,34,,870.20,,,
,00:05:32,132,8.8,06:49,86,34,,873.30,,,
,00:05:33,132,8.8,06:49,85,35,,876.50,,,
,00:05:34,132,8.8,06:49,85,35,,879.90,,,
,00:05:35,132,8.8,06:49,85,35,,883.40,,,
,00:05:36,132,8.9,06:44,86,35,,887.00,,,
,00:05:37,132,8.9,06:44,86,35,,890.60,,,
,00:05:38,132,8.9,06:44,86,35,,894.10,,,
,00:05:39,132,9.0,06:40,85,35,,897.50,,,
,00:05:40,131,9.0,06:40,83,35,,900.90,,,
,00:05:41,131,8.9,06:44,83,35,,904.10,,,
,00:05:42,131,8.9,06:44,83,35,,907.00,,,
,00:05:43,131,8.8,06:49,84,35,,909.60,,,
,00:05:44,131,8.8,06:49,84,35,,912.00,,,
,00:05:45,131,8.7,06:54,84,35,,914.00,,,
,00:05:46,132,8.6,06:59,85,35,,916.00,,,
,00:05:47,132,8.5,07:04,86,35,,917.90,,,
,00:05:48,133,8.5,07:04,86,35,,919.70,,,
,00:05:49,133,8.4,07:09,85,35,,921.50,,,
,00:05:50,133,8.3,07:14,85,35,,923.20,,,
,00:05:51,133,8.2,07:19,85,35,,925.50,,,
,00:05:52,133,8.2,07:19,85,35,,928.00,,,
,00:05:53,134,8.2,07:19,85,35,,930.50,,,
,00:05:54,134,8.2,07:19,85,35,,933.00,,,
,00:05:55,134,8.2,07:19,85,35,,935.40,,,
,00:05:56,133,8.2,07:19,85,35,,938.00,,,
,00:05:57,133,8.2,07:19,85,35,,940.90,,,
,00:05:58,133,8.2,07:19,85,35,,943.40,,,
,00:05:59,133,8.1,07:24,85,35,,945.90,,,
,00:06:00,133,7.9,07:36,85,35,,948.00,,,
,00:06:01,133,7.7,07:48,85,35,,950.10,,,
,00:06:02,133,7.7,07:48,85,35,,952.30,,,
,00:06:03,133,7.7,07:48,86,35,,954.80,,,
,00:06:04,133,7.7,07:48,86,35,,957.50,,,
,00:06:05,134,7.7,07:48,85,35,,960.40,,,
,00:06:06,134,7.7,07:48,85,35,,963.20,,,
,00:06:07,134,7.8,07:42,85,35,,966.00,,,
,00:06:08,134,7.8,07:42,85,35,,969.00,,,
,00:06:09,134,7.8,07:42,85,35,,972.40,,,
,00:06:10,134,7.8,07:42,85,35,,976.00,,,
,00:06:11,134,7.8,07:42,85,35,,979.60,,,
,00:06:12,134,7.8,07:42,85,35,,982.40,,,
,00:06:13,134,7.8,07:42,85,36,,984.70,,,
,00:06:14,134,7.8,07:42,85,36,,986.90,,,
,00:06:15,134,7.8,07:42,86,36,,989.80,,,
,00:06:16,134,7.9,07:36,86,36,,993.20,,,
,00:06:17,134,8.0,07:30,86,36,,996.30,,,
,00:06:18,134,8.1,07:24,86,36,,999.30,,,
,00:06:19,134,8.2,07:19,86,36,,1002.30,,,
,00:06:20,134,8.3,07:14,86,36,,1005.60,,,
,00:06:21,134,8.5,07:04,86,36,,1009.10,,,
,00:06:22,143,8.6,06:59,86,36,,1012.60,,,
,00:06:23,140,8.7,06:54,86,35,,1016.00,,,
,00:06:24,138,8.7,06:54,85,35,,1019.10,,,
,00:06:25,137,8.8,06:49,86,35,,1022.00,,,
,00:06:26,136,8.9,06:44,86,35,,1024.70,,,
,00:06:27,136,8.9,06:44,86,35,,1027.30,,,
,00:06:28,136,9.0,06:40,86,35,,1030.00,,,
,00:06:29,140,9.0,06:40,86,35,,1032.70,,,
,00:06:30,140,9.0,06:40,86,35,,1035.40,,,
,00:06:31,140,9.1,06:36,86,35,,1037.90,,,
,00:06:32,140,9.2,06:31,86,35,,1040.70,,,
,00:06:33,138,9.0,06:40,85,35,,1043.40,,,
,00:06:34,136,8.9,06:44,85,35,,1046.10,,,
,00:06:35,135,8.6,06:59,85,35,,1048.60,,,
,00:06:36,136,8.3,07:14,84,35,,1050.90,,,
,00:06:37,136,8.0,07:30,83,34,,1052.90,,,
,00:06:38,136,7.9,07:36,84,34,,1054.00,,,
,00:06:39,135,7.9,07:36,84,34,,1054.90,,,
,00:06:40,135,7.9,07:36,84,34,,1056.10,,,
,00:06:41,135,7.9,07:36,84,34,,1057.70,,,
,00:06:42,135,8.0,07:30,84,34,,1058.80,,,
,00:06:43,135,8.1,07:24,84,34,,1059.80,,,
,00:06:44,135,8.2,07:19,84,34,,1061.30,,,
,00:06:45,135,8.3,07:14,84,34,,1064.10,,,
,00:06:46,135,8.3,07:14,84,34,,1067.50,,,
,00:06:47,134,8.4,07:09,84,34,,1070.70,,,
,00:06:48,134,8.5,07:04,85,34,,1073.50,,,
,00:06:49,134,8.5,07:04,86,34,,1076.20,,,
,00:06:50,131,8.6,06:59,86,34,,1079.10,,,
,00:06:51,131,8.7,06:54,86,34,,1082.00,,,
,00:06:52,135,8.8,06:49,86,34,,1084.90,,,
,00:06:53,140,8.9,06:44,86,34,,1087.70,,,
,00:06:54,140,8.9,06:44,86,34,,1090.70,,,
,00:06:55,144,9.0,06:40,86,33,,1093.80,,,
,00:06:56,144,9.0,06:40,85,33,,1097.00,,,
,00:06:57,146,9.1,06:36,85,33,,1099.80,,,
,00:06:58,146,9.1,06:36,85,33,,1102.30,,,
,00:06:59,140,9.0,06:40,83,33,,1104.20,,,
,00:07:00,134,8.8,06:49,84,33,,1105.30,,,
,00:07:01,132,8.7,06:54,86,33,,1105.70,,,
,00:07:02,131,7.5,08:00,88,33,,1105.90,,,
,00:07:03,130,7.0,08:34,89,33,,1106.70,,,
,00:07:04,130,6.9,08:42,88,33,,1107.20,,,
,00:07:05,130,7.0,08:34,87,33,,1107.20,,,
,00:07:06,130,7.1,08:27,87,33,,1107.20,,,
,00:07:07,129,7.2,08:20,87,33,,1109.40,,,
,00:07:08,129,7.3,08:13,87,33,,1113.20,,,
,00:07:09,129,7.4,08:06,87,33,,1117.20,,,
,00:07:10,129,7.5,08:00,87,33,,1120.70,,,
,00:07:11,129,7.6,07:54,87,33,,1123.70,,,
,00:07:12,129,7.7,07:48,87,33,,1126.70,,,
,00:07:13,129,7.8,07:42,87,32,,1129.80,,,
,00:07:14,130,7.9,07:36,87,32,,1133.00,,,
,00:07:15,130,7.9,07:36,87,32,,1136.00,,,
,00:07:16,129,7.9,07:36,87,32,,1138.60,,,
,00:07:17,129,8.0,07:30,87,32,,1140.80,,,
,00:07:18,129,8.0,07:30,87,32,,1142.70,,,
,00:07:19,129,8.1,07:24,88,32,,1144.70,,,
,00:07:20,129,8.1,07:24,87,32,,1146.90,,,
,00:07:21,129,8.2,07:19,87,32,,1149.10,,,
,00:07:22,129,8.2,07:19,87,32,,1151.10,,,
,00:07:23,129,8.1,07:24,87,32,,1152.90,,,
,00:07:24,130,8.2,07:19,87,32,,1154.10,,,
,00:07:25,130,8.2,07:19,87,32,,1155.50,,,
,00:07:26,130,8.2,07:19,88,32,,1157.30,,,
,00:07:27,130,8.3,07:14,89,32,,1159.60,,,
,00:07:28,131,8.3,07:14,89,32,,1162.20,,,
,00:07:29,132,8.3,07:14,88,32,,1164.80,,,
,00:07:30,132,8.3,07:14,87,32,,1167.40,,,
,00:07:31,133,8.3,07:14,88,32,,1170.00,,,
,00:07:32,134,8.2,07:19,89,32,,1172.70,,,
,00:07:33,134,8.1,07:24,89,32,,1175.80,,,
,00:07:34,134,8.0,07:30,88,32,,1179.30,,,
,00:07:35,134,8.0,07:30,87,32,,1182.80,,,
,00:07:36,135,8.0,07:30,87,32,,1185.90,,,
,00:07:37,136,8.0,07:30,87,32,,1188.90,,,
,00:07:38,135,8.0,07:30,87,32,,1191.90,,,
,00:07:39,136,8.0,07:30,87,32,,1195.00,,,
,00:07:40,136,8.0,07:30,87,32,,1198.40,,,
,00:07:41,136,8.1,07:24,87,31,,1202.10,,,
,00:07:42,135,8.1,07:24,87,31,,1205.60,,,
,00:07:43,135,8.1,07:24,87,31,,1208.90,,,
,00:07:44,135,8.2,07:19,87,31,,1211.80,,,
,00:07:45,135,8.2,07:19,89,31,,1214.70,,,
,00:07:46,135,8.2,07:19,88,31,,1217.40,,,
,00:07:47,136,8.2,07:19,87,31,,1220.20,,,
,00:07:48,136,8.2,07:19,87,31,,1223.10,,,
,00:07:49,136,8.2,07:19,87,30,,1225.70,,,
,00:07:50,135,8.2,07:19,87,30,,1228.20,,,
,00:07:51,136,8.2,07:19,87,30,,1230.70,,,
,00:07:52,136,8.2,07:19,87,30,,1233.20,,,
,00:07:53,136,8.2,07:19,87,30,,1236.00,,,
