Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:00:50,161,5.0,12:00,83,0,,118.40,,,
,00:00:51,160,5.3,11:19,83,0,,121.00,,,
,00:00:52,160,5.6,10:43,83,0,,123.70,,,
,00:00:53,158,5.8,10:21,83,0,,126.50,,,
,00:00:54,158,5.9,10:10,84,0,,129.30,,,
,00:00:55,158,6.1,09:50,84,34,,132.00,,,
,00:00:56,158,6.2,09:41,84,34,,134.80,,,
,00:00:57,158,6.4,09:23,84,34,,137.90,,,
,00:00:58,158,6.5,09:14,84,34,,141.00,,,
,00:00:59,154,6.7,08:57,84,35,,144.00,,,
,00:01:00,153,6.8,08:49,84,35,,146.80,,,
,00:01:01,153,6.9,08:42,84,36,,149.80,,,
,00:01:02,153,7.1,08:27,83,36,,152.97,,,
,00:01:03,153,7.2,08:20,83,37,,156.13,,,
,00:01:04,144,7.4,08:06,83,37,,159.30,,,
,00:01:05,144,7.5,08:00,83,38,,162.47,,,
,00:01:06,144,7.6,07:54,83,38,,165.50,,,
,00:01:07,144,7.7,07:48,83,39,,168.40,,,
,00:01:08,145,7.8,07:42,83,39,,171.00,,,
,00:01:09,145,7.9,07:36,83,41,,173.60,,,
,00:01:10,147,8.0,07:30,83,41,,175.90,,,
,00:01:11,147,8.0,07:30,84,42,,178.00,,,
,00:01:12,147,8.1,07:24,84,42,,180.10,,,
,00:01:13,147,8.1,07:24,84,43,,182.10,,,
,00:01:14,147,8.1,07:24,84,43,,183.90,,,
,00:01:15,147,8.2,07:19,83,44,,185.60,,,
,00:01:16,147,8.3,07:14,83,44,,187.20,,,
,00:01:17,147,8.3,07:14,83,45,,189.40,,,
,00:01:18,147,8.3,07:14,83,45,,192.10,,,
,00:01:19,147,8.3,07:14,83,45,,194.70,,,
,00:01:20,140,8.3,07:14,83,45,,196.70,,,
,00:01:21,135,8.3,07:14,83,46,,199.00,,,
,00:01:22,135,8.3,07:14,84,46,,201.70,,,
,00:01:23,135,8.4,07:09,84,46,,204.80,,,
,00:01:24,135,8.4,07:09,84,46,,207.80,,,
,00:01:25,135,8.4,07:09,84,45,,210.40,,,
,00:01:26,140,8.5,07:04,84,45,,212.50,,,
,00:01:27,140,8.4,07:09,84,45,,214.80,,,
,00:01:28,140,8.5,07:04,84,45,,217.40,,,
,00:01:29,140,8.6,06:59,84,45,,220.20,,,
,00:01:30,142,8.6,06:59,83,45,,223.00,,,
,00:01:31,142,8.6,06:59,84,44,,226.00,,,
,00:01:32,144,8.7,06:54,84,44,,228.90,,,
,00:01:33,147,8.7,06:54,83,43,,231.80,,,
,00:01:34,149,8.7,06:54,83,43,,234.60,,,
,00:01:35,149,8.8,06:49,83,43,,237.40,,,
,00:01:36,154,8.8,06:49,84,43,,240.10,,,
,00:01:37,157,8.9,06:44,84,42,,243.10,,,
,00:01:38,157,9.0,06:40,84,42,,246.10,,,
,00:01:39,157,9.0,06:40,83,41,,249.20,,,
,00:01:40,157,9.1,06:36,83,41,,252.10,,,
,00:01:41,157,9.2,06:31,84,39,,255.20,,,
,00:01:42,157,9.2,06:31,84,39,,258.30,,,
,00:01:43,155,9.3,06:27,84,38,,261.20,,,
,00:01:44,155,9.3,06:27,83,38,,264.10,,,
,00:01:45,155,9.4,06:23,83,37,,267.00,,,
,00:01:46,155,9.4,06:23,83,37,,269.70,,,
,00:01:47,155,9.4,06:23,83,36,,272.00,,,
,00:01:48,159,9.5,06:19,83,36,,274.40,,,
,00:01:49,159,9.5,06:19,83,35,,276.90,,,
,00:01:50,161,9.5,06:19,83,35,,279.60,,,
,00:01:51,161,9.6,06:15,83,34,,282.10,,,
,00:01:52,162,9.6,06:15,83,34,,284.70,,,
,00:01:53,159,9.6,06:15,83,33,,287.30,,,
,00:01:54,159,9.7,06:11,83,33,,289.90,,,
,00:01:55,159,9.7,06:11,83,32,,292.60,,,
,00:01:56,159,9.7,06:11,83,32,,295.40,,,
,00:01:57,158,9.7,06:11,83,32,,298.20,,,
,00:01:58,158,9.8,06:07,83,32,,301.00,,,
,00:01:59,158,9.8,06:07,83,31,,303.90,,,
,00:02:00,158,9.8,06:07,83,31,,306.60,,,
,00:02:01,158,9.8,06:07,83,31,,309.40,,,
,00:02:02,156,9.8,06:07,83,31,,311.90,,,
,00:02:03,156,9.8,06:07,83,31,,314.40,,,
,00:02:04,155,9.8,06:07,83,31,,316.90,,,
,00:02:05,154,9.8,06:07,83,31,,319.30,,,
,00:02:06,153,9.8,06:07,83,31,,321.70,,,
,00:02:07,153,9.8,06:07,83,31,,324.00,,,
,00:02:08,155,9.8,06:07,83,31,,326.50,,,
,00:02:09,155,9.8,06:07,83,31,,328.90,,,
,00:02:10,156,9.8,06:07,83,31,,331.10,,,
,00:02:11,156,9.8,06:07,83,31,,333.70,,,
,00:02:12,153,9.8,06:07,83,31,,336.30,,,
,00:02:13,153,9.8,06:07,83,31,,338.90,,,
,00:02:14,153,9.8,06:07,84,31,,341.70,,,
,00:02:15,153,9.8,06:07,83,31,,344.40,,,
,00:02:16,153,9.7,06:11,84,31,,346.90,,,
,00:02:17,153,9.7,06:11,83,31,,349.40,,,
,00:02:18,153,9.7,06:11,83,31,,351.90,,,
,00:02:19,153,9.7,06:11,83,31,,354.30,,,
,00:02:20,161,9.7,06:11,83,31,,356.40,,,
,00:02:21,161,9.7,06:11,83,31,,358.40,,,
,00:02:22,161,9.7,06:11,83,31,,360.70,,,
,00:02:23,161,9.6,06:15,84,32,,363.30,,,
,00:02:24,167,9.6,06:15,84,32,,366.00,,,
,00:02:25,163,9.6,06:15,83,32,,368.40,,,
,00:02:26,164,9.5,06:19,83,32,,370.70,,,
,00:02:27,163,9.5,06:19,83,32,,373.10,,,
,00:02:28,163,9.5,06:19,83,32,,375.40,,,
,00:02:29,163,9.5,06:19,83,32,,378.10,,,
,00:02:30,163,9.4,06:23,83,32,,380.80,,,
,00:02:31,162,9.4,06:23,83,33,,383.40,,,
,00:02:32,162,9.4,06:23,83,33,,385.60,,,
,00:02:33,159,9.4,06:23,83,33,,387.90,,,
,00:02:34,159,9.4,06:23,83,33,,390.40,,,
,00:02:35,159,9.4,06:23,84,33,,393.20,,,
,00:02:36,158,9.4,06:23,84,33,,396.10,,,
,00:02:37,158,9.3,06:27,83,33,,399.10,,,
,00:02:38,158,9.3,06:27,83,33,,401.80,,,
,00:02:39,157,9.3,06:27,84,34,,404.50,,,
,00:02:40,157,9.3,06:27,84,34,,407.20,,,
,00:02:41,157,9.3,06:27,84,34,,409.90,,,
,00:02:42,156,9.3,06:27,84,34,,412.70,,,
,00:02:43,157,9.4,06:23,84,34,,415.60,,,
,00:02:44,159,9.4,06:23,84,34,,418.50,,,
,00:02:45,159,9.4,06:23,84,34,,421.30,,,
,00:02:46,158,9.4,06:23,84,34,,424.00,,,
,00:02:47,158,9.4,06:23,84,34,,426.70,,,
,00:02:48,158,9.4,06:23,84,34,,429.50,,,
,00:02:49,156,9.4,06:23,84,34,,432.20,,,
,00:02:50,156,9.4,06:23,83,34,,434.80,,,
,00:02:51,156,9.4,06:23,84,34,,437.30,,,
,00:02:52,156,9.4,06:23,83,34,,439.60,,,
,00:02:53,156,9.4,06:23,84,34,,441.70,,,
,00:02:54,156,9.4,06:23,83,34,,443.70,,,
,00:02:55,156,9.4,06:23,83,34,,445.80,,,
,00:02:56,156,9.4,06:23,84,34,,448.00,,,
,00:02:57,156,9.4,06:23,83,35,,450.30,,,
,00:02:58,156,9.4,06:23,84,35,,452.80,,,
,00:02:59,158,9.4,06:23,84,35,,455.20,,,
,00:03:00,158,9.4,06:23,84,35,,458.00,,,
,00:03:01,158,9.4,06:23,84,35,,461.00,,,
,00:03:02,158,9.4,06:23,84,35,,464.17,,,
,00:03:03,158,9.5,06:19,84,35,,467.33,,,
,00:03:04,158,9.5,06:19,84,35,,470.50,,,
,00:03:05,158,9.5,06:19,84,35,,473.67,,,
,00:03:06,155,9.5,06:19,84,35,,476.70,,,
,00:03:07,154,9.5,06:19,84,35,,479.60,,,
,00:03:08,154,9.5,06:19,84,35,,482.50,,,
,00:03:09,152,9.5,06:19,84,35,,485.20,,,
,00:03:10,152,9.5,06:19,84,35,,487.70,,,
,00:03:11,152,9.5,06:19,84,35,,490.30,,,
,00:03:12,152,9.5,06:19,84,35,,492.80,,,
,00:03:13,152,9.5,06:19,84,35,,495.20,,,
,00:03:14,152,9.5,06:19,84,35,,497.60,,,
,00:03:15,157,9.5,06:19,84,35,,499.90,,,
,00:03:16,157,9.5,06:19,84,35,,502.20,,,
,00:03:17,157,9.5,06:19,83,34,,504.50,,,
,00:03:18,157,9.5,06:19,83,34,,506.80,,,
,00:03:19,157,9.5,06:19,83,35,,509.10,,,
,00:03:20,160,9.5,06:19,83,35,,511.30,,,
,00:03:21,160,9.5,06:19,83,35,,513.60,,,
,00:03:22,160,9.5,06:19,83,35,,516.20,,,
,00:03:23,159,9.5,06:19,84,35,,518.70,,,
,00:03:24,157,9.5,06:19,83,35,,521.50,,,
,00:03:25,157,9.5,06:19,84,35,,524.10,,,
,00:03:26,157,9.5,06:19,84,35,,526.70,,,
,00:03:27,157,9.5,06:19,84,35,,529.30,,,
,00:03:28,155,9.5,06:19,84,35,,531.90,,,
,00:03:29,155,9.5,06:19,84,35,,534.50,,,
,00:03:30,160,9.5,06:19,84,35,,537.10,,,
,00:03:31,159,9.5,06:19,84,35,,539.40,,,
,00:03:32,159,9.4,06:23,83,35,,541.60,,,
,00:03:33,159,9.4,06:23,83,35,,543.60,,,
,00:03:34,158,9.4,06:23,83,35,,545.80,,,
,00:03:35,159,9.4,06:23,84,34,,548.10,,,
,00:03:36,160,9.4,06:23,84,34,,550.50,,,
,00:03:37,160,9.4,06:23,84,34,,553.10,,,
,00:03:38,162,9.4,06:23,84,34,,555.80,,,
,00:03:39,159,9.5,06:19,83,34,,558.70,,,
,00:03:40,159,9.5,06:19,83,34,,561.87,,,
,00:03:41,159,9.5,06:19,83,34,,565.03,,,
,00:03:42,159,9.5,06:19,83,34,,568.20,,,
,00:03:43,159,9.5,06:19,83,34,,571.37,,,
,00:03:44,159,9.6,06:15,83,34,,574.53,,,
,00:03:45,158,9.6,06:15,83,34,,577.60,,,
,00:03:46,158,9.6,06:15,83,34,,580.40,,,
,00:03:47,158,9.6,06:15,83,34,,582.90,,,
,00:03:48,158,9.6,06:15,83,34,,585.30,,,
,00:03:49,158,9.6,06:15,84,34,,587.70,,,
,00:03:50,159,9.7,06:11,84,34,,590.20,,,
,00:03:51,159,9.7,06:11,84,34,,593.00,,,
,00:03:52,159,9.7,06:11,84,34,,595.90,,,
,00:03:53,159,9.7,06:11,84,34,,598.70,,,
,00:03:54,159,9.8,06:07,83,34,,601.50,,,
,00:03:55,159,9.8,06:07,83,34,,604.50,,,
,00:03:56,159,9.8,06:07,83,34,,607.67,,,
,00:03:57,159,9.8,06:07,83,34,,610.80,,,
,00:03:58,160,9.8,06:07,84,34,,613.97,,,
,00:03:59,160,9.9,06:04,84,33,,617.10,,,
,00:04:00,163,9.9,06:04,84,33,,620.27,,,
,00:04:01,162,9.9,06:04,84,33,,623.10,,,
,00:04:02,163,9.9,06:04,84,33,,626.10,,,
,00:04:03,163,9.9,06:04,84,33,,629.10,,,
,00:04:04,161,10.0,06:00,84,33,,632.20,,,
,00:04:05,159,10.0,06:00,84,33,,635.20,,,
,00:04:06,159,10.0,06:00,84,33,,638.10,,,
,00:04:07,159,10.0,06:00,84,33,,641.27,,,
,00:04:08,159,10.0,06:00,84,33,,644.20,,,
,00:04:09,159,10.1,05:56,84,33,,647.30,,,
,00:04:10,159,10.1,05:56,84,33,,650.40,,,
,00:04:11,157,10.1,05:56,84,33,,653.40,,,
,00:04:12,157,10.1,05:56,84,33,,656.40,,,
,00:04:13,157,10.1,05:56,84,33,,659.20,,,
,00:04:14,157,10.2,05:53,84,33,,661.90,,,
,00:04:15,157,10.2,05:53,84,33,,664.90,,,
,00:04:16,157,10.2,05:53,82,33,,667.70,,,
,00:04:17,157,10.2,05:53,81,32,,670.60,,,
,00:04:18,157,10.2,05:53,80,32,,673.40,,,
,00:04:19,154,10.2,05:53,80,32,,676.00,,,
,00:04:20,157,10.2,05:53,81,32,,678.40,,,
,00:04:21,157,10.1,05:56,84,32,,680.50,,,
,00:04:22,157,10.1,05:56,83,32,,682.90,,,
,00:04:23,156,10.1,05:56,83,32,,685.10,,,
,00:04:24,156,10.0,06:00,83,32,,687.20,,,
,00:04:25,154,10.0,06:00,83,32,,689.40,,,
,00:04:26,154,10.0,06:00,83,32,,691.40,,,
,00:04:27,154,10.0,06:00,84,32,,693.60,,,
,00:04:28,154,9.9,06:04,84,32,,696.10,,,
,00:04:29,154,9.9,06:04,84,32,,698.70,,,
,00:04:30,161,9.9,06:04,84,32,,701.10,,,
,00:04:31,161,9.9,06:04,84,32,,703.50,,,
,00:04:32,161,9.8,06:07,84,32,,706.20,,,
,00:04:33,161,9.8,06:07,84,32,,709.00,,,
,00:04:34,161,9.8,06:07,83,32,,712.00,,,
,00:04:35,154,9.8,06:07,83,31,,715.00,,,
,00:04:36,154,9.8,06:07,84,31,,717.90,,,
,00:04:37,155,9.8,06:07,84,31,,720.80,,,
,00:04:38,155,9.8,06:07,84,31,,723.90,,,
,00:04:39,156,9.8,06:07,84,31,,726.90,,,
,00:04:40,154,9.9,06:04,84,31,,730.07,,,
,00:04:41,154,9.9,06:04,84,31,,733.20,,,
,00:04:42,158,9.9,06:04,83,31,,736.37,,,
,00:04:43,158,9.9,06:04,83,31,,739.40,,,
,00:04:44,160,9.9,06:04,83,31,,742.10,,,
,00:04:45,160,9.9,06:04,83,31,,744.90,,,
,00:04:46,160,9.9,06:04,84,31,,747.60,,,
,00:04:47,160,9.9,06:04,84,31,,750.40,,,
,00:04:48,158,9.9,06:04,84,31,,753.10,,,
,00:04:49,158,9.9,06:04,83,31,,755.60,,,
,00:04:50,158,9.9,06:04,83,31,,758.00,,,
,00:04:51,158,9.9,06:04,83,31,,760.40,,,
,00:04:52,158,9.9,06:04,83,31,,762.70,,,
,00:04:53,158,9.9,06:04,83,30,,765.30,,,
,00:04:54,158,9.9,06:04,83,30,,767.90,,,
,00:04:55,152,9.9,06:04,83,30,,770.50,,,
,00:04:56,152,9.9,06:04,83,30,,772.90,,,
,00:04:57,152,9.9,06:04,83,30,,775.50,,,
,00:04:58,152,9.9,06:04,83,30,,778.10,,,
,00:04:59,146,9.8,06:07,83,30,,780.70,,,
,00:05:00,146,9.8,06:07,81,30,,783.10,,,
,00:05:01,144,9.9,06:04,80,30,,785.50,,,
,00:05:02,142,9.8,06:07,80,30,,788.10,,,
,00:05:03,142,9.8,06:07,80,30,,790.80,,,
,00:05:04,141,9.8,06:07,81,30,,793.40,,,
,00:05:05,141,9.8,06:07,82,30,,795.80,,,
,00:05:06,140,9.8,06:07,82,30,,798.10,,,
,00:05:07,140,9.8,06:07,82,30,,800.80,,,
,00:05:08,138,9.8,06:07,82,30,,803.50,,,
,00:05:09,138,9.8,06:07,82,30,,806.40,,,
,00:05:10,138,9.7,06:11,82,30,,808.90,,,
,00:05:11,138,9.7,06:11,82,30,,811.30,,,
,00:05:12,137,9.7,06:11,82,30,,813.90,,,
,00:05:13,137,9.7,06:11,82,30,,816.50,,,
,00:05:14,137,9.7,06:11,82,30,,819.30,,,
,00:05:15,137,9.7,06:11,82,30,,822.00,,,
,00:05:16,137,9.7,06:11,82,30,,824.70,,,
,00:05:17,137,9.7,06:11,82,31,,827.30,,,
,00:05:18,137,9.7,06:11,82,31,,829.80,,,
,00:05:19,137,9.7,06:11,82,31,,832.50,,,
,00:05:20,137,9.7,06:11,82,31,,835.20,,,
,00:05:21,136,9.7,06:11,81,31,,837.80,,,
,00:05:22,136,9.7,06:11,81,31,,840.40,,,
,00:05:23,136,9.7,06:11,82,31,,842.90,,,
,00:05:24,135,9.6,06:15,82,31,,845.30,,,
,00:05:25,135,9.6,06:15,82,31,,847.80,,,
,00:05:26,134,9.6,06:15,82,31,,850.20,,,
,00:05:27,134,9.6,06:15,82,31,,852.70,,,
,00:05:28,134,9.6,06:15,82,31,,855.20,,,
,00:05:29,134,9.6,06:15,80,31,,857.70,,,
,00:05:30,134,9.6,06:15,80,31,,860.10,,,
,00:05:31,134,9.6,06:15,80,31,,862.60,,,
,00:05:32,134,9.6,06:15,81,31,,865.00,,,
,00:05:33,134,9.6,06:15,82,31,,867.60,,,
,00:05:34,136,9.6,06:15,82,31,,870.10,,,
,00:05:35,136,9.6,06:15,82,31,,872.60,,,
,00:05:36,136,9.5,06:19,82,31,,875.10,,,
,00:05:37,136,9.5,06:19,82,31,,877.60,,,
,00:05:38,136,9.5,06:19,82,31,,880.20,,,
,00:05:39,136,9.5,06:19,82,31,,882.70,,,
,00:05:40,137,9.5,06:19,82,31,,885.40,,,
,00:05:41,137,9.5,06:19,82,31,,888.10,,,
,00:05:42,139,9.5,06:19,82,31,,890.80,,,
,00:05:43,139,9.5,06:19,82,31,,893.40,,,
,00:05:44,142,9.5,06:19,82,31,,896.00,,,
,00:05:45,142,9.5,06:19,82,31,,898.50,,,
,00:05:46,142,9.5,06:19,82,31,,901.10,,,
,00:05:47,144,9.5,06:19,81,31,,903.70,,,
,00:05:48,144,9.4,06:23,81,31,,906.30,,,
,00:05:49,143,9.4,06:23,80,31,,908.60,,,
,00:05:50,143,9.4,06:23,81,31,,911.00,,,
,00:05:51,146,9.5,06:19,82,31,,913.40,,,
,00:05:52,146,9.5,06:19,82,31,,916.00,,,
,00:05:53,146,9.5,06:19,82,31,,918.60,,,
,00:05:54,150,9.5,06:19,80,31,,921.50,,,
,00:05:55,151,9.5,06:19,81,31,,924.30,,,
,00:05:56,151,9.5,06:19,82,31,,927.10,,,
,00:05:57,151,9.5,06:19,82,31,,929.90,,,
,00:05:58,151,9.5,06:19,82,31,,932.80,,,
,00:05:59,147,9.5,06:19,82,31,,935.80,,,
,00:06:00,147,9.5,06:19,82,31,,938.70,,,
,00:06:01,147,9.5,06:19,82,31,,941.40,,,
,00:06:02,147,9.6,06:15,82,31,,944.10,,,
,00:06:03,140,9.6,06:15,82,31,,946.80,,,
,00:06:04,140,9.6,06:15,82,31,,949.50,,,
,00:06:05,137,9.6,06:15,82,31,,952.50,,,
,00:06:06,137,9.6,06:15,82,31,,955.20,,,
,00:06:07,137,9.6,06:15,82,31,,958.00,,,
,00:06:08,137,9.6,06:15,82,31,,960.80,,,
,00:06:09,137,9.6,06:15,82,31,,963.40,,,
,00:06:10,137,9.6,06:15,82,31,,966.00,,,
,00:06:11,137,9.6,06:15,82,31,,968.50,,,
,00:06:12,137,9.6,06:15,82,31,,971.00,,,
,00:06:13,137,9.6,06:15,82,31,,973.50,,,
,00:06:14,137,9.6,06:15,82,31,,976.00,,,
,00:06:15,138,9.6,06:15,82,31,,978.40,,,
,00:06:16,138,9.6,06:15,82,31,,981.00,,,
,00:06:17,138,9.6,06:15,82,31,,983.60,,,
,00:06:18,139,9.6,06:15,82,31,,986.10,,,
,00:06:19,139,9.6,06:15,82,31,,988.30,,,
,00:06:20,139,9.6,06:15,82,31,,990.40,,,
,00:06:21,139,9.6,06:15,82,31,,992.70,,,
,00:06:22,139,9.6,06:15,82,31,,994.80,,,
,00:06:23,139,9.5,06:19,82,31,,996.60,,,
,00:06:24,139,9.5,06:19,82,31,,998.30,,,
,00:06:25,139,9.5,06:19,82,31,,1000.30,,,
,00:06:26,138,9.5,06:19,82,31,,1002.80,,,
,00:06:27,138,9.5,06:19,82,31,,1005.50,,,
,00:06:28,138,9.5,06:19,82,31,,1008.00,,,
,00:06:29,138,9.6,06:15,82,32,,1010.60,,,
,00:06:30,138,9.6,06:15,84,32,,1013.20,,,
,00:06:31,139,9.6,06:15,83,32,,1016.00,,,
,00:06:32,139,9.6,06:15,84,32,,1019.17,,,
,00:06:33,143,9.6,06:15,84,32,,1022.33,,,
,00:06:34,143,9.6,06:15,83,32,,1025.50,,,
,00:06:35,141,9.6,06:15,83,32,,1028.60,,,
,00:06:36,141,9.6,06:15,80,32,,1031.50,,,
,00:06:37,141,9.6,06:15,81,31,,1034.40,,,
,00:06:38,140,9.6,06:15,82,31,,1037.40,,,
,00:06:39,142,9.6,06:15,83,31,,1040.20,,,
,00:06:40,142,9.6,06:15,83,31,,1043.10,,,
,00:06:41,142,9.6,06:15,83,31,,1045.60,,,
,00:06:42,142,9.6,06:15,83,31,,1048.10,,,
,00:06:43,140,9.6,06:15,83,31,,1050.50,,,
,00:06:44,137,9.6,06:15,83,31,,1053.00,,,
,00:06:45,136,9.6,06:15,83,31,,1055.40,,,
,00:06:46,136,9.6,06:15,83,31,,1057.80,,,
,00:06:47,136,9.6,06:15,83,31,,1060.10,,,
,00:06:48,136,9.6,06:15,83,31,,1062.50,,,
,00:06:49,134,9.6,06:15,83,31,,1064.60,,,
,00:06:50,134,9.5,06:19,83,31,,1066.60,,,
,00:06:51,134,9.5,06:19,82,31,,1068.10,,,
,00:06:52,134,9.5,06:19,82,31,,1069.10,,,
,00:06:53,134,9.4,06:23,82,31,,1069.90,,,
,00:06:54,134,9.4,06:23,82,31,,1070.90,,,
,00:06:55,134,9.3,06:27,82,31,,1071.90,,,
,00:06:56,144,9.3,06:27,82,31,,1072.90,,,
,00:06:57,144,9.2,06:31,82,31,,1073.70,,,
,00:06:58,145,9.1,06:36,82,31,,1075.10,,,
,00:06:59,145,9.1,06:36,82,31,,1077.50,,,
,00:07:00,148,9.1,06:36,82,31,,1080.40,,,
,00:07:01,145,9.0,06:40,82,31,,1083.30,,,
,00:07:02,140,9.0,06:40,82,31,,1085.90,,,
,00:07:03,136,9.0,06:40,82,31,,1088.30,,,
,00:07:04,136,9.0,06:40,82,31,,1090.50,,,
,00:07:05,133,8.9,06:44,83,31,,1092.80,,,
,00:07:06,133,8.9,06:44,84,31,,1095.20,,,
,00:07:07,133,8.9,06:44,83,31,,1097.80,,,
,00:07:08,135,8.9,06:44,83,31,,1100.40,,,
,00:07:09,135,8.8,06:49,83,31,,1103.10,,,
,00:07:10,135,8.8,06:49,83,31,,1105.70,,,
,00:07:11,135,8.8,06:49,83,31,,1108.20,,,
,00:07:12,145,8.8,06:49,83,31,,1110.80,,,
,00:07:13,145,8.8,06:49,83,31,,1113.60,,,
,00:07:14,145,8.8,06:49,81,31,,1116.20,,,
,00:07:15,145,8.8,06:49,80,31,,1118.60,,,
,00:07:16,145,8.8,06:49,81,31,,1120.30,,,
,00:07:17,145,8.8,06:49,82,31,,1120.80,,,
,00:07:18,141,8.8,06:49,83,31,,1121.60,,,
,00:07:19,141,8.8,06:49,84,31,,1123.60,,,
,00:07:20,141,8.8,06:49,84,31,,1125.10,,,
,00:07:21,141,8.8,06:49,83,31,,1125.60,,,
,00:07:22,141,8.8,06:49,83,31,,1125.90,,,
,00:07:23,141,8.7,06:54,83,30,,1128.00,,,
,00:07:24,141,8.7,06:54,83,30,,1131.17,,,
,00:07:25,142,8.7,06:54,84,30,,1134.33,,,
,00:07:26,142,8.7,06:54,84,30,,1137.50,,,
,00:07:27,144,8.7,06:54,84,30,,1140.00,,,
,00:07:28,144,8.7,06:54,84,30,,1142.40,,,
,00:07:29,139,8.8,06:49,84,30,,1144.90,,,
,00:07:30,135,8.8,06:49,84,30,,1147.80,,,
,00:07:31,135,8.8,06:49,84,30,,1150.80,,,
,00:07:32,132,8.9,06:44,84,30,,1153.97,,,
,00:07:33,130,8.9,06:44,84,30,,1157.13,,,
,00:07:34,129,8.9,06:44,84,30,,1160.30,,,
,00:07:35,128,8.9,06:44,84,30,,1163.47,,,
,00:07:36,128,8.9,06:44,84,30,,1166.63,,,
,00:07:37,128,9.0,06:40,84,31,,1169.60,,,
,00:07:38,128,9.0,06:40,84,31,,1172.10,,,
,00:07:39,129,9.0,06:40,83,31,,1174.30,,,
,00:07:40,129,8.9,06:44,83,31,,1176.50,,,
,00:07:41,130,8.9,06:44,83,31,,1178.40,,,
,00:07:42,130,8.9,06:44,83,31,,1180.40,,,
,00:07:43,130,8.9,06:44,83,31,,1182.40,,,
,00:07:44,130,8.9,06:44,83,31,,1184.30,,,
,00:07:45,129,8.9,06:44,83,31,,1186.10,,,
,00:07:46,129,8.9,06:44,83,31,,1187.90,,,
,00:07:47,129,8.9,06:44,83,31,,1190.00,,,
,00:07:48,129,8.8,06:49,83,31,,1192.00,,,
,00:07:49,129,8.8,06:49,83,32,,1193.50,,,
,00:07:50,129,8.8,06:49,83,32,,1194.60,,,
,00:07:51,129,8.8,06:49,84,32,,1196.00,,,
,00:07:52,129,8.9,06:44,83,32,,1197.80,,,
,00:07:53,129,8.9,06:44,83,32,,1200.20,,,
