Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:00:43,120,8.2,07:19,85,0,,119.20,,,
,00:00:44,121,8.0,07:30,85,0,,122.95,,,
,00:00:45,121,7.7,07:48,85,0,,126.70,,,
,00:00:46,121,7.4,08:06,85,0,,130.45,,,
,00:00:47,121,6.9,08:42,85,0,,134.20,,,
,00:00:48,122,6.8,08:49,85,0,,137.95,,,
,00:00:49,122,6.8,08:49,85,0,,141.70,,,
,00:00:50,122,6.3,09:31,85,0,,145.45,,,
,00:00:51,122,6.5,09:14,85,0,,148.70,,,
,00:00:52,122,6.7,08:57,85,0,,151.10,,,
,00:00:53,123,6.9,08:42,85,587,,153.20,,,
,00:00:54,123,7.1,08:27,85,587,,155.10,,,
,00:00:55,123,7.2,08:20,85,587,,156.90,,,
,00:00:56,124,7.3,08:13,85,587,,158.70,,,
,00:00:57,124,7.5,08:00,85,586,,160.50,,,
,00:00:58,124,7.6,07:54,85,586,,162.50,,,
,00:00:59,124,7.8,07:42,85,586,,164.50,,,
,00:01:00,124,7.9,07:36,85,586,,166.90,,,
,00:01:01,124,8.0,07:30,85,584,,169.50,,,
,00:01:02,124,8.1,07:24,85,584,,172.40,,,
,00:01:03,124,8.2,07:19,85,583,,175.60,,,
,00:01:04,124,8.3,07:14,85,583,,178.50,,,
,00:01:05,124,8.4,07:09,85,582,,181.50,,,
,00:01:06,124,8.5,07:04,85,582,,184.30,,,
,00:01:07,124,8.6,06:59,85,580,,187.40,,,
,00:01:08,124,8.6,06:59,85,580,,190.50,,,
,00:01:09,124,8.7,06:54,85,578,,193.40,,,
,00:01:10,124,8.8,06:49,85,578,,196.10,,,
,00:01:11,125,8.8,06:49,85,577,,198.50,,,
,00:01:12,125,8.9,06:44,85,577,,201.00,,,
,00:01:13,126,9.0,06:40,85,575,,203.70,,,
,00:01:14,126,9.0,06:40,85,575,,206.70,,,
,00:01:15,126,9.1,06:36,85,574,,209.40,,,
,00:01:16,126,9.1,06:36,85,574,,212.00,,,
,00:01:17,127,9.2,06:31,85,572,,214.50,,,
,00:01:18,127,9.2,06:31,83,572,,217.00,,,
,00:01:19,127,9.2,06:31,84,571,,219.60,,,
,00:01:20,127,9.3,06:27,84,571,,222.40,,,
,00:01:21,127,9.3,06:27,84,569,,225.30,,,
,00:01:22,127,9.4,06:23,84,569,,228.10,,,
,00:01:23,127,9.4,06:23,84,568,,231.20,,,
,00:01:24,127,9.5,06:19,84,568,,234.10,,,
,00:01:25,127,9.5,06:19,84,566,,237.20,,,
,00:01:26,127,9.5,06:19,84,566,,240.40,,,
,00:01:27,127,9.5,06:19,84,565,,243.40,,,
,00:01:28,126,9.5,06:19,84,565,,246.20,,,
,00:01:29,126,9.5,06:19,84,564,,248.80,,,
,00:01:30,126,9.5,06:19,84,564,,251.30,,,
,00:01:31,126,9.5,06:19,84,563,,253.80,,,
,00:01:32,126,9.5,06:19,83,563,,256.20,,,
,00:01:33,126,9.5,06:19,82,562,,258.70,,,
,00:01:34,126,9.7,06:11,82,562,,260.90,,,
,00:01:35,126,9.7,06:11,82,561,,263.20,,,
,00:01:36,126,9.7,06:11,82,561,,265.60,,,
,00:01:37,126,9.7,06:11,82,560,,268.50,,,
,00:01:38,125,9.7,06:11,82,560,,271.90,,,
,00:01:39,125,9.7,06:11,82,558,,275.30,,,
,00:01:40,125,9.6,06:15,83,558,,277.90,,,
,00:01:41,124,9.6,06:15,84,557,,280.00,,,
,00:01:42,123,9.7,06:11,84,557,,282.20,,,
,00:01:43,122,9.7,06:11,84,556,,284.90,,,
,00:01:44,121,9.7,06:11,84,556,,287.90,,,
,00:01:45,120,9.7,06:11,84,555,,290.40,,,
,00:01:46,119,9.7,06:11,84,555,,292.60,,,
,00:01:47,118,9.8,06:07,84,553,,294.90,,,
,00:01:48,117,9.9,06:04,82,553,,298.00,,,
,00:01:49,116,10.0,06:00,82,552,,301.70,,,
,00:01:50,116,10.1,05:56,82,552,,305.40,,,
,00:01:51,116,10.1,05:56,82,551,,309.15,,,
,00:01:52,117,10.2,05:53,84,551,,312.90,,,
,00:01:53,118,10.4,05:46,84,550,,316.65,,,
,00:01:54,119,10.5,05:43,84,550,,320.40,,,
,00:01:55,120,10.6,05:40,84,549,,324.15,,,
,00:01:56,120,10.7,05:36,84,549,,327.90,,,
,00:01:57,121,10.7,05:36,84,548,,331.65,,,
,00:01:58,122,10.8,05:33,84,548,,335.40,,,
,00:01:59,123,10.8,05:33,84,547,,339.15,,,
,00:02:00,123,10.9,05:30,84,547,,342.90,,,
,00:02:01,124,10.9,05:30,84,547,,345.90,,,
,00:02:02,124,10.9,05:30,83,547,,348.50,,,
,00:02:03,125,10.9,05:30,82,546,,351.30,,,
,00:02:04,125,10.9,05:30,84,546,,354.00,,,
,00:02:05,125,10.9,05:30,84,545,,356.90,,,
,00:02:06,126,10.9,05:30,82,545,,359.60,,,
,00:02:07,126,10.9,05:30,83,544,,362.40,,,
,00:02:08,126,10.9,05:30,82,544,,365.20,,,
,00:02:09,126,10.9,05:30,84,543,,368.20,,,
,00:02:10,126,10.9,05:30,84,543,,371.20,,,
,00:02:11,126,10.9,05:30,84,542,,374.20,,,
,00:02:12,126,10.9,05:30,84,542,,376.90,,,
,00:02:13,126,10.8,05:33,84,541,,379.40,,,
,00:02:14,126,10.8,05:33,84,541,,381.70,,,
,00:02:15,126,10.7,05:36,84,540,,384.30,,,
,00:02:16,126,10.7,05:36,84,540,,386.90,,,
,00:02:17,127,10.6,05:40,84,540,,389.30,,,
,00:02:18,127,10.6,05:40,84,540,,391.60,,,
,00:02:19,127,10.5,05:43,84,539,,393.80,,,
,00:02:20,127,10.4,05:46,83,539,,396.00,,,
,00:02:21,127,10.3,05:50,82,538,,398.10,,,
,00:02:22,127,10.3,05:50,82,538,,400.30,,,
,00:02:23,127,10.2,05:53,82,538,,402.50,,,
,00:02:24,126,10.2,05:53,82,538,,404.80,,,
,00:02:25,126,10.1,05:56,82,537,,407.10,,,
,00:02:26,126,10.1,05:56,82,537,,409.60,,,
,00:02:27,125,10.0,06:00,82,536,,412.30,,,
,00:02:28,125,9.9,06:04,83,536,,414.70,,,
,00:02:29,125,9.9,06:04,83,535,,416.90,,,
,00:02:30,125,9.8,06:07,83,535,,419.00,,,
,00:02:31,125,9.7,06:11,83,535,,420.90,,,
,00:02:32,125,9.7,06:11,82,535,,422.90,,,
,00:02:33,125,9.6,06:15,82,534,,424.80,,,
,00:02:34,125,9.6,06:15,82,534,,426.80,,,
,00:02:35,125,9.5,06:19,82,534,,429.00,,,
,00:02:36,125,9.4,06:23,82,534,,431.30,,,
,00:02:37,124,9.4,06:23,83,533,,433.70,,,
,00:02:38,124,9.4,06:23,82,533,,436.10,,,
,00:02:39,124,9.3,06:27,82,533,,438.70,,,
,00:02:40,125,9.3,06:27,82,533,,441.40,,,
,00:02:41,125,9.2,06:31,82,532,,444.10,,,
,00:02:42,126,9.2,06:31,83,532,,446.80,,,
,00:02:43,126,9.2,06:31,83,532,,449.30,,,
,00:02:44,126,9.1,06:36,84,532,,451.60,,,
,00:02:45,126,9.1,06:36,84,532,,453.80,,,
,00:02:46,127,9.0,06:40,84,532,,456.00,,,
,00:02:47,127,9.0,06:40,83,531,,458.60,,,
,00:02:48,127,9.0,06:40,82,531,,460.90,,,
,00:02:49,127,9.0,06:40,82,531,,463.10,,,
,00:02:50,127,9.0,06:40,82,531,,465.60,,,
,00:02:51,127,9.0,06:40,82,531,,468.20,,,
,00:02:52,127,9.0,06:40,82,531,,471.00,,,
,00:02:53,127,9.0,06:40,82,531,,473.80,,,
,00:02:54,127,9.1,06:36,82,531,,476.70,,,
,00:02:55,127,9.1,06:36,83,531,,479.80,,,
,00:02:56,127,9.1,06:36,82,531,,482.90,,,
,00:02:57,127,9.1,06:36,82,531,,486.10,,,
,00:02:58,127,9.2,06:31,83,531,,489.10,,,
,00:02:59,128,9.3,06:27,84,531,,492.00,,,
,00:03:00,128,9.3,06:27,84,531,,494.80,,,
,00:03:01,127,9.3,06:27,84,531,,497.90,,,
,00:03:02,128,9.3,06:27,84,531,,501.10,,,
,00:03:03,127,9.3,06:27,84,531,,504.20,,,
,00:03:04,127,9.3,06:27,84,531,,506.80,,,
,00:03:05,127,9.3,06:27,84,531,,509.30,,,
,00:03:06,127,9.3,06:27,84,531,,511.40,,,
,00:03:07,127,9.3,06:27,84,532,,513.70,,,
,00:03:08,127,9.3,06:27,84,532,,516.50,,,
,00:03:09,128,9.3,06:27,84,532,,519.40,,,
,00:03:10,128,9.3,06:27,84,532,,521.90,,,
,00:03:11,128,9.3,06:27,84,532,,524.10,,,
,00:03:12,129,9.3,06:27,84,532,,526.60,,,
,00:03:13,129,9.3,06:27,84,532,,529.30,,,
,00:03:14,129,9.3,06:27,84,532,,532.00,,,
,00:03:15,129,9.2,06:31,84,532,,534.60,,,
,00:03:16,130,9.2,06:31,84,532,,537.20,,,
,00:03:17,130,9.2,06:31,84,532,,539.40,,,
,00:03:18,130,9.2,06:31,84,532,,541.40,,,
,00:03:19,130,9.2,06:31,84,531,,543.30,,,
,00:03:20,130,9.2,06:31,84,531,,545.50,,,
,00:03:21,130,9.2,06:31,84,531,,548.00,,,
,00:03:22,130,9.2,06:31,84,531,,550.90,,,
,00:03:23,131,9.2,06:31,84,531,,553.90,,,
,00:03:24,131,9.3,06:27,84,531,,556.80,,,
,00:03:25,130,9.3,06:27,84,531,,559.70,,,
,00:03:26,130,9.4,06:23,84,531,,562.70,,,
,00:03:27,130,9.5,06:19,83,530,,566.00,,,
,00:03:28,130,9.5,06:19,84,530,,569.50,,,
,00:03:29,130,9.6,06:15,84,530,,573.10,,,
,00:03:30,129,9.8,06:07,84,530,,576.85,,,
,00:03:31,129,9.9,06:04,84,530,,580.60,,,
,00:03:32,129,10.1,05:56,83,530,,584.35,,,
,00:03:33,128,10.3,05:50,84,530,,588.10,,,
,00:03:34,128,10.5,05:43,83,530,,591.85,,,
,00:03:35,128,10.6,05:40,82,530,,595.60,,,
,00:03:36,128,10.7,05:36,83,530,,599.35,,,
,00:03:37,128,10.9,05:30,84,530,,603.10,,,
,00:03:38,129,11.0,05:27,84,530,,606.85,,,
,00:03:39,129,11.1,05:24,84,530,,610.60,,,
,00:03:40,129,11.1,05:24,84,530,,614.35,,,
,00:03:41,130,11.1,05:24,84,530,,618.10,,,
,00:03:42,129,11.1,05:24,83,530,,621.85,,,
,00:03:43,129,11.1,05:24,84,530,,625.60,,,
,00:03:44,129,11.1,05:24,84,530,,628.70,,,
,00:03:45,129,11.1,05:24,84,530,,630.50,,,
,00:03:46,129,11.1,05:24,84,530,,632.40,,,
,00:03:47,128,11.1,05:24,84,531,,634.50,,,
,00:03:48,128,11.0,05:27,84,531,,636.90,,,
,00:03:49,128,11.0,05:27,84,531,,639.50,,,
,00:03:50,128,10.9,05:30,84,531,,641.90,,,
,00:03:51,128,10.8,05:33,84,531,,643.90,,,
,00:03:52,128,10.7,05:36,84,531,,645.50,,,
,00:03:53,128,10.6,05:40,84,531,,647.00,,,
,00:03:54,128,10.5,05:43,84,531,,648.60,,,
,00:03:55,128,10.5,05:43,84,532,,650.20,,,
,00:03:56,128,10.3,05:50,84,532,,651.90,,,
,00:03:57,128,10.2,05:53,84,532,,653.40,,,
,00:03:58,128,10.1,05:56,84,532,,654.90,,,
,00:03:59,128,10.1,05:56,84,532,,656.60,,,
,00:04:00,129,10.1,05:56,84,532,,658.50,,,
,00:04:01,128,10.0,06:00,84,532,,660.80,,,
,00:04:02,128,10.0,06:00,84,532,,663.60,,,
,00:04:03,128,9.9,06:04,83,532,,666.50,,,
,00:04:04,128,9.8,06:07,84,532,,669.10,,,
,00:04:05,128,9.8,06:07,84,532,,671.40,,,
,00:04:06,128,9.9,06:04,84,532,,673.50,,,
,00:04:07,128,9.9,06:04,84,533,,676.10,,,
,00:04:08,129,9.9,06:04,84,533,,679.70,,,
,00:04:09,129,10.0,06:00,84,533,,683.45,,,
,00:04:10,129,10.0,06:00,84,533,,687.20,,,
,00:04:11,129,10.1,05:56,84,533,,690.95,,,
,00:04:12,129,10.2,05:53,84,533,,694.70,,,
,00:04:13,129,10.3,05:50,84,533,,698.45,,,
,00:04:14,129,10.3,05:50,84,533,,702.20,,,
,00:04:15,129,10.4,05:46,84,533,,705.95,,,
,00:04:16,129,10.5,05:43,84,533,,709.70,,,
,00:04:17,129,10.6,05:40,84,533,,713.45,,,
,00:04:18,129,10.6,05:40,84,533,,716.80,,,
,00:04:19,129,10.6,05:40,84,533,,719.80,,,
,00:04:20,129,10.7,05:36,83,533,,722.90,,,
,00:04:21,129,10.8,05:33,82,533,,725.70,,,
,00:04:22,129,10.9,05:30,82,533,,728.50,,,
,00:04:23,129,10.9,05:30,82,533,,731.60,,,
,00:04:24,129,10.9,05:30,82,533,,735.10,,,
,00:04:25,129,11.0,05:27,82,533,,738.80,,,
,00:04:26,129,11.0,05:27,82,533,,742.40,,,
,00:04:27,128,11.1,05:24,82,534,,745.60,,,
,00:04:28,128,11.1,05:24,82,534,,748.50,,,
,00:04:29,129,11.1,05:24,82,534,,751.60,,,
,00:04:30,128,11.2,05:21,82,534,,755.10,,,
,00:04:31,128,11.2,05:21,83,534,,758.80,,,
,00:04:32,128,11.2,05:21,84,534,,762.20,,,
,00:04:33,127,11.2,05:21,84,534,,765.10,,,
,00:04:34,127,11.3,05:19,84,534,,768.10,,,
,00:04:35,127,11.3,05:19,84,534,,771.30,,,
,00:04:36,127,11.3,05:19,84,534,,774.40,,,
,00:04:37,127,11.3,05:19,84,535,,777.60,,,
,00:04:38,127,11.3,05:19,84,535,,780.70,,,
,00:04:39,127,11.3,05:19,84,535,,783.60,,,
,00:04:40,127,11.3,05:19,84,535,,786.40,,,
,00:04:41,127,11.3,05:19,84,535,,789.00,,,
,00:04:42,127,11.3,05:19,84,535,,791.60,,,
,00:04:43,127,11.3,05:19,84,535,,794.40,,,
,00:04:44,127,11.2,05:21,84,535,,797.00,,,
,00:04:45,127,11.2,05:21,84,535,,799.80,,,
,00:04:46,127,11.2,05:21,84,535,,802.60,,,
,00:04:47,127,11.2,05:21,84,535,,805.30,,,
,00:04:48,127,11.2,05:21,84,535,,808.20,,,
,00:04:49,127,11.2,05:21,84,535,,811.00,,,
,00:04:50,127,11.1,05:24,84,535,,813.80,,,
,00:04:51,127,11.1,05:24,84,535,,816.60,,,
,00:04:52,128,11.1,05:24,84,535,,819.40,,,
,00:04:53,128,11.1,05:24,84,535,,822.20,,,
,00:04:54,128,11.0,05:27,84,535,,824.80,,,
,00:04:55,128,11.0,05:27,84,535,,827.50,,,
,00:04:56,128,10.9,05:30,84,535,,830.10,,,
,00:04:57,128,10.9,05:30,84,535,,832.50,,,
,00:04:58,128,10.8,05:33,84,535,,834.90,,,
,00:04:59,128,10.8,05:33,84,535,,837.10,,,
,00:05:00,128,10.7,05:36,84,535,,839.50,,,
,00:05:01,128,10.6,05:40,84,535,,841.80,,,
,00:05:02,128,10.6,05:40,84,535,,843.80,,,
,00:05:03,128,10.6,05:40,84,535,,846.00,,,
,00:05:04,129,10.5,05:43,84,535,,848.30,,,
,00:05:05,129,10.5,05:43,84,535,,850.90,,,
,00:05:06,129,10.5,05:43,84,535,,853.70,,,
,00:05:07,129,10.4,05:46,84,535,,856.60,,,
,00:05:08,130,10.4,05:46,84,535,,859.50,,,
,00:05:09,130,10.4,05:46,84,535,,862.40,,,
,00:05:10,130,10.3,05:50,84,535,,865.30,,,
,00:05:11,130,10.3,05:50,84,535,,868.30,,,
,00:05:12,130,10.3,05:50,84,535,,871.30,,,
,00:05:13,131,10.3,05:50,84,535,,874.00,,,
,00:05:14,131,10.3,05:50,84,535,,876.70,,,
,00:05:15,131,10.2,05:53,84,535,,879.50,,,
,00:05:16,132,10.2,05:53,84,535,,882.20,,,
,00:05:17,131,10.2,05:53,84,535,,884.80,,,
,00:05:18,132,10.1,05:56,84,535,,887.20,,,
,00:05:19,132,10.1,05:56,84,535,,889.70,,,
,00:05:20,132,10.1,05:56,84,535,,892.30,,,
,00:05:21,132,10.1,05:56,84,535,,894.90,,,
,00:05:22,132,10.1,05:56,84,535,,897.30,,,
,00:05:23,132,10.1,05:56,84,535,,899.70,,,
,00:05:24,132,10.1,05:56,84,535,,902.30,,,
,00:05:25,132,10.1,05:56,84,535,,905.00,,,
,00:05:26,132,10.1,05:56,84,535,,907.80,,,
,00:05:27,132,10.2,05:53,84,535,,910.90,,,
,00:05:28,132,10.2,05:53,84,535,,914.40,,,
,00:05:29,132,10.3,05:50,84,536,,918.10,,,
,00:05:30,132,10.4,05:46,84,536,,921.85,,,
,00:05:31,132,10.4,05:46,84,536,,925.60,,,
,00:05:32,132,10.5,05:43,84,536,,929.35,,,
,00:05:33,132,10.6,05:40,84,536,,933.10,,,
,00:05:34,132,10.6,05:40,84,536,,936.85,,,
,00:05:35,133,10.7,05:36,84,536,,940.60,,,
,00:05:36,133,10.7,05:36,84,536,,943.90,,,
,00:05:37,134,10.8,05:33,84,536,,946.70,,,
,00:05:38,134,10.8,05:33,84,536,,949.20,,,
,00:05:39,134,10.8,05:33,84,536,,951.80,,,
,00:05:40,134,10.8,05:33,84,536,,954.30,,,
,00:05:41,134,10.8,05:33,84,536,,956.80,,,
,00:05:42,133,10.8,05:33,84,536,,959.30,,,
,00:05:43,132,10.8,05:33,84,536,,961.80,,,
,00:05:44,132,10.8,05:33,84,536,,964.40,,,
,00:05:45,132,10.8,05:33,84,536,,967.20,,,
,00:05:46,131,10.8,05:33,84,536,,970.20,,,
,00:05:47,131,10.8,05:33,84,536,,973.10,,,
,00:05:48,131,10.8,05:33,84,536,,975.90,,,
,00:05:49,131,10.8,05:33,84,536,,978.60,,,
,00:05:50,131,10.8,05:33,84,536,,981.40,,,
,00:05:51,132,10.8,05:33,84,536,,984.30,,,
,00:05:52,132,10.8,05:33,84,536,,987.10,,,
,00:05:53,132,10.7,05:36,84,536,,989.90,,,
,00:05:54,132,10.7,05:36,83,536,,992.70,,,
,00:05:55,131,10.7,05:36,82,536,,995.40,,,
,00:05:56,131,10.6,05:40,82,536,,997.90,,,
,00:05:57,131,10.5,05:43,81,536,,1000.20,,,
,00:05:58,131,10.4,05:46,79,536,,1002.20,,,
,00:05:59,130,10.2,05:53,77,536,,1003.70,,,
,00:06:00,130,9.9,06:04,77,536,,1005.20,,,
,00:06:01,129,9.5,06:19,77,536,,1006.20,,,
,00:06:02,128,0.0,00:00,77,536,,1007.00,,,
,00:06:03,127,0.0,00:00,71,536,,1007.00,,,
,00:06:04,126,0.0,00:00,65,536,,1007.00,,,
,00:06:05,125,0.0,00:00,65,536,,1007.00,,,
,00:06:06,122,0.0,00:00,65,536,,1007.00,,,
,00:06:07,120,0.0,00:00,56,536,,1007.00,,,
,00:06:08,118,1.1,54:33,56,536,,1007.00,,,
,00:06:09,117,2.3,26:05,56,537,,1007.00,,,
,00:06:10,117,3.6,16:40,56,537,,1007.00,,,
,00:06:11,118,4.7,12:46,56,537,,1007.00,,,
,00:06:12,119,5.4,11:07,69,537,,1007.00,,,
,00:06:13,120,6.2,09:41,81,537,,1007.00,,,
,00:06:14,121,6.6,09:05,83,537,,1007.90,,,
,00:06:15,122,7.0,08:34,84,537,,1010.50,,,
,00:06:16,123,7.4,08:06,84,537,,1013.40,,,
,00:06:17,125,7.8,07:42,84,537,,1016.50,,,
,00:06:18,126,8.0,07:30,84,537,,1019.90,,,
,00:06:19,127,7.9,07:36,84,537,,1023.20,,,
,00:06:20,127,7.7,07:48,84,537,,1026.40,,,
,00:06:21,127,7.4,08:06,84,537,,1029.30,,,
,00:06:22,127,7.3,08:13,84,537,,1032.10,,,
,00:06:23,127,7.3,08:13,84,537,,1034.70,,,
,00:06:24,126,7.3,08:13,84,537,,1037.30,,,
,00:06:25,125,7.3,08:13,84,537,,1040.00,,,
,00:06:26,125,7.3,08:13,84,537,,1042.40,,,
,00:06:27,125,7.2,08:20,84,538,,1044.80,,,
,00:06:28,124,7.0,08:34,84,538,,1046.90,,,
,00:06:29,124,6.8,08:49,84,538,,1049.00,,,
,00:06:30,124,6.6,09:05,84,538,,1051.10,,,
,00:06:31,124,6.4,09:23,84,538,,1053.00,,,
,00:06:32,124,6.3,09:31,84,538,,1055.10,,,
,00:06:33,124,6.7,08:57,84,538,,1057.20,,,
,00:06:34,124,7.0,08:34,84,538,,1059.80,,,
,00:06:35,124,7.2,08:20,84,538,,1062.60,,,
,00:06:36,125,7.4,08:06,84,538,,1065.50,,,
,00:06:37,125,7.7,07:48,84,538,,1068.30,,,
,00:06:38,125,7.8,07:42,84,538,,1071.10,,,
,00:06:39,125,8.0,07:30,84,538,,1074.10,,,
,00:06:40,124,8.1,07:24,84,538,,1077.20,,,
,00:06:41,125,8.2,07:19,84,538,,1080.40,,,
,00:06:42,125,8.3,07:14,84,538,,1083.20,,,
,00:06:43,125,8.3,07:14,84,539,,1086.00,,,
,00:06:44,125,8.4,07:09,84,539,,1088.30,,,
,00:06:45,125,8.4,07:09,84,539,,1091.00,,,
,00:06:46,125,8.4,07:09,84,539,,1093.80,,,
,00:06:47,125,8.5,07:04,84,539,,1096.70,,,
,00:06:48,126,8.5,07:04,84,539,,1099.40,,,
,00:06:49,126,8.5,07:04,84,539,,1102.00,,,
,00:06:50,126,8.5,07:04,84,539,,1104.40,,,
,00:06:51,127,8.6,06:59,84,539,,1106.90,,,
,00:06:52,127,8.6,06:59,84,539,,1109.20,,,
,00:06:53,127,8.6,06:59,84,539,,1111.50,,,
,00:06:54,127,8.6,06:59,84,539,,1113.90,,,
,00:06:55,127,8.6,06:59,84,539,,1116.40,,,
,00:06:56,126,8.7,06:54,84,539,,1118.80,,,
,00:06:57,125,8.7,06:54,84,539,,1121.40,,,
,00:06:58,125,8.7,06:54,84,539,,1124.00,,,
,00:06:59,124,8.8,06:49,84,539,,1126.70,,,
,00:07:00,124,8.8,06:49,84,539,,1129.60,,,
,00:07:01,124,8.8,06:49,84,539,,1132.80,,,
,00:07:02,124,8.8,06:49,84,539,,1135.90,,,
,00:07:03,124,8.9,06:44,84,539,,1138.80,,,
,00:07:04,124,8.9,06:44,84,539,,1141.50,,,
,00:07:05,124,8.9,06:44,84,539,,1144.40,,,
,00:07:06,124,9.0,06:40,84,539,,1147.20,,,
,00:07:07,125,9.0,06:40,84,539,,1150.20,,,
,00:07:08,125,9.1,06:36,84,539,,1152.90,,,
,00:07:09,125,9.1,06:36,84,539,,1155.80,,,
,00:07:10,125,9.1,06:36,84,539,,1158.90,,,
,00:07:11,125,9.2,06:31,84,539,,1162.00,,,
,00:07:12,125,9.2,06:31,84,539,,1165.20,,,
,00:07:13,125,9.2,06:31,84,539,,1168.60,,,
,00:07:14,125,9.3,06:27,84,539,,1172.10,,,
,00:07:15,125,9.3,06:27,84,539,,1175.70,,,
,00:07:16,125,9.4,06:23,85,539,,1179.45,,,
,00:07:17,126,9.4,06:23,86,539,,1183.10,,,
,00:07:18,126,9.5,06:19,85,539,,1186.20,,,
,00:07:19,126,9.5,06:19,85,539,,1188.70,,,
,00:07:20,126,9.5,06:19,85,539,,1191.10,,,
,00:07:21,126,9.6,06:15,85,539,,1193.50,,,
,00:07:22,126,9.6,06:15,85,539,,1195.90,,,
,00:07:23,125,9.6,06:15,85,539,,1198.10,,,
,00:07:24,125,9.6,06:15,85,539,,1200.30,,,
,00:07:25,124,9.6,06:15,85,539,,1202.50,,,
,00:07:26,124,9.6,06:15,85,539,,1204.80,,,
,00:07:27,124,9.5,06:19,85,539,,1207.10,,,
,00:07:28,124,9.5,06:19,85,539,,1209.50,,,
,00:07:29,124,9.5,06:19,85,539,,1211.50,,,
,00:07:30,124,9.6,06:15,85,539,,1213.50,,,
,00:07:31,123,9.6,06:15,85,538,,1215.40,,,
,00:07:32,124,9.6,06:15,85,538,,1218.00,,,
,00:07:33,123,9.6,06:15,85,538,,1220.80,,,
,00:07:34,124,9.6,06:15,85,538,,1223.60,,,
,00:07:35,125,9.7,06:11,85,538,,1226.80,,,
,00:07:36,127,9.7,06:11,85,538,,1230.40,,,
,00:07:37,128,9.7,06:11,85,538,,1234.15,,,
,00:07:38,129,9.7,06:11,85,538,,1237.90,,,
,00:07:39,130,9.7,06:11,85,538,,1241.65,,,
,00:07:40,131,9.7,06:11,85,538,,1245.40,,,
,00:07:41,131,9.7,06:11,85,538,,1249.15,,,
,00:07:42,132,9.7,06:11,85,538,,1251.60,,,
,00:07:43,133,9.7,06:11,85,538,,1253.80,,,
,00:07:44,133,9.7,06:11,85,538,,1255.70,,,
,00:07:45,133,9.7,06:11,85,537,,1257.70,,,
,00:07:46,134,9.7,06:11,85,537,,1259.50,,,
,00:07:47,134,9.7,06:11,85,537,,1261.70,,,
,00:07:48,134,9.8,06:07,85,537,,1264.20,,,
,00:07:49,135,9.8,06:07,85,537,,1267.20,,,
,00:07:50,135,9.8,06:07,85,537,,1270.50,,,
,00:07:51,135,9.8,06:07,85,537,,1274.25,,,
,00:07:52,135,9.8,06:07,85,537,,1278.00,,,
