Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:00:43,135,9.4,06:23,83,0,,122.30,,,
,00:00:44,135,8.4,07:09,82,0,,125.40,,,
,00:00:45,135,7.6,07:54,82,0,,128.50,,,
,00:00:46,135,7.0,08:34,82,0,,131.10,,,
,00:00:47,135,6.1,09:50,82,0,,133.00,,,
,00:00:48,135,5.7,10:32,82,0,,134.30,,,
,00:00:49,135,5.3,11:19,82,0,,136.50,,,
,00:00:50,135,5.3,11:19,83,0,,138.40,,,
,00:00:51,135,5.4,11:07,83,0,,140.10,,,
,00:00:52,136,5.5,10:55,83,0,,141.50,,,
,00:00:53,136,5.7,10:32,82,0,,143.00,,,
,00:00:54,136,5.8,10:21,82,0,,144.70,,,
,00:00:55,136,5.9,10:10,82,0,,146.30,,,
,00:00:56,136,6.1,09:50,82,0,,148.00,,,
,00:00:57,137,6.2,09:41,82,0,,149.80,,,
,00:00:58,137,6.3,09:31,82,537,,152.00,,,
,00:00:59,138,6.5,09:14,83,537,,154.80,,,
,00:01:00,138,6.6,09:05,82,537,,157.80,,,
,00:01:01,139,6.7,08:57,83,537,,160.80,,,
,00:01:02,139,6.7,08:57,83,537,,163.80,,,
,00:01:03,139,6.9,08:42,83,537,,166.50,,,
,00:01:04,139,7.0,08:34,83,537,,169.10,,,
,00:01:05,139,7.1,08:27,83,537,,171.90,,,
,00:01:06,140,7.2,08:20,83,536,,174.70,,,
,00:01:07,140,7.3,08:13,83,536,,177.60,,,
,00:01:08,139,7.4,08:06,83,536,,180.30,,,
,00:01:09,139,7.5,08:00,83,536,,182.60,,,
,00:01:10,139,7.6,07:54,83,535,,184.80,,,
,00:01:11,139,7.6,07:54,83,535,,187.20,,,
,00:01:12,139,7.7,07:48,83,534,,190.00,,,
,00:01:13,139,7.8,07:42,83,534,,193.10,,,
,00:01:14,141,7.9,07:36,83,533,,196.00,,,
,00:01:15,140,8.0,07:30,83,533,,198.60,,,
,00:01:16,140,8.1,07:24,83,533,,201.20,,,
,00:01:17,140,8.2,07:19,83,533,,204.20,,,
,00:01:18,140,8.3,07:14,83,532,,207.42,,,
,00:01:19,140,8.4,07:09,83,532,,210.60,,,
,00:01:20,140,8.5,07:04,83,531,,213.80,,,
,00:01:21,141,8.6,06:59,83,531,,216.90,,,
,00:01:22,140,8.7,06:54,83,530,,220.10,,,
,00:01:23,141,8.7,06:54,83,530,,223.20,,,
,00:01:24,140,8.8,06:49,83,530,,226.30,,,
,00:01:25,141,8.9,06:44,83,530,,229.20,,,
,00:01:26,141,8.9,06:44,83,529,,232.10,,,
,00:01:27,141,9.0,06:40,83,529,,235.00,,,
,00:01:28,141,9.0,06:40,83,528,,238.10,,,
,00:01:29,140,9.1,06:36,83,528,,241.10,,,
,00:01:30,140,9.1,06:36,83,527,,243.90,,,
,00:01:31,140,9.2,06:31,83,527,,246.50,,,
,00:01:32,140,9.2,06:31,83,527,,249.20,,,
,00:01:33,140,9.2,06:31,83,527,,251.70,,,
,00:01:34,140,9.3,06:27,83,526,,254.00,,,
,00:01:35,140,9.3,06:27,83,526,,256.20,,,
,00:01:36,141,9.3,06:27,83,525,,258.50,,,
,00:01:37,141,9.3,06:27,83,525,,260.90,,,
,00:01:38,141,9.3,06:27,83,524,,263.20,,,
,00:01:39,141,9.4,06:23,83,524,,265.50,,,
,00:01:40,141,9.5,06:19,83,523,,267.80,,,
,00:01:41,141,9.6,06:15,83,523,,270.30,,,
,00:01:42,141,9.7,06:11,83,522,,273.40,,,
,00:01:43,141,9.7,06:11,83,522,,276.62,,,
,00:01:44,140,9.8,06:07,83,521,,279.84,,,
,00:01:45,140,9.9,06:04,83,521,,283.07,,,
,00:01:46,139,9.9,06:04,83,521,,286.29,,,
,00:01:47,139,10.0,06:00,83,521,,289.51,,,
,00:01:48,139,10.0,06:00,83,520,,292.73,,,
,00:01:49,139,10.1,05:56,83,520,,295.96,,,
,00:01:50,139,10.2,05:53,83,520,,299.18,,,
,00:01:51,139,10.2,05:53,83,520,,302.40,,,
,00:01:52,138,10.3,05:50,83,520,,305.62,,,
,00:01:53,138,10.3,05:50,83,520,,308.84,,,
,00:01:54,138,10.4,05:46,83,521,,312.07,,,
,00:01:55,137,10.4,05:46,83,521,,315.29,,,
,00:01:56,137,10.5,05:43,83,521,,318.51,,,
,00:01:57,137,10.5,05:43,83,521,,321.73,,,
,00:01:58,138,10.6,05:40,83,522,,324.96,,,
,00:01:59,138,10.6,05:40,83,522,,328.18,,,
,00:02:00,138,10.6,05:40,83,522,,331.40,,,
,00:02:01,139,10.6,05:40,83,522,,334.62,,,
,00:02:02,139,10.7,05:36,83,523,,337.84,,,
,00:02:03,140,10.7,05:36,83,523,,341.07,,,
,00:02:04,140,10.6,05:40,83,524,,344.29,,,
,00:02:05,140,10.7,05:36,83,524,,347.51,,,
,00:02:06,140,10.7,05:36,83,525,,350.73,,,
,00:02:07,140,10.7,05:36,83,525,,353.96,,,
,00:02:08,137,10.7,05:36,83,526,,357.18,,,
,00:02:09,138,10.6,05:40,83,526,,360.40,,,
,00:02:10,139,10.6,05:40,83,527,,363.62,,,
,00:02:11,139,10.6,05:40,83,527,,366.84,,,
,00:02:12,140,10.6,05:40,83,527,,369.30,,,
,00:02:13,140,10.6,05:40,83,527,,371.50,,,
,00:02:14,140,10.6,05:40,83,528,,373.90,,,
,00:02:15,139,10.6,05:40,83,528,,376.90,,,
,00:02:16,140,10.6,05:40,83,528,,379.90,,,
,00:02:17,139,10.6,05:40,83,528,,382.70,,,
,00:02:18,140,10.6,05:40,83,529,,385.30,,,
,00:02:19,140,10.5,05:43,83,529,,387.80,,,
,00:02:20,140,10.5,05:43,82,529,,390.70,,,
,00:02:21,140,10.5,05:43,83,529,,393.60,,,
,00:02:22,140,10.4,05:46,83,529,,396.20,,,
,00:02:23,141,10.5,05:43,83,529,,398.30,,,
,00:02:24,141,10.4,05:46,83,529,,400.50,,,
,00:02:25,141,10.4,05:46,83,529,,402.70,,,
,00:02:26,141,10.5,05:43,83,530,,405.10,,,
,00:02:27,141,10.4,05:46,83,530,,407.80,,,
,00:02:28,141,10.4,05:46,83,530,,410.60,,,
,00:02:29,141,10.4,05:46,83,530,,413.30,,,
,00:02:30,141,10.4,05:46,83,530,,416.20,,,
,00:02:31,141,10.4,05:46,83,530,,419.10,,,
,00:02:32,141,10.4,05:46,83,531,,422.10,,,
,00:02:33,142,10.4,05:46,83,531,,425.10,,,
,00:02:34,142,10.4,05:46,83,531,,428.00,,,
,00:02:35,142,10.4,05:46,83,531,,430.90,,,
,00:02:36,142,10.4,05:46,83,531,,433.50,,,
,00:02:37,142,10.4,05:46,83,531,,436.20,,,
,00:02:38,143,10.4,05:46,83,531,,438.90,,,
,00:02:39,143,10.4,05:46,83,531,,441.50,,,
,00:02:40,143,10.4,05:46,83,531,,444.10,,,
,00:02:41,143,10.4,05:46,83,531,,446.70,,,
,00:02:42,143,10.4,05:46,83,531,,449.40,,,
,00:02:43,143,10.4,05:46,83,531,,452.10,,,
,00:02:44,143,10.3,05:50,83,531,,454.80,,,
,00:02:45,142,10.3,05:50,83,531,,457.50,,,
,00:02:46,142,10.3,05:50,83,531,,460.10,,,
,00:02:47,142,10.3,05:50,83,531,,462.40,,,
,00:02:48,142,10.3,05:50,83,531,,464.90,,,
,00:02:49,142,10.3,05:50,83,531,,467.70,,,
,00:02:50,142,10.3,05:50,83,531,,470.60,,,
,00:02:51,142,10.3,05:50,83,531,,473.30,,,
,00:02:52,142,10.3,05:50,83,531,,475.90,,,
,00:02:53,142,10.3,05:50,83,531,,478.80,,,
,00:02:54,142,10.3,05:50,83,530,,481.90,,,
,00:02:55,142,10.3,05:50,83,530,,485.12,,,
,00:02:56,142,10.2,05:53,83,530,,488.10,,,
,00:02:57,142,10.2,05:53,83,530,,491.00,,,
,00:02:58,143,10.2,05:53,83,530,,493.40,,,
,00:02:59,143,10.2,05:53,83,530,,495.80,,,
,00:03:00,143,10.2,05:53,83,529,,498.00,,,
,00:03:01,143,10.2,05:53,83,529,,500.30,,,
,00:03:02,143,10.2,05:53,83,529,,502.40,,,
,00:03:03,143,10.2,05:53,83,529,,504.50,,,
,00:03:04,143,10.1,05:56,82,528,,506.80,,,
,00:03:05,143,10.1,05:56,82,528,,509.40,,,
,00:03:06,142,10.1,05:56,83,527,,512.30,,,
,00:03:07,140,10.1,05:56,83,527,,515.30,,,
,00:03:08,140,10.1,05:56,83,527,,518.10,,,
,00:03:09,140,10.1,05:56,83,527,,521.00,,,
,00:03:10,139,10.1,05:56,82,526,,523.90,,,
,00:03:11,139,10.1,05:56,83,526,,527.10,,,
,00:03:12,139,10.1,05:56,83,526,,530.32,,,
,00:03:13,139,10.1,05:56,83,526,,533.50,,,
,00:03:14,139,10.1,05:56,83,525,,536.40,,,
,00:03:15,140,10.2,05:53,83,525,,539.20,,,
,00:03:16,140,10.2,05:53,83,525,,542.20,,,
,00:03:17,141,10.2,05:53,83,525,,545.20,,,
,00:03:18,141,10.2,05:53,83,525,,548.30,,,
,00:03:19,142,10.2,05:53,83,525,,551.30,,,
,00:03:20,142,10.2,05:53,83,525,,554.20,,,
,00:03:21,142,10.3,05:50,83,525,,557.00,,,
,00:03:22,142,10.3,05:50,83,525,,560.10,,,
,00:03:23,142,10.3,05:50,83,525,,563.30,,,
,00:03:24,143,10.3,05:50,83,525,,566.52,,,
,00:03:25,142,10.3,05:50,83,525,,569.74,,,
,00:03:26,143,10.4,05:46,83,525,,572.97,,,
,00:03:27,142,10.4,05:46,83,525,,576.19,,,
,00:03:28,142,10.4,05:46,83,526,,579.41,,,
,00:03:29,142,10.4,05:46,83,526,,582.63,,,
,00:03:30,142,10.4,05:46,83,526,,585.86,,,
,00:03:31,142,10.5,05:43,83,526,,589.08,,,
,00:03:32,141,10.5,05:43,83,526,,592.30,,,
,00:03:33,141,10.6,05:40,83,526,,595.52,,,
,00:03:34,141,10.7,05:36,83,527,,598.74,,,
,00:03:35,141,10.8,05:33,83,527,,601.97,,,
,00:03:36,141,10.9,05:30,83,527,,605.19,,,
,00:03:37,141,11.0,05:27,83,527,,608.41,,,
,00:03:38,141,11.1,05:24,83,527,,611.63,,,
,00:03:39,141,11.2,05:21,83,527,,614.86,,,
,00:03:40,141,11.3,05:19,83,527,,618.08,,,
,00:03:41,141,11.4,05:16,83,527,,621.30,,,
,00:03:42,141,11.5,05:13,83,528,,624.52,,,
,00:03:43,141,11.5,05:13,83,528,,627.74,,,
,00:03:44,141,11.6,05:10,83,528,,630.97,,,
,00:03:45,141,11.6,05:10,82,528,,634.19,,,
,00:03:46,141,11.6,05:10,82,528,,637.41,,,
,00:03:47,141,11.6,05:10,82,528,,640.63,,,
,00:03:48,141,11.6,05:10,82,529,,643.86,,,
,00:03:49,141,11.6,05:10,83,529,,647.08,,,
,00:03:50,141,11.5,05:13,83,529,,650.30,,,
,00:03:51,140,11.5,05:13,83,529,,653.52,,,
,00:03:52,140,11.4,05:16,83,529,,656.74,,,
,00:03:53,140,11.4,05:16,83,529,,659.50,,,
,00:03:54,140,11.3,05:19,83,529,,661.40,,,
,00:03:55,140,11.3,05:19,83,529,,663.80,,,
,00:03:56,140,11.3,05:19,83,530,,666.20,,,
,00:03:57,140,11.3,05:19,83,530,,668.90,,,
,00:03:58,140,11.2,05:21,83,530,,671.70,,,
,00:03:59,140,11.2,05:21,83,530,,674.70,,,
,00:04:00,141,11.2,05:21,83,530,,677.80,,,
,00:04:01,141,11.1,05:24,83,530,,681.02,,,
,00:04:02,141,11.1,05:24,83,530,,684.24,,,
,00:04:03,142,11.1,05:24,83,530,,687.47,,,
,00:04:04,141,11.1,05:24,83,530,,690.69,,,
,00:04:05,142,11.0,05:27,83,530,,693.80,,,
,00:04:06,142,11.0,05:27,83,531,,696.50,,,
,00:04:07,142,11.0,05:27,83,531,,699.40,,,
,00:04:08,142,11.0,05:27,83,531,,702.20,,,
,00:04:09,143,10.9,05:30,83,531,,704.80,,,
,00:04:10,143,10.9,05:30,83,531,,707.50,,,
,00:04:11,143,10.8,05:33,83,531,,710.10,,,
,00:04:12,142,10.8,05:33,83,531,,712.60,,,
,00:04:13,142,10.8,05:33,83,531,,715.00,,,
,00:04:14,141,10.8,05:33,82,531,,717.10,,,
,00:04:15,141,10.9,05:30,83,531,,719.20,,,
,00:04:16,141,10.9,05:30,82,531,,721.50,,,
,00:04:17,141,10.9,05:30,83,531,,724.60,,,
,00:04:18,140,10.9,05:30,82,532,,727.82,,,
,00:04:19,140,11.0,05:27,82,532,,731.04,,,
,00:04:20,141,11.0,05:27,83,532,,734.27,,,
,00:04:21,141,11.0,05:27,83,532,,737.49,,,
,00:04:22,142,11.0,05:27,83,532,,740.71,,,
,00:04:23,142,10.9,05:30,83,532,,743.93,,,
,00:04:24,142,11.0,05:27,83,532,,747.16,,,
,00:04:25,142,11.0,05:27,83,532,,750.38,,,
,00:04:26,142,11.0,05:27,83,532,,753.60,,,
,00:04:27,141,11.0,05:27,83,532,,755.40,,,
,00:04:28,141,11.0,05:27,83,532,,757.90,,,
,00:04:29,140,11.0,05:27,83,532,,760.70,,,
,00:04:30,140,11.0,05:27,83,532,,763.80,,,
,00:04:31,139,11.0,05:27,82,532,,767.02,,,
,00:04:32,139,11.1,05:24,83,532,,770.24,,,
,00:04:33,139,11.1,05:24,83,532,,773.47,,,
,00:04:34,139,11.2,05:21,83,532,,776.69,,,
,00:04:35,139,11.2,05:21,83,532,,779.91,,,
,00:04:36,139,11.3,05:19,83,532,,783.13,,,
,00:04:37,139,11.3,05:19,83,532,,786.36,,,
,00:04:38,139,11.4,05:16,83,532,,789.58,,,
,00:04:39,139,11.4,05:16,83,532,,792.80,,,
,00:04:40,139,11.4,05:16,83,532,,796.02,,,
,00:04:41,139,11.4,05:16,83,532,,799.24,,,
,00:04:42,139,11.5,05:13,83,533,,802.47,,,
,00:04:43,139,11.4,05:16,83,533,,805.69,,,
,00:04:44,140,11.4,05:16,83,533,,808.91,,,
,00:04:45,141,11.4,05:16,83,533,,812.13,,,
,00:04:46,141,11.4,05:16,83,533,,815.36,,,
,00:04:47,142,11.4,05:16,83,533,,818.58,,,
,00:04:48,142,11.4,05:16,83,533,,821.80,,,
,00:04:49,143,11.3,05:19,83,533,,825.02,,,
,00:04:50,143,11.3,05:19,83,533,,828.24,,,
,00:04:51,143,11.3,05:19,83,533,,831.10,,,
,00:04:52,144,11.2,05:21,83,533,,833.60,,,
,00:04:53,144,11.2,05:21,83,533,,836.00,,,
,00:04:54,143,11.1,05:24,82,533,,838.60,,,
,00:04:55,143,11.1,05:24,82,533,,841.00,,,
,00:04:56,142,11.1,05:24,82,533,,843.50,,,
,00:04:57,141,11.0,05:27,82,533,,846.00,,,
,00:04:58,141,10.9,05:30,82,533,,848.30,,,
,00:04:59,139,10.9,05:30,82,533,,850.80,,,
,00:05:00,139,10.8,05:33,82,534,,853.00,,,
,00:05:01,138,10.7,05:36,82,534,,855.10,,,
,00:05:02,137,10.7,05:36,82,534,,857.00,,,
,00:05:03,137,10.6,05:40,82,534,,859.00,,,
,00:05:04,137,10.5,05:43,82,534,,861.20,,,
,00:05:05,137,10.5,05:43,82,534,,863.40,,,
,00:05:06,137,10.4,05:46,82,534,,865.60,,,
,00:05:07,137,10.4,05:46,82,534,,868.00,,,
,00:05:08,137,10.3,05:50,83,534,,870.60,,,
,00:05:09,137,10.3,05:50,83,534,,873.10,,,
,00:05:10,137,10.3,05:50,83,535,,875.90,,,
,00:05:11,137,10.2,05:53,83,535,,878.80,,,
,00:05:12,139,10.2,05:53,83,535,,881.70,,,
,00:05:13,139,10.2,05:53,83,535,,884.70,,,
,00:05:14,140,10.1,05:56,83,535,,887.60,,,
,00:05:15,141,10.1,05:56,83,535,,890.50,,,
,00:05:16,141,10.1,05:56,83,535,,893.40,,,
,00:05:17,143,10.1,05:56,83,535,,896.20,,,
,00:05:18,143,10.1,05:56,83,535,,899.20,,,
,00:05:19,143,10.2,05:53,83,535,,902.40,,,
,00:05:20,144,10.2,05:53,83,535,,905.62,,,
,00:05:21,144,10.2,05:53,83,535,,908.84,,,
,00:05:22,145,10.3,05:50,83,536,,912.07,,,
,00:05:23,145,10.3,05:50,83,536,,915.29,,,
,00:05:24,145,10.3,05:50,83,536,,918.51,,,
,00:05:25,146,10.3,05:50,83,536,,921.73,,,
,00:05:26,146,10.3,05:50,83,536,,924.96,,,
,00:05:27,146,10.4,05:46,83,536,,928.18,,,
,00:05:28,147,10.4,05:46,83,536,,931.40,,,
,00:05:29,147,10.4,05:46,83,536,,934.62,,,
,00:05:30,147,10.4,05:46,83,536,,937.84,,,
,00:05:31,147,10.4,05:46,83,536,,940.70,,,
,00:05:32,147,10.4,05:46,83,535,,943.50,,,
,00:05:33,147,10.4,05:46,83,535,,946.30,,,
,00:05:34,147,10.4,05:46,83,535,,949.00,,,
,00:05:35,146,10.4,05:46,83,535,,951.60,,,
,00:05:36,146,10.4,05:46,83,535,,954.30,,,
,00:05:37,146,10.5,05:43,83,535,,956.90,,,
,00:05:38,146,10.5,05:43,83,535,,959.70,,,
,00:05:39,146,10.5,05:43,83,535,,962.60,,,
,00:05:40,147,10.6,05:40,83,535,,965.80,,,
,00:05:41,147,10.6,05:40,83,535,,969.02,,,
,00:05:42,148,10.7,05:36,83,535,,972.24,,,
,00:05:43,149,10.8,05:33,83,535,,975.47,,,
,00:05:44,148,10.8,05:33,83,535,,978.69,,,
,00:05:45,149,10.8,05:33,83,535,,981.91,,,
,00:05:46,150,10.9,05:30,83,535,,985.13,,,
,00:05:47,149,10.9,05:30,82,535,,988.36,,,
,00:05:48,149,11.0,05:27,82,535,,991.58,,,
,00:05:49,149,11.0,05:27,82,535,,994.80,,,
,00:05:50,150,10.9,05:30,82,535,,998.02,,,
,00:05:51,149,10.9,05:30,81,535,,1001.24,,,
,00:05:52,149,10.8,05:33,80,535,,1004.40,,,
,00:05:53,148,10.7,05:36,79,535,,1006.40,,,
,00:05:54,147,8.9,06:44,78,535,,1008.00,,,
,00:05:55,146,8.7,06:54,78,535,,1008.70,,,
,00:05:56,146,8.5,07:04,79,535,,1009.40,,,
,00:05:57,144,8.2,07:19,80,535,,1009.90,,,
,00:05:58,145,8.1,07:24,83,535,,1010.50,,,
,00:05:59,144,8.0,07:30,83,535,,1011.70,,,
,00:06:00,144,7.9,07:36,83,535,,1013.40,,,
,00:06:01,144,8.0,07:30,83,535,,1015.50,,,
,00:06:02,143,8.1,07:24,83,535,,1017.80,,,
,00:06:03,143,8.1,07:24,83,535,,1020.60,,,
,00:06:04,144,8.1,07:24,85,535,,1023.82,,,
,00:06:05,144,8.1,07:24,85,535,,1027.04,,,
,00:06:06,145,8.2,07:19,84,535,,1030.27,,,
,00:06:07,145,8.2,07:19,84,535,,1033.49,,,
,00:06:08,145,8.3,07:14,84,535,,1036.71,,,
,00:06:09,145,8.3,07:14,84,535,,1039.70,,,
,00:06:10,145,8.2,07:19,84,535,,1042.50,,,
,00:06:11,145,8.3,07:14,84,535,,1045.30,,,
,00:06:12,144,8.3,07:14,84,535,,1047.90,,,
,00:06:13,144,8.3,07:14,84,535,,1050.50,,,
,00:06:14,143,8.3,07:14,84,535,,1053.10,,,
,00:06:15,142,8.4,07:09,84,535,,1055.90,,,
,00:06:16,141,8.4,07:09,84,535,,1058.70,,,
,00:06:17,140,8.4,07:09,84,535,,1061.70,,,
,00:06:18,140,8.4,07:09,85,535,,1064.30,,,
,00:06:19,138,8.5,07:04,86,535,,1066.70,,,
,00:06:20,138,8.5,07:04,86,534,,1069.50,,,
,00:06:21,137,8.6,06:59,86,534,,1072.70,,,
,00:06:22,137,8.7,06:54,85,534,,1075.92,,,
,00:06:23,137,8.7,06:54,86,534,,1079.14,,,
,00:06:24,137,8.9,06:44,85,534,,1082.37,,,
,00:06:25,137,9.0,06:40,84,534,,1085.59,,,
,00:06:26,137,9.1,06:36,84,534,,1088.81,,,
,00:06:27,136,9.2,06:31,84,534,,1092.03,,,
,00:06:28,135,9.3,06:27,84,534,,1095.26,,,
,00:06:29,135,9.3,06:27,84,534,,1098.48,,,
,00:06:30,136,9.4,06:23,84,534,,1101.70,,,
,00:06:31,136,9.5,06:19,84,534,,1104.92,,,
,00:06:32,137,9.6,06:15,84,534,,1108.14,,,
,00:06:33,138,9.6,06:15,84,534,,1111.37,,,
,00:06:34,138,9.7,06:11,84,534,,1114.59,,,
,00:06:35,139,9.8,06:07,84,534,,1117.81,,,
,00:06:36,140,9.8,06:07,84,534,,1121.03,,,
,00:06:37,141,9.9,06:04,84,534,,1124.26,,,
,00:06:38,141,10.0,06:00,84,534,,1127.40,,,
,00:06:39,142,10.0,06:00,84,534,,1130.60,,,
,00:06:40,142,10.0,06:00,84,534,,1133.60,,,
,00:06:41,143,10.1,05:56,84,534,,1136.70,,,
,00:06:42,143,10.1,05:56,84,534,,1139.70,,,
,00:06:43,143,10.2,05:53,84,534,,1142.60,,,
,00:06:44,143,10.2,05:53,85,534,,1145.50,,,
,00:06:45,144,10.2,05:53,86,534,,1148.40,,,
,00:06:46,144,10.2,05:53,86,534,,1151.20,,,
,00:06:47,145,10.2,05:53,86,534,,1153.90,,,
,00:06:48,145,10.2,05:53,86,534,,1156.40,,,
,00:06:49,146,10.2,05:53,86,534,,1158.90,,,
,00:06:50,145,10.2,05:53,85,534,,1161.30,,,
,00:06:51,145,10.2,05:53,84,534,,1163.70,,,
,00:06:52,146,10.2,05:53,84,534,,1166.00,,,
,00:06:53,145,10.2,05:53,85,534,,1168.50,,,
,00:06:54,145,10.1,05:56,85,534,,1171.00,,,
,00:06:55,145,10.1,05:56,85,534,,1173.50,,,
,00:06:56,146,10.1,05:56,84,534,,1175.90,,,
,00:06:57,145,10.1,05:56,84,534,,1178.40,,,
,00:06:58,145,10.1,05:56,84,534,,1180.90,,,
,00:06:59,145,10.0,06:00,85,534,,1183.50,,,
,00:07:00,144,10.0,06:00,84,534,,1186.20,,,
,00:07:01,144,10.0,06:00,85,534,,1188.80,,,
,00:07:02,144,10.0,06:00,86,534,,1191.40,,,
,00:07:03,145,10.0,06:00,86,534,,1193.90,,,
,00:07:04,144,9.9,06:04,86,534,,1196.60,,,
,00:07:05,145,9.9,06:04,86,534,,1199.20,,,
,00:07:06,145,9.9,06:04,86,534,,1202.00,,,
,00:07:07,145,9.8,06:07,86,534,,1204.70,,,
,00:07:08,145,9.8,06:07,86,534,,1207.20,,,
,00:07:09,145,9.7,06:11,86,534,,1209.50,,,
,00:07:10,146,9.7,06:11,86,534,,1211.50,,,
,00:07:11,146,9.7,06:11,86,534,,1213.00,,,
,00:07:12,146,9.7,06:11,86,533,,1214.70,,,
,00:07:13,145,9.7,06:11,86,533,,1216.60,,,
,00:07:14,146,9.7,06:11,85,533,,1219.20,,,
,00:07:15,146,9.8,06:07,84,533,,1221.80,,,
,00:07:16,147,9.9,06:04,84,533,,1225.02,,,
,00:07:17,147,9.9,06:04,84,533,,1228.24,,,
,00:07:18,147,10.0,06:00,84,533,,1231.47,,,
,00:07:19,146,10.1,05:56,84,533,,1234.69,,,
,00:07:20,146,10.1,05:56,84,532,,1237.91,,,
,00:07:21,146,10.1,05:56,84,532,,1241.13,,,
,00:07:22,146,10.2,05:53,84,532,,1244.36,,,
,00:07:23,146,10.2,05:53,84,532,,1247.58,,,
,00:07:24,146,10.3,05:50,84,532,,1250.80,,,
,00:07:25,146,10.3,05:50,84,532,,1254.02,,,
,00:07:26,147,10.3,05:50,84,532,,1257.24,,,
,00:07:27,147,10.3,05:50,84,532,,1260.47,,,
,00:07:28,147,10.4,05:46,84,531,,1263.69,,,
,00:07:29,148,10.4,05:46,84,531,,1266.91,,,
,00:07:30,148,10.4,05:46,84,531,,1269.80,,,
,00:07:31,148,10.4,05:46,84,531,,1272.40,,,
,00:07:32,148,10.4,05:46,84,531,,1275.00,,,
,00:07:33,148,10.3,05:50,85,531,,1277.50,,,
,00:07:34,148,10.3,05:50,84,531,,1280.00,,,
,00:07:35,148,10.3,05:50,84,531,,1282.40,,,
,00:07:36,149,10.3,05:50,84,530,,1284.90,,,
,00:07:37,149,10.3,05:50,84,530,,1287.40,,,
,00:07:38,149,10.3,05:50,84,530,,1290.10,,,
,00:07:39,149,10.3,05:50,84,530,,1292.70,,,
,00:07:40,149,10.3,05:50,84,530,,1295.40,,,
,00:07:41,149,10.2,05:53,84,530,,1298.00,,,
,00:07:42,149,10.2,05:53,84,530,,1300.60,,,
,00:07:43,149,10.2,05:53,86,530,,1303.10,,,
,00:07:44,149,10.2,05:53,86,529,,1305.60,,,
,00:07:45,148,10.2,05:53,86,529,,1308.10,,,
,00:07:46,148,10.2,05:53,86,529,,1310.70,,,
,00:07:47,147,10.1,05:56,86,529,,1313.20,,,
,00:07:48,146,10.1,05:56,84,529,,1315.60,,,
,00:07:49,147,10.0,06:00,84,529,,1318.00,,,
,00:07:50,146,10.0,06:00,84,529,,1320.40,,,
,00:07:51,146,10.0,06:00,84,529,,1322.60,,,
,00:07:52,146,9.9,06:04,84,528,,1325.00,,,
