Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:03:20,142,9.8,06:07,86,31,,532.80,,,
,00:03:21,142,9.8,06:07,86,31,,535.70,,,
,00:03:22,142,9.8,06:07,85,32,,538.30,,,
,00:03:23,142,9.8,06:07,85,32,,540.80,,,
,00:03:24,142,9.8,06:07,85,32,,543.50,,,
,00:03:25,142,9.8,06:07,85,32,,546.20,,,
,00:03:26,142,9.7,06:11,86,32,,548.90,,,
,00:03:27,142,9.7,06:11,86,32,,551.20,,,
,00:03:28,142,9.7,06:11,86,32,,553.20,,,
,00:03:29,142,9.7,06:11,86,32,,555.40,,,
,00:03:30,141,9.7,06:11,86,32,,557.70,,,
,00:03:31,141,9.7,06:11,86,32,,560.20,,,
,00:03:32,141,9.7,06:11,85,31,,563.00,,,
,00:03:33,141,9.7,06:11,85,31,,566.10,,,
,00:03:34,141,9.8,06:07,85,31,,569.30,,,
,00:03:35,141,9.7,06:11,85,31,,572.40,,,
,00:03:36,142,9.7,06:11,85,31,,575.70,,,
,00:03:37,142,9.8,06:07,86,31,,578.80,,,
,00:03:38,142,9.8,06:07,85,31,,581.90,,,
,00:03:39,141,9.9,06:04,85,31,,585.20,,,
,00:03:40,141,9.9,06:04,85,31,,588.67,,,
,00:03:41,136,9.9,06:04,85,31,,592.10,,,
,00:03:42,137,10.0,06:00,85,31,,595.30,,,
,00:03:43,137,10.0,06:00,85,31,,598.40,,,
,00:03:44,138,10.1,05:56,85,31,,601.50,,,
,00:03:45,138,10.1,05:56,85,31,,604.80,,,
,00:03:46,140,10.1,05:56,85,31,,608.20,,,
,00:03:47,140,10.2,05:53,85,31,,611.60,,,
,00:03:48,141,10.2,05:53,85,31,,614.90,,,
,00:03:49,141,10.3,05:50,86,31,,617.80,,,
,00:03:50,141,10.3,05:50,86,31,,620.60,,,
,00:03:51,140,10.3,05:50,85,31,,623.50,,,
,00:03:52,140,10.4,05:46,86,31,,626.70,,,
,00:03:53,140,10.4,05:46,86,31,,630.00,,,
,00:03:54,140,10.5,05:43,86,31,,633.30,,,
,00:03:55,141,10.5,05:43,85,31,,636.50,,,
,00:03:56,141,10.6,05:40,85,30,,639.97,,,
,00:03:57,141,10.6,05:40,85,30,,643.44,,,
,00:03:58,142,10.7,05:36,86,30,,646.92,,,
,00:03:59,142,10.7,05:36,85,30,,650.39,,,
,00:04:00,143,10.7,05:36,85,30,,653.80,,,
,00:04:01,143,10.8,05:33,85,30,,656.90,,,
,00:04:02,143,10.8,05:33,86,30,,660.00,,,
,00:04:03,143,10.8,05:33,86,30,,663.00,,,
,00:04:04,144,10.9,05:30,86,29,,666.10,,,
,00:04:05,144,10.9,05:30,86,29,,669.00,,,
,00:04:06,145,10.9,05:30,85,29,,671.70,,,
,00:04:07,145,10.9,05:30,86,29,,674.40,,,
,00:04:08,145,10.9,05:30,86,28,,677.00,,,
,00:04:09,146,10.9,05:30,86,28,,679.90,,,
,00:04:10,146,10.9,05:30,86,28,,682.70,,,
,00:04:11,146,10.9,05:30,85,28,,685.70,,,
,00:04:12,147,10.9,05:30,85,28,,688.50,,,
,00:04:13,147,10.9,05:30,85,28,,691.00,,,
,00:04:14,147,10.8,05:33,85,27,,693.50,,,
,00:04:15,147,10.8,05:33,85,27,,696.00,,,
,00:04:16,147,10.8,05:33,85,27,,698.60,,,
,00:04:17,147,10.8,05:33,86,27,,701.20,,,
,00:04:18,146,10.8,05:33,86,26,,703.70,,,
,00:04:19,145,10.8,05:33,86,26,,706.40,,,
,00:04:20,145,10.8,05:33,85,26,,708.90,,,
,00:04:21,144,10.7,05:36,85,26,,711.70,,,
,00:04:22,144,10.7,05:36,85,25,,714.50,,,
,00:04:23,144,10.7,05:36,85,25,,717.70,,,
,00:04:24,143,10.7,05:36,85,25,,720.70,,,
,00:04:25,143,10.7,05:36,85,25,,723.60,,,
,00:04:26,144,10.6,05:40,85,25,,726.50,,,
,00:04:27,144,10.6,05:40,85,25,,729.50,,,
,00:04:28,144,10.6,05:40,86,24,,732.40,,,
,00:04:29,144,10.6,05:40,86,24,,735.40,,,
,00:04:30,144,10.6,05:40,86,24,,738.20,,,
,00:04:31,144,10.6,05:40,86,24,,741.10,,,
,00:04:32,144,10.6,05:40,86,23,,743.80,,,
,00:04:33,144,10.6,05:40,86,23,,746.80,,,
,00:04:34,145,10.6,05:40,85,23,,749.90,,,
,00:04:35,145,10.6,05:40,86,23,,753.10,,,
,00:04:36,146,10.6,05:40,85,23,,756.00,,,
,00:04:37,146,10.7,05:36,85,23,,758.90,,,
,00:04:38,146,10.6,05:40,85,22,,761.80,,,
,00:04:39,147,10.6,05:40,86,22,,764.70,,,
,00:04:40,147,10.6,05:40,86,22,,767.40,,,
,00:04:41,147,10.6,05:40,86,22,,770.00,,,
,00:04:42,147,10.6,05:40,86,22,,772.60,,,
,00:04:43,147,10.6,05:40,86,22,,775.30,,,
,00:04:44,147,10.6,05:40,86,21,,777.80,,,
,00:04:45,148,10.7,05:36,86,21,,780.20,,,
,00:04:46,147,10.7,05:36,86,21,,782.70,,,
,00:04:47,148,10.6,05:40,85,21,,785.70,,,
,00:04:48,148,10.6,05:40,86,21,,789.17,,,
,00:04:49,148,10.6,05:40,86,21,,792.20,,,
,00:04:50,148,10.6,05:40,86,21,,794.50,,,
,00:04:51,148,10.6,05:40,86,21,,796.80,,,
,00:04:52,148,10.6,05:40,86,20,,799.70,,,
,00:04:53,149,10.6,05:40,85,20,,803.17,,,
,00:04:54,149,10.6,05:40,85,20,,806.30,,,
,00:04:55,149,10.6,05:40,85,20,,808.80,,,
,00:04:56,149,10.6,05:40,85,20,,810.90,,,
,00:04:57,149,10.6,05:40,86,20,,813.30,,,
,00:04:58,149,10.5,05:43,86,20,,816.20,,,
,00:04:59,149,10.5,05:43,86,20,,819.30,,,
,00:05:00,148,10.5,05:43,86,19,,822.20,,,
,00:05:01,148,10.5,05:43,85,19,,824.90,,,
,00:05:02,148,10.5,05:43,85,19,,827.50,,,
,00:05:03,147,10.5,05:43,86,19,,830.20,,,
,00:05:04,147,10.5,05:43,85,19,,833.00,,,
,00:05:05,147,10.5,05:43,85,19,,835.80,,,
,00:05:06,146,10.5,05:43,85,19,,838.70,,,
,00:05:07,146,10.5,05:43,85,19,,841.60,,,
,00:05:08,146,10.5,05:43,85,18,,844.60,,,
,00:05:09,146,10.5,05:43,86,18,,847.50,,,
,00:05:10,146,10.5,05:43,86,18,,850.40,,,
,00:05:11,147,10.5,05:43,86,18,,853.40,,,
,00:05:12,147,10.5,05:43,86,18,,856.40,,,
,00:05:13,147,10.4,05:46,86,18,,859.30,,,
,00:05:14,147,10.4,05:46,86,18,,862.20,,,
,00:05:15,148,10.4,05:46,85,18,,865.00,,,
,00:05:16,148,10.4,05:46,85,18,,867.80,,,
,00:05:17,148,10.4,05:46,85,18,,870.80,,,
,00:05:18,148,10.4,05:46,85,18,,873.70,,,
,00:05:19,148,10.4,05:46,85,18,,876.60,,,
,00:05:20,148,10.4,05:46,85,18,,879.50,,,
,00:05:21,148,10.4,05:46,86,18,,882.50,,,
,00:05:22,148,10.4,05:46,86,18,,885.40,,,
,00:05:23,148,10.4,05:46,86,18,,888.30,,,
,00:05:24,147,10.4,05:46,86,18,,891.20,,,
,00:05:25,147,10.4,05:46,85,18,,894.20,,,
,00:05:26,147,10.4,05:46,85,18,,897.10,,,
,00:05:27,147,10.4,05:46,85,18,,900.00,,,
,00:05:28,146,10.4,05:46,85,18,,902.70,,,
,00:05:29,146,10.4,05:46,85,18,,905.30,,,
,00:05:30,146,10.4,05:46,85,18,,907.80,,,
,00:05:31,146,10.4,05:46,85,18,,910.20,,,
,00:05:32,146,10.4,05:46,86,18,,912.80,,,
,00:05:33,146,10.4,05:46,86,18,,915.50,,,
,00:05:34,146,10.4,05:46,86,18,,918.30,,,
,00:05:35,147,10.4,05:46,86,18,,921.10,,,
,00:05:36,147,10.4,05:46,86,18,,923.90,,,
,00:05:37,147,10.4,05:46,86,18,,926.80,,,
,00:05:38,148,10.4,05:46,86,18,,930.10,,,
,00:05:39,149,10.4,05:46,86,18,,933.40,,,
,00:05:40,149,10.4,05:46,86,18,,936.30,,,
,00:05:41,149,10.4,05:46,86,18,,939.00,,,
,00:05:42,149,10.4,05:46,86,18,,941.70,,,
,00:05:43,149,10.4,05:46,86,18,,944.30,,,
,00:05:44,149,10.3,05:50,86,18,,946.80,,,
,00:05:45,149,10.3,05:50,86,18,,949.20,,,
,00:05:46,149,10.3,05:50,86,18,,951.80,,,
,00:05:47,149,10.3,05:50,86,18,,954.40,,,
,00:05:48,149,10.3,05:50,86,18,,957.10,,,
,00:05:49,149,10.3,05:50,86,18,,959.60,,,
,00:05:50,149,10.3,05:50,86,17,,962.20,,,
,00:05:51,149,10.3,05:50,86,17,,964.60,,,
,00:05:52,150,10.3,05:50,85,17,,966.90,,,
,00:05:53,150,10.3,05:50,85,17,,969.40,,,
,00:05:54,150,10.4,05:46,85,17,,971.90,,,
,00:05:55,150,10.4,05:46,85,17,,974.90,,,
,00:05:56,150,10.4,05:46,85,17,,977.90,,,
,00:05:57,150,10.4,05:46,85,17,,981.10,,,
,00:05:58,150,10.4,05:46,85,17,,984.40,,,
,00:05:59,150,10.5,05:43,85,17,,987.60,,,
,00:06:00,150,10.5,05:43,85,17,,991.07,,,
,00:06:01,150,10.6,05:40,86,17,,994.54,,,
,00:06:02,150,10.6,05:40,86,17,,998.02,,,
,00:06:03,150,10.7,05:36,86,17,,1001.49,,,
,00:06:04,150,10.7,05:36,88,17,,1004.96,,,
,00:06:05,149,10.8,05:33,87,17,,1008.43,,,
,00:06:06,149,10.8,05:33,87,17,,1011.91,,,
,00:06:07,149,10.9,05:30,87,17,,1015.38,,,
,00:06:08,148,11.0,05:27,87,17,,1018.85,,,
,00:06:09,148,11.0,05:27,87,17,,1022.32,,,
,00:06:10,147,11.1,05:24,87,17,,1025.79,,,
,00:06:11,146,11.1,05:24,87,17,,1029.27,,,
,00:06:12,145,11.2,05:21,87,17,,1032.74,,,
,00:06:13,145,11.2,05:21,87,17,,1036.21,,,
,00:06:14,144,11.2,05:21,86,17,,1039.68,,,
,00:06:15,143,11.3,05:19,86,17,,1043.16,,,
,00:06:16,143,11.3,05:19,86,17,,1046.63,,,
,00:06:17,142,11.3,05:19,86,17,,1050.10,,,
,00:06:18,142,11.3,05:19,86,17,,1053.10,,,
,00:06:19,141,11.3,05:19,86,17,,1055.70,,,
,00:06:20,141,11.3,05:19,86,17,,1058.50,,,
,00:06:21,141,11.3,05:19,86,17,,1061.20,,,
,00:06:22,141,11.3,05:19,85,17,,1063.70,,,
,00:06:23,141,11.2,05:21,85,17,,1066.20,,,
,00:06:24,140,11.1,05:24,85,17,,1068.60,,,
,00:06:25,140,11.0,05:27,85,17,,1070.90,,,
,00:06:26,140,10.9,05:30,86,17,,1072.50,,,
,00:06:27,139,10.8,05:33,86,17,,1073.50,,,
,00:06:28,139,10.7,05:36,86,17,,1073.90,,,
,00:06:29,138,10.6,05:40,86,17,,1074.50,,,
,00:06:30,137,10.5,05:43,86,17,,1075.50,,,
,00:06:31,135,10.4,05:46,86,17,,1076.00,,,
,00:06:32,134,10.4,05:46,86,17,,1076.10,,,
,00:06:33,134,10.3,05:50,86,17,,1076.90,,,
,00:06:34,133,10.2,05:53,86,17,,1079.20,,,
,00:06:35,133,10.1,05:56,86,17,,1082.30,,,
,00:06:36,134,10.0,06:00,88,17,,1085.30,,,
,00:06:37,135,10.0,06:00,88,17,,1087.80,,,
,00:06:38,136,9.9,06:04,89,17,,1090.30,,,
,00:06:39,138,9.9,06:04,89,17,,1093.00,,,
,00:06:40,138,9.9,06:04,89,17,,1096.20,,,
,00:06:41,139,9.8,06:07,89,17,,1099.60,,,
,00:06:42,140,9.8,06:07,87,17,,1102.90,,,
,00:06:43,140,9.8,06:07,87,17,,1105.90,,,
,00:06:44,140,9.8,06:07,87,17,,1108.90,,,
,00:06:45,140,9.8,06:07,86,17,,1111.90,,,
,00:06:46,140,9.7,06:11,85,17,,1114.90,,,
,00:06:47,140,9.7,06:11,85,17,,1117.70,,,
,00:06:48,140,9.7,06:11,85,17,,1119.80,,,
,00:06:49,140,9.7,06:11,86,17,,1120.90,,,
,00:06:50,140,9.7,06:11,86,17,,1121.30,,,
,00:06:51,140,9.7,06:11,86,17,,1122.20,,,
,00:06:52,140,9.7,06:11,86,17,,1123.60,,,
,00:06:53,140,9.6,06:15,86,17,,1124.80,,,
,00:06:54,140,9.6,06:15,86,17,,1125.30,,,
,00:06:55,140,9.6,06:15,86,17,,1126.50,,,
,00:06:56,140,9.6,06:15,86,17,,1129.40,,,
,00:06:57,140,9.6,06:15,86,17,,1132.87,,,
,00:06:58,140,9.6,06:15,86,17,,1136.34,,,
,00:06:59,140,9.6,06:15,86,17,,1139.82,,,
,00:07:00,140,9.6,06:15,86,17,,1142.60,,,
,00:07:01,140,9.6,06:15,86,17,,1145.10,,,
,00:07:02,140,9.6,06:15,86,17,,1147.50,,,
,00:07:03,140,9.5,06:19,86,17,,1150.10,,,
,00:07:04,140,9.5,06:19,86,17,,1152.60,,,
,00:07:05,140,9.5,06:19,86,17,,1155.10,,,
,00:07:06,140,9.5,06:19,86,17,,1157.30,,,
,00:07:07,140,9.5,06:19,86,17,,1159.30,,,
,00:07:08,140,9.5,06:19,86,17,,1161.40,,,
,00:07:09,140,9.5,06:19,86,17,,1163.70,,,
,00:07:10,140,9.4,06:23,86,17,,1165.90,,,
,00:07:11,140,9.4,06:23,86,17,,1168.10,,,
,00:07:12,140,9.4,06:23,86,17,,1170.20,,,
,00:07:13,141,9.3,06:27,86,17,,1172.20,,,
,00:07:14,141,9.2,06:31,86,18,,1174.10,,,
,00:07:15,141,9.2,06:31,86,18,,1175.80,,,
,00:07:16,141,9.1,06:36,86,18,,1177.20,,,
,00:07:17,142,9.0,06:40,86,18,,1178.20,,,
,00:07:18,141,8.9,06:44,86,18,,1179.00,,,
,00:07:19,141,8.7,06:54,86,18,,1179.80,,,
,00:07:20,140,8.7,06:54,86,18,,1180.40,,,
,00:07:21,139,8.6,06:59,86,18,,1181.00,,,
,00:07:22,139,8.5,07:04,86,18,,1182.10,,,
,00:07:23,139,8.5,07:04,86,18,,1184.20,,,
,00:07:24,139,8.5,07:04,86,18,,1187.00,,,
,00:07:25,139,8.6,06:59,86,18,,1190.40,,,
,00:07:26,139,8.8,06:49,86,19,,1193.87,,,
,00:07:27,139,9.6,06:15,86,19,,1197.34,,,
,00:07:28,139,10.3,05:50,86,19,,1200.82,,,
,00:07:29,140,11.2,05:21,86,19,,1204.29,,,
,00:07:30,140,11.2,05:21,86,19,,1207.76,,,
,00:07:31,140,11.4,05:16,86,19,,1211.23,,,
,00:07:32,140,11.3,05:19,86,19,,1214.71,,,
,00:07:33,141,11.5,05:13,86,19,,1218.18,,,
,00:07:34,141,11.3,05:19,86,20,,1221.65,,,
,00:07:35,142,11.4,05:16,86,20,,1225.12,,,
,00:07:36,142,11.5,05:13,86,20,,1228.59,,,
,00:07:37,143,11.4,05:16,86,20,,1232.07,,,
,00:07:38,143,11.5,05:13,86,20,,1235.54,,,
,00:07:39,143,11.3,05:19,86,20,,1239.01,,,
,00:07:40,144,11.3,05:19,86,20,,1242.48,,,
,00:07:41,144,11.3,05:19,86,20,,1245.96,,,
,00:07:42,144,11.3,05:19,86,21,,1249.43,,,
,00:07:43,144,11.4,05:16,86,21,,1252.90,,,
,00:07:44,145,11.4,05:16,86,21,,1256.37,,,
,00:07:45,145,11.3,05:19,88,21,,1259.84,,,
,00:07:46,145,11.2,05:21,88,21,,1263.32,,,
,00:07:47,145,11.3,05:19,87,21,,1266.79,,,
,00:07:48,146,11.3,05:19,87,21,,1270.26,,,
,00:07:49,146,11.2,05:21,87,21,,1273.73,,,
,00:07:50,146,11.2,05:21,87,21,,1277.21,,,
,00:07:51,146,11.2,05:21,87,21,,1280.68,,,
,00:07:52,146,11.3,05:19,87,21,,1284.10,,,
